poi_name,latitude,longitude,address,poi_type
俄罗斯风情街,38.927831,121.635560,,attraction
大连金石滩生命奥秘博物馆,39.088910,122.009081,,attraction
东港商务区,38.918777,121.698262,,attraction
中山广场,38.921549,121.643827,,attraction
星海公园,38.877811,121.568075,,attraction
大连自然博物馆,38.870371,121.561602,,attraction
友好广场,38.920234,121.639586,,attraction
青泥洼桥商圈,38.916526,121.631086,,attraction
黄金海岸,39.076061,122.003474,,attraction
星海湾木栈道,38.882006,121.587922,,attraction
源本堂餐厅,38.882437,121.592229,,restaurant
钱库里海鲜自助(星海广场店),38.884002,121.593164,,restaurant
凤凰餐厅(中山路),38.886419,121.585269,,restaurant
FEAST菲斯特西餐厅(星海广场店),38.877169,121.585633,,restaurant
海遇MANGATA COFFEE(星海店),38.877266,121.584327,,restaurant
给我一些时间文创艺术餐馆,38.886674,121.591761,,restaurant
Puzzle Restaurant&Lounge拼图餐厅(星海大观A座店),38.886869,121.592322,,restaurant
柠澜LEMON LAND餐厅,38.886413,121.593833,,restaurant
大连一方城堡豪华精选酒店集锦标帜餐厅,38.878416,121.595227,,restaurant
卢布里西餐厅,38.876319,121.592747,,restaurant
波娃的俄餐厅,38.928174,121.635116,,restaurant
WEI生巧工厂西餐厅,38.927285,121.636726,,restaurant
御面轩中式餐厅,38.926704,121.637136,,restaurant
叮叮餐厅,38.931322,121.635241,,restaurant
清真餐厅顺赉德牛筋汤(凯旋广场店),38.925260,121.631906,,restaurant
大连市中山区喜米悦中餐厅,38.923560,121.637031,,restaurant
金裕美食 海鲜餐厅,38.926508,121.641412,,restaurant
乐乐烧烤餐厅,38.924716,121.640197,,restaurant
休斯顿餐厅(休斯顿公寓店),38.927293,121.642244,,restaurant
TSINGTAO FLOWER西餐厅(佳兆业广场店),38.922827,121.638090,,restaurant
隐巷餐厅,38.924468,121.645262,,restaurant
亚朵酒店大连中山广场店-中餐厅,38.924384,121.645614,,restaurant
岚雾音乐餐吧,38.926775,121.642575,,restaurant
大饪冠时中餐厅(友谊商城店),38.922800,121.645427,,restaurant
尖沙嘴茶餐厅·桃花源(友谊商城店),38.922682,121.645763,,restaurant
友局音乐餐吧,38.927217,121.642472,,restaurant
龙苑中餐厅,38.915073,121.638305,,restaurant
尖沙嘴茶餐厅(银泰城店),38.916837,121.635982,,restaurant
新疆儿子娃娃餐厅(锦华街店),38.915330,121.629402,,restaurant
无限虾享风光街店,38.914657,121.628668,,restaurant
嘉和屋时尚餐厅(锦华街店),38.915142,121.629056,,restaurant
清源餐馆(蓝海湾店),39.087721,122.012230,,restaurant
鸿福圆海鲜饭店(金石滩店),39.098542,122.015995,,restaurant
美食多多餐馆(美食多多餐饮店),39.088915,122.014309,,restaurant
渔家颂歌渔家味道(青石路店),39.098865,122.016364,,restaurant
粗粮海鲜馆,39.091653,122.016233,,restaurant
苏珊西餐厅,39.092618,122.016947,,restaurant
渔情渔礼海鲜餐厅,39.078632,122.004641,,restaurant
