city,name,address,latitude,longitude,decoration_time,hotel_star,price,score,brand,services
成都,全季成都万象城酒店,成都市成华区双庆路77号（万象城A座正对面；近双桥路地铁站，万年场地铁站）,30.651108,104.115676,2025,3,541,4.9,全季,SPA服务;免费停车
成都,如家-成都春熙太升北路店,四川省成都市青羊区大安中路9号（近文殊院商圈）,30.672610,104.082869,2018,2,100,4.2,如家,免费停车;机器人送餐服务
成都,成都泰合国际大饭店（春熙路太古里店）,滨江中路15号,30.647345,104.068740,2014,5,356,4.7,,机器人送餐服务;洗衣机和烘干机;电视可投屏
成都,桔子成都天府机场酒店,简城街道万汇中心7#楼A座106,30.350200,104.514000,2023,3,256,4.9,桔子,机器人送餐服务;泳池
成都,成都凤凰山体育中心希尔顿欢朋酒店,中国四川省成都市新都区大丰街道北星大道一段2289号附120号,30.747854,104.074264,2024,4,365,4.9,希尔顿,免费停车;泳池;洗衣机和烘干机
成都,成都新会展张家寺地铁站亚朵酒店,成都市高新区中和二街11号,30.547299,104.090108,2024,4,376,4.4,亚朵,SPA服务;免费停车;机器人送餐服务;泳池
成都,恒尚精品酒店（犀浦地铁站夜市美食街店）,成都市郫都区犀浦街道恒山南街278号,30.754210,103.961986,2024,4,270,4.9,,健身房;泳池
成都,汉庭酒店(成都文殊院地铁站店),成都青羊区洛阳路29号,30.673888,104.067744,2024,2,296,4.9,汉庭,免费停车;泳池
成都,全季成都宽窄巷子西酒店,成都市青羊区清江东路186号,30.668900,104.031000,2016,3,360,4.9,全季,健身房;机器人送餐服务;泳池;电视可投屏
成都,汉庭成都龙泉驿东安湖酒店,四川省成都市龙泉驿区东安街道安逸街300号11栋1楼12号,30.574098,104.246914,2024,3,238,4.8,汉庭,SPA服务;免费停车;洗衣机和烘干机
成都,悦蓝里S酒店(成都天府广场店),成都金牛区西安路街道永陵路18号,30.674292,104.045712,2024,4,276,4.9,,SPA服务;健身房;泳池;洗衣机和烘干机
成都,汉庭酒店（成都太古里春熙路步行街店）,成都市锦江区青年路69号,30.657104,104.071766,2025,3,335,4.5,汉庭,免费停车;机器人送餐服务;洗衣机和烘干机
成都,如家·neo-成都春熙路太古里书院街店,成都市锦江区书院西街75号,30.657916,104.085323,2019,2,322,4.8,如家,健身房;机器人送餐服务;泳池;洗衣机和烘干机
成都,锦江之星成都杜甫草堂酒店,百花西路17号(一环路西一段芳邻路对面),30.655413,104.038312,2019,2,159,4.2,锦江之星,SPA服务;免费停车;泳池
成都,汉庭成都高新电子科大酒店,成都市高新西区合作路89号龙湖时代天街五栋,30.753675,103.920794,2025,2,326,4.9,汉庭,健身房;泳池;洗衣机和烘干机;电视可投屏
成都,成都启雅尚国际酒店(宽窄巷子店),成都市金牛区金鱼街18号,30.682246,104.040873,2017,5,323,4.8,,SPA服务;机器人送餐服务;泳池;电视可投屏
成都,维也纳国际酒店（5.0版成都春熙路太古里店）,成都市锦江区玉沙路92号,30.665621,104.082409,2020,3,334,4.7,,SPA服务;免费停车;电视可投屏
成都,成都恒邦天府喜来登酒店,德源路花石街 560 号,30.787767,103.857080,2022,5,597,4.9,,SPA服务;机器人送餐服务;泳池;电视可投屏
成都,成都禅驿·锦城院子,高新技术产业园区蜀西路42号3栋,30.714246,103.991585,2019,5,377,3.9,,SPA服务;机器人送餐服务;洗衣机和烘干机;电视可投屏
成都,成都春熙路太升南路地铁站亚朵酒店,成都市锦江区东玉龙街52号,30.664720,104.080344,2024,4,466,4.3,亚朵,健身房;泳池;洗衣机和烘干机
