origin_city,destination_city,dep_date,dep_station_code,dep_station_name,arr_station_code,arr_station_name,dep_datetime,arr_datetime,duration,train_no,train_type,seat_class,seat_status,price,segment_index,route_index
深圳,上海,2025-11-12,NZQ,福田站,IOQ,深圳北站,2025-11-12 14:40:00,2025-11-12 14:48:00,8,G3002,高铁,二等座,充足,824,1,726
深圳,上海,2025-11-12,IOQ,深圳北站,SNH,上海南站,2025-11-12 15:06:00,2025-11-12 22:27:00,441,G998,高铁,二等座,充足,824,2,726
深圳,上海,2025-11-12,SZQ,深圳站,GOG,赣州西站,2025-11-12 09:05:00,2025-11-12 11:07:00,122,G2726,高铁,二等座,充足,853,1,735
深圳,上海,2025-11-12,GOG,赣州西站,SNH,上海南站,2025-11-12 11:33:00,2025-11-12 17:20:00,347,G3068,高铁,二等座,充足,853,2,735
深圳,上海,2025-11-12,IOQ,深圳北站,AOH,上海虹桥站,2025-11-12 08:22:00,2025-11-12 19:08:00,646,D2284,动车,二等座,充足,687,1,729
深圳,上海,2025-11-12,SZQ,深圳站,ECH,宣城站,2025-11-12 06:40:00,2025-11-12 12:56:00,376,G2790,高铁,二等座,充足,837,1,713
深圳,上海,2025-11-12,ECH,宣城站,IMH,上海松江站,2025-11-12 13:11:00,2025-11-12 14:48:00,97,G2391,高铁,二等座,充足,837,2,713
深圳,上海,2025-11-12,IOQ,深圳北站,AOH,上海虹桥站,2025-11-12 09:09:00,2025-11-12 20:42:00,693,D2290,动车,二等座,充足,609,1,723
深圳,上海,2025-11-12,IOQ,深圳北站,SNH,上海南站,2025-11-12 11:16:00,2025-11-12 22:26:00,670,D2424,动车,二等座,充足,638,1,725
深圳,上海,2025-11-12,IOQ,深圳北站,FYS,福州南站,2025-11-12 11:37:00,2025-11-12 16:41:00,304,D3308,动车,二等座,充足,620,1,720
深圳,上海,2025-11-12,FYS,福州南站,SNH,上海南站,2025-11-12 17:09:00,2025-11-12 22:53:00,344,D3108,动车,二等座,充足,620,2,720
深圳,上海,2025-11-12,IOQ,深圳北站,NUG,南昌东站,2025-11-12 06:54:00,2025-11-12 10:33:00,219,G2756,高铁,二等座,充足,776,1,709
深圳,上海,2025-11-12,NUG,南昌东站,AOH,上海虹桥站,2025-11-12 10:52:00,2025-11-12 14:35:00,223,G700,高铁,二等座,充足,776,2,709
深圳,上海,2025-11-12,IOQ,深圳北站,AOH,上海虹桥站,2025-11-12 07:05:00,2025-11-12 18:44:00,699,D3126,动车,二等座,充足,616,1,724
深圳,上海,2025-11-12,NZQ,福田站,IOQ,深圳北站,2025-11-12 11:20:00,2025-11-12 11:28:00,8,D7576,动车,二等座,充足,636,1,732
深圳,上海,2025-11-12,IOQ,深圳北站,SNH,上海南站,2025-11-12 11:53:00,2025-11-12 22:53:00,660,D3108,动车,二等座,充足,636,2,732
上海,深圳,2025-11-16,AOH,上海虹桥站,IOQ,深圳北站,2025-11-16 13:50:00,2025-11-16 21:31:00,461,G99,高铁,二等座,充足,839,1,769
上海,深圳,2025-11-16,AOH,上海虹桥站,IOQ,深圳北站,2025-11-16 15:00:00,2025-11-16 22:22:00,442,G699,高铁,二等座,充足,874,1,775
上海,深圳,2025-11-16,AOH,上海虹桥站,IOQ,深圳北站,2025-11-16 08:44:00,2025-11-16 20:15:00,691,D2281,动车,二等座,充足,639,1,763
上海,深圳,2025-11-16,SNH,上海南站,IOQ,深圳北站,2025-11-16 08:15:00,2025-11-16 19:09:00,654,D377,动车,二等座,充足,638,1,756
上海,深圳,2025-11-16,SHH,上海站,NYH,黄山北站,2025-11-16 14:27:00,2025-11-16 17:19:00,172,G7301,高铁,二等座,充足,787,1,774
上海,深圳,2025-11-16,NYH,黄山北站,IOQ,深圳北站,2025-11-16 18:06:00,2025-11-16 23:21:00,315,G697,高铁,二等座,充足,787,2,774
上海,深圳,2025-11-16,AOH,上海虹桥站,NYH,黄山北站,2025-11-16 14:00:00,2025-11-16 16:48:00,168,G1499,高铁,二等座,充足,848,1,783
上海,深圳,2025-11-16,NYH,黄山北站,SZQ,深圳站,2025-11-16 17:19:00,2025-11-16 22:35:00,316,G2789,高铁,二等座,充足,848,2,783
上海,深圳,2025-11-16,SHH,上海站,NYH,黄山北站,2025-11-16 14:27:00,2025-11-16 17:19:00,172,G7301,高铁,二等座,充足,837,1,779
上海,深圳,2025-11-16,NYH,黄山北站,IOQ,深圳北站,2025-11-16 17:58:00,2025-11-16 22:58:00,300,G2755,高铁,二等座,充足,837,2,779
上海,深圳,2025-11-16,SHH,上海站,IOQ,深圳北站,2025-11-16 06:55:00,2025-11-16 16:59:00,604,G2784,高铁,二等座,充足,839,1,784
上海,深圳,2025-11-16,SNH,上海南站,GOG,赣州西站,2025-11-16 07:30:00,2025-11-16 12:51:00,321,G997,高铁,无座,充足,860,1,772
上海,深圳,2025-11-16,GOG,赣州西站,SZQ,深圳站,2025-11-16 13:18:00,2025-11-16 15:30:00,132,G2781,高铁,二等座,充足,860,2,772
上海,深圳,2025-11-16,AOH,上海虹桥站,NUG,南昌东站,2025-11-16 14:00:00,2025-11-16 18:28:00,268,G1499,高铁,二等座,充足,830,1,778
上海,深圳,2025-11-16,NUG,南昌东站,SZQ,深圳站,2025-11-16 18:45:00,2025-11-16 22:35:00,230,G2789,高铁,二等座,充足,830,2,778
