city,attraction_name,attraction_id,description,attraction_type,address,latitude,longitude,rating,opening_time,closing_time,closing_dates,min_visit_hours,max_visit_hours,ticket_price
杭州,城市阳台,B023B1FB36,钱塘江边观景平台，可欣赏钱塘江和杭州城市天际线。,城市地标,,30.241827,120.216803,4.8,09:00,16:00,周一,0.5,2.0,0
杭州,龙井村,,中国十大名茶龙井茶的原产地，可体验茶文化，品尝正宗龙井茶。,自然风光,,30.219700,120.113500,4.6,全天开放,全天开放,,2.0,3.5,0
杭州,西泠印社,B023B09LU0,中国著名金石篆刻社团，百年历史文化机构。,历史文化,,30.250279,120.139948,4.9,08:30,16:30,,0.5,2.0,0
杭州,杭州西湖风景名胜区,B023B13L9M,世界文化遗产，中国最著名的湖泊景区，以「一湖、二塔、三堤、十景」闻名。,自然风光,,30.222724,120.121288,4.9,全天开放,全天开放,,1.0,2.5,0
杭州,永福寺,B023B1H638,隐于茶园竹海间的禅意古寺，环境清静雅致，适合冥想放松。,历史文化,,30.238978,120.097524,4.8,06:30,18:00,,0.5,2.0,0
杭州,西湖龙井狮峰山炒茶中心,B023B18RUY,位于龙井村的传统茶园和茶叶制作体验地，可观赏茶田风光，品尝正宗西湖龙井。,休闲体验,,30.218958,120.105302,4.5,08:00,18:00,,1.5,3.0,0
杭州,白堤,B0FFFTYEG4,白居易任杭州刺史时修建的湖堤，春季桃花柳絮飞舞时最美。,历史文化,,30.255701,120.149189,4.8,全天开放,全天开放,,0.5,2.0,0
杭州,印象西湖演出,,大型山水实景演出，融合杭州文化与现代艺术，夜晚在西湖上演出。,历史文化,,30.250800,120.149800,4.7,19:40,20:35,,1.0,2.5,340
杭州,杭州工艺美术博物馆,B023B0I02U,展示杭州传统手工艺和现代工艺美术作品，包含丝绸、刺绣、雕刻等多种工艺门类。,历史文化,,30.315645,120.136930,4.7,09:00,16:30,周二,1.0,2.5,0
杭州,飞来峰,B023B05MJE,灵隐寺前奇峰，有丰富的石刻造像，地质景观独特。,历史文化,,30.239119,120.101101,4.8,06:30,18:00,,0.5,2.0,45
杭州,三潭印月,B023B0283D,西湖十景之一，位于小瀛洲岛上，以三座石塔倒影如月而得名。,历史文化,,30.238845,120.145369,4.8,08:00,17:00,,2.0,3.5,70.0
杭州,杨公堤,B0FFJXZGIH,西湖西侧景观大道，相对苏堤更加幽静，适合漫步休闲。,自然风光,,30.232456,120.136580,4.9,全天开放,全天开放,,0.5,2.0,0
杭州,小河历史文化街区,B0FFFWQ8DS,保存完好的历史街区，典型的江南水乡建筑，生活气息浓厚。,历史文化,,30.308302,120.135337,4.7,全天开放,全天开放,,1.5,3.0,0.0
杭州,西湖音乐喷泉,,位于湖滨三公园的大型音乐喷泉，夜晚配合音乐表演极为壮观。,休闲体验,,30.254900,120.154700,4.7,19:30,19:45,,0.0,1.5,0.0
杭州,中国美术学院象山校区,B023B1A0E1,著名艺术院校，建筑设计独特，适合艺术爱好者参观。,艺术展览,,30.155446,120.076690,3.7,全天开放,全天开放,,1.5,3.0,0.0
杭州,平湖秋月观景点,B023B024F8,西湖十景之一，赏月观湖胜地，景色宁静优美。,自然风光,,30.252038,120.146210,4.7,全天开放,全天开放,,1.0,2.5,0.0
杭州,浙江省博物馆(孤山馆区),B023B06XVX,浙江省内最重要的综合性博物馆，收藏丰富的历史文物和艺术珍品，位于风景秀丽的孤山。,历史文化,,30.251243,120.143778,4.5,09:00,17:00,周一,1.0,2.5,0
杭州,苏堤春晓,B023B02070,西湖十景之首，苏东坡主持修建的湖堤，春季杨柳依依最为著名。,历史文化,,30.243880,120.137960,4.8,全天开放,全天开放,,0.5,2.0,0
