restaurant_name,city,latitude,longitude,price_per_person,cuisine,opening_time,closing_time,nearby_attraction_name,nearby_attraction_coords,query_latitude,query_longitude,rating,tags
新西兰餐厅Cafe Flatwhite(798店),北京,39.984441,116.498919,100.0,餐饮服务;外国餐厅;外国餐厅,09:00,21:00,798艺术区,"116.503789,39.984456",39.984456,116.503789,4.3,户外座位;有包间
港美餐厅,北京,39.983709,116.498804,108.0,餐饮服务;快餐厅;茶餐厅,10:00,21:00,798艺术区,"116.503789,39.984456",39.984456,116.503789,4.3,线上取号排队
朴闲菜馆,北京,39.988739,116.502927,101.0,餐饮服务;餐饮相关场所;餐饮相关,16:30,22:00,798艺术区,"116.503789,39.984456",39.984456,116.503789,4.5,户外座位;有包间
Blu.澜意大利餐厅,北京,39.986562,116.498549,119.0,餐饮服务;外国餐厅;外国餐厅,10:00,21:00,798艺术区,"116.503789,39.984456",39.984456,116.503789,4.5,生日套餐服务
椰香泰·泰国料理(798店),北京,39.986400,116.497871,78.0,餐饮服务;外国餐厅;外国餐厅,10:00,21:30,798艺术区,"116.503789,39.984456",39.984456,116.503789,4.5,户外座位
小万食堂(798艺术区店),北京,39.986677,116.497942,88.0,餐饮服务;中餐厅;湖南菜(湘菜),10:00,21:30,798艺术区,"116.503789,39.984456",39.984456,116.503789,4.7,生日套餐服务
合空间,北京,39.986777,116.497291,100.0,公司企业;公司;公司|餐饮服务;咖啡厅;咖啡厅,10:00,18:00,798艺术区,"116.503789,39.984456",39.984456,116.503789,4.2,有等位区
茅公馆餐厅,北京,39.989188,116.499703,100.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,798艺术区,"116.503789,39.984456",39.984456,116.503789,4.3,必吃榜top10
Care壳儿·爱的博物馆餐厅,北京,39.987656,116.496193,190.0,餐饮服务;中餐厅;中餐厅,10:00,21:00,798艺术区,"116.503789,39.984456",39.984456,116.503789,4.1,户外座位;有包间
望湘宴·庭院餐厅·798的会客厅(酒仙桥·望京店),北京,39.980125,116.496768,99.0,餐饮服务;中餐厅;中餐厅,10:00,21:00,798艺术区,"116.503789,39.984456",39.984456,116.503789,4.7,必吃榜top10
添好运(北京apm店),北京,39.914205,116.411651,82.0,餐饮服务;快餐厅;茶餐厅|生活服务;物流速递;物流速递,10:30,21:30,王府井步行街,"116.412420,39.913399",39.913399,116.412420,4.6,有包间;有等位区
啫茶茶餐厅(北京apm店),北京,39.914339,116.411941,97.0,餐饮服务;中餐厅;广东菜(粤菜),17:00,21:30,王府井步行街,"116.412420,39.913399",39.913399,116.412420,4.4,有等位区
局气烤鸭·北京菜(北京apm店),北京,39.914449,116.411633,100.0,餐饮服务;中餐厅;北京菜,11:00,21:00,王府井步行街,"116.412420,39.913399",39.913399,116.412420,4.4,必吃榜top10;生日套餐服务
福万越南餐厅(北京apm店),北京,39.914674,116.412005,93.0,餐饮服务;外国餐厅;外国餐厅,11:00,21:00,王府井步行街,"116.412420,39.913399",39.913399,116.412420,4.4,户外座位;生日套餐服务
希尔顿酒店秦唐中餐厅(王府井店),北京,39.914647,116.413364,486.0,餐饮服务;外国餐厅;牛扒店(扒房),17:30,22:00,王府井步行街,"116.412420,39.913399",39.913399,116.412420,4.4,有包间
新紮師兄·新派粤菜(王府井APM店),北京,39.914862,116.411943,80.0,餐饮服务;快餐厅;茶餐厅|餐饮服务;冷饮店;冷饮店,11:00,21:30,王府井步行街,"116.412420,39.913399",39.913399,116.412420,4.4,有包间;线上取号排队
蟹道(王府中环东座店),北京,39.912274,116.410801,500.0,餐饮服务;外国餐厅;日本料理,17:00,21:30,王府井步行街,"116.412420,39.913399",39.913399,116.412420,4.6,生日套餐服务
同仁四季椰子鸡(北京apm店),北京,39.915237,116.412169,141.0,餐饮服务;餐饮相关场所;餐饮相关,11:00,22:00,王府井步行街,"116.412420,39.913399",39.913399,116.412420,4.8,有等位区
THE WOODS餐厅(王府井澳门中心店),北京,39.915041,116.413588,131.0,餐饮服务;外国餐厅;西餐厅(综合风味)|餐饮服务;咖啡厅;咖啡厅|餐饮服务;休闲餐饮场所;休闲餐饮场所,10:00,21:30,王府井步行街,"116.412420,39.913399",39.913399,116.412420,4.6,必吃榜top10;有包间
乐美心餐厅(王府中环东座),北京,39.912471,116.410044,100.0,餐饮服务;休闲餐饮场所;休闲餐饮场所,08:00,22:00,王府井步行街,"116.412420,39.913399",39.913399,116.412420,3.9,有包间;线上取号排队
山西驻京办餐厅,北京,39.927321,116.393306,100.0,餐饮服务;餐饮相关场所;餐饮相关,11:00,21:00,北海公园,"116.391802,39.928775",39.928775,116.391802,3.9,线上取号排队
晋府宾馆餐厅,北京,39.927334,116.393352,100.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,北海公园,"116.391802,39.928775",39.928775,116.391802,3.4,户外座位
Eatalia Carpe Diem意塔利意大利餐厅,北京,39.933060,116.395723,169.0,餐饮服务;外国餐厅;意式菜品餐厅,11:00,22:00,北海公园,"116.391802,39.928775",39.928775,116.391802,4.5,户外座位;线上取号排队
邻家乐餐厅,北京,39.934005,116.388577,100.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,北海公园,"116.391802,39.928775",39.928775,116.391802,3.6,必吃榜top10
龙鸿餐厅,北京,39.933970,116.388425,34.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,北海公园,"116.391802,39.928775",39.928775,116.391802,4.3,必吃榜top10;线上取号排队
望春食阁,北京,39.927349,116.400152,100.0,餐饮服务;中餐厅;中餐厅,17:00,20:00,北海公园,"116.391802,39.928775",39.928775,116.391802,4.3,户外座位;线上取号排队
古铜老院铜锅涮肉·清真(地安门店),北京,39.934360,116.396446,85.0,餐饮服务;中餐厅;清真菜馆|餐饮服务;中餐厅;火锅店,11:00,22:00,北海公园,"116.391802,39.928775",39.928775,116.391802,4.7,生日套餐服务
院落(地安门店),北京,39.933384,116.384409,97.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,北海公园,"116.391802,39.928775",39.928775,116.391802,4.4,户外座位;有包间
茶花妹子云南餐厅(地安门店),北京,39.935500,116.396060,67.0,餐饮服务;中餐厅;云贵菜,10:00,22:30,北海公园,"116.391802,39.928775",39.928775,116.391802,4.6,必吃榜top10
成都驻京办餐厅(蜀都宾馆店),北京,39.925170,116.400666,100.0,餐饮服务;餐饮相关场所;餐饮相关,11:00,21:00,北海公园,"116.391802,39.928775",39.928775,116.391802,4.4,生日套餐服务
松堂快餐厅,北京,40.001225,116.274375,114.0,餐饮服务;餐饮相关场所;餐饮相关,11:00,21:00,颐和园,"116.275179,39.999617",39.999617,116.275179,4.0,必吃榜top10;生日套餐服务
光影餐厅(颐和园店),北京,40.003150,116.277638,173.0,餐饮服务;中餐厅;浙江菜,10:00,22:00,颐和园,"116.275179,39.999617",39.999617,116.275179,4.2,户外座位
中共中央党校第三餐厅,北京,40.001430,116.285402,100.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,颐和园,"116.275179,39.999617",39.999617,116.275179,2.9,有等位区
中央党校研究生院餐厅,北京,39.999592,116.287885,100.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,颐和园,"116.275179,39.999617",39.999617,116.275179,3.7,线上取号排队
洞庭楚湘(香山颐和店),北京,40.006063,116.264753,102.0,餐饮服务;中餐厅;湖南菜(湘菜),11:00,21:00,颐和园,"116.275179,39.999617",39.999617,116.275179,4.5,必吃榜top10;有包间
绿茶餐厅(北京龙湖星悦荟店),北京,39.998068,116.289861,70.0,餐饮服务;中餐厅;中餐厅,11:00,22:00,颐和园,"116.275179,39.999617",39.999617,116.275179,4.5,生日套餐服务
德昌园京味餐厅(颐和园店),北京,39.996701,116.291357,100.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,颐和园,"116.275179,39.999617",39.999617,116.275179,3.9,有等位区;线上取号排队
德昌园餐厅(亮丽园店),北京,39.997009,116.293362,100.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,颐和园,"116.275179,39.999617",39.999617,116.275179,3.5,必吃榜top10;户外座位
大有尚品社区餐厅(中央党校社区营业部),北京,40.014066,116.277948,90.0,餐饮服务;中餐厅;中餐厅,17:00,19:30,颐和园,"116.275179,39.999617",39.999617,116.275179,4.7,有包间
萨莉亚意式餐厅(肖家河北京华联BHG Mall店),北京,40.015633,116.270935,55.0,餐饮服务;外国餐厅;日本料理,10:00,21:30,颐和园,"116.275179,39.999617",39.999617,116.275179,4.5,必吃榜top10
pebbles卵石庭院墨西哥餐厅,北京,39.948375,116.410797,130.0,餐饮服务;外国餐厅;外国餐厅,12:00,22:00,五道营胡同,"116.411707,39.947899",39.947899,116.411707,4.5,户外座位
叶钵斋宫廷素食,北京,39.948362,116.413730,147.0,餐饮服务;中餐厅;中式素菜馆,10:30,21:00,五道营胡同,"116.411707,39.947899",39.947899,116.411707,4.2,必吃榜top10
汤厨(五道营店),北京,39.948338,116.414674,100.0,餐饮服务;中餐厅;中餐厅,17:30,21:30,五道营胡同,"116.411707,39.947899",39.947899,116.411707,4.2,线上取号排队
信园,北京,39.948714,116.415077,840.0,餐饮服务;餐饮相关场所;餐饮相关,16:00,22:00,五道营胡同,"116.411707,39.947899",39.947899,116.411707,4.1,有等位区;生日套餐服务
