city,attraction_name,attraction_id,description,attraction_type,address,latitude,longitude,rating,opening_time,closing_time,closing_dates,min_visit_hours,max_visit_hours,ticket_price
成都,成都博物馆,B001C8SBG2,展示巴蜀文化和成都历史的综合性博物馆，了解天府之国深厚底蕴。,历史文化,,30.657297,104.063749,4.8,全天开放,全天开放,周一,1.5,3.0,0
成都,锦里古街,,民俗风情商业街，体验川西民俗和传统小吃文化。,历史文化,,30.644000,104.052000,4.5,全天开放,全天开放,,1.0,2.5,0
成都,四川博物院,B001C7Y7I2,四川省最大综合性博物馆，巴蜀文化、民族文物、书画艺术全面展示。,历史文化,,30.660792,104.034127,4.7,全天开放,全天开放,周一,2.0,3.5,0
成都,建设路小吃街,B0FFL1BJCX,电子科大附近的知名小吃聚集地，汇集各种成都特色小吃和夜市文化。,休闲体验,,30.671442,104.102739,4.7,10:30,23:00,,2.0,3.5,0
成都,都江堰景区,,世界文化遗产，古代水利工程的杰出代表。,历史文化,,30.999000,103.617000,4.5,08:00,17:30,,2.0,3.5,80
成都,成都武侯祠博物馆,,中国唯一君臣合祀祠庙，三国文化的重要展示地。,历史文化,,30.645000,104.050000,4.5,09:00,18:00,,1.5,3.0,50
成都,鹤鸣茶社,B0FFH4YYGC,人民公园内百年茶社，体验正宗成都茶文化的经典场所。,休闲体验,,30.656882,104.058603,4.5,全天开放,全天开放,,0.5,2.0,45
成都,青羊宫,B001C04CFE,川西第一道观，始建于唐朝，道教文化浓厚，建筑精美香火旺盛。,历史文化,,30.661542,104.042609,4.8,全天开放,全天开放,,1.0,2.5,10
成都,宽窄巷子景区,B001C7YCM4,清代街区遗存，体验老成都慢生活文化的经典街巷。,历史文化,,30.663869,104.053307,4.7,全天开放,全天开放,,1.5,3.0,0
成都,青城山前山,,中国道教发源地之一，以幽静著称的道教名山。,历史文化,,30.900000,103.567000,4.5,08:00,17:30,,2.5,4.0,80
