city,attraction_name,attraction_id,description,attraction_type,address,latitude,longitude,rating,opening_time,closing_time,closing_dates,min_visit_hours,max_visit_hours,ticket_price
泉州,泉府小西埕,B0FFJ8O79U,网红文创园区，融合传统建筑与现代文创的特色打卡地。,休闲体验,,24.913247,118.588758,4.7,全天开放,全天开放,,0.5,2.0,0.0
泉州,天后宫,B02530063E,中国东南沿海妈祖信仰重要祭祀场所，建筑古雅，香火旺盛。,历史文化,,24.895235,118.588755,4.8,07:00,18:00,,0.3,1.8,4.0
泉州,永宁古城,B0FFGCDUFG,明代卫所古城，保留古城墙和传统街巷，夜景静谧迷人。,历史文化,,24.677637,118.697084,4.4,全天开放,全天开放,,0.5,2.0,0.0
泉州,德济门遗址,B025302UXO,宋元古城南大门遗迹，见证泉州历史变迁。,历史文化,,24.894531,118.588435,4.6,全天开放,全天开放,,0.0,1.5,0.0
泉州,东海湾,B02530QAZ9,泉州现代海滨休闲区域，适合散步放松，观赏海景。,休闲体验,,24.870162,118.656082,3.2,全天开放,全天开放,,0.5,2.0,0.0
泉州,中国闽台缘博物馆,B025302I2Q,展示闽台两岸历史文化纽带，了解两岸交流发展历程。,历史文化,,24.934989,118.589887,4.6000000000000005,09:00,17:00,周一,1.0,2.5,0.0
泉州,石狮黄金海岸,B0FFFSMZ0T,绵延海岸线配备滨海栈道，是泉州周边优质海滨休闲胜地。,自然风光,,24.673685,118.707192,4.7,全天开放,全天开放,,2.0,3.5,0.0
泉州,泉州西街,B0FFGTJM32,泉州最具历史韵味的古街，保存完好的闽南建筑风格，美食小吃云集。,历史文化,,24.913284,118.585013,4.5,全天开放,全天开放,,1.5,3.0,0.0
泉州,中山路,B0KUBCZ7W0,泉州著名商业步行街，夜市汇聚各种当地特色小吃。,休闲体验,,24.908531,118.590704,4.5,全天开放,全天开放,,1.0,2.5,0.0
泉州,真武庙,B02530Q0Q3,临海而建的道教庙宇，供奉真武大帝，是观海祈福的绝佳地点，海滨风光优美。,历史文化,,24.879593,118.621028,4.6,06:00,17:30,,0.5,2.0,0.0
泉州,天后宫-德济门遗址,B025302UXO,宋元时期古城门遗址，见证泉州古城发展历史，考古价值高。,历史文化,,24.894531,118.588435,4.6,全天开放,全天开放,,0.3,1.3,0.0
泉州,金鱼巷,B0FFH5345S,保存完好的闽南传统民居巷弄，展现泉州古城生活气息。,历史文化,,24.905838,118.587959,4.5,全天开放,全天开放,,0.0,1.5,0.0
泉州,蔡氏古民居建筑群,B02530S403,闽南红砖大厝建筑典范，清代华侨建筑艺术精品。,历史文化,,24.813513,118.413917,4.0,09:00,17:00,,1.5,3.0,8.0
泉州,清净古寺,B025302UY3,中国现存最早的伊斯兰教寺院之一，体现泉州多元文化融合特色。,历史文化,,24.902682,118.591483,4.3,09:00,17:30,,0.3,1.8,0.0
泉州,安平桥,B0FFI1NIYG,中国古代最长的梁式石桥，有'天下无桥长此桥'之誉，古代工程奇迹。,历史文化,,24.707569,118.448945,4.6000000000000005,09:00,18:00,,1.0,2.5,0.0
