poi_name,latitude,longitude,address,poi_type
胡里山炮台,24.425286,118.125370,,attraction
菽庄花园,24.439553,118.068954,,attraction
白城沙滩,24.432104,118.102892,,attraction
厦门大学思明校区,24.436084,118.101683,,attraction
黄厝海滩,24.442614,118.161900,,attraction
环岛南路,24.431470,118.142622,,attraction
鳌园,24.565019,118.107443,,attraction
沙坡尾艺术西区,24.437609,118.087587,,attraction
环岛路,24.425000,118.125000,,attraction
皓月园,24.441099,118.075936,,attraction
厦门大学国际学术交流中心中餐厅,24.438323,118.098663,,restaurant
红厝灶咖·赖记小厨·原妞妞闽菜餐厅(厦大店),24.439167,118.092371,,restaurant
厦门大学思明校区勤业餐厅,24.438151,118.100286,,restaurant
小厝里砂锅焗海鲜(厦大店),24.437842,118.093059,,restaurant
金海湾·姜母鸭·海鲜餐厅(厦门大学店),24.437175,118.092820,,restaurant
想木目心墨西哥餐厅,24.435931,118.093939,,restaurant
名苑餐厅(大学城商场店),24.437025,118.092127,,restaurant
余毅谦海景餐厅,24.425358,118.124858,,restaurant
临家闽南菜(环岛路店),24.424218,118.124715,,restaurant
WANNA·望那儿落日峡谷海景餐吧,24.424150,118.124644,,restaurant
欢囍芒果糯米饭(曾厝安店),24.426987,118.125449,,restaurant
佳丽海鲜酒楼(环岛路店),24.423277,118.124971,,restaurant
阿里元餐厅(曾厝垵店),24.426628,118.123478,,restaurant
祝名平价海鲜古树海景餐厅(曾厝垵店),24.426359,118.123234,,restaurant
祝名海鲜平价活鲜海景餐厅(曾厝垵店),24.426436,118.123210,,restaurant
老闽味姜母鸭·煎蟹闽菜餐厅(曾厝垵地标店),24.427532,118.124499,,restaurant
格兰阁艺术中心·无国界融合料理(环岛路360度全海景餐厅),24.423458,118.127330,,restaurant
猫岛主趣味餐厅,24.442736,118.068569,,restaurant
音乐海鲜餐厅,24.443658,118.069567,,restaurant
古厝花园餐厅,24.443323,118.069694,,restaurant
六悦花园中餐厅(鼓浪屿店),24.440870,118.066559,,restaurant
黄家花园餐厅,24.440881,118.069643,,restaurant
老厦门海鲜餐厅(鼓浪屿店),24.442886,118.070977,,restaurant
赵小姐的店(鼓浪屿音乐厅店),24.443387,118.071405,,restaurant
海怪先生西餐厅(鼓浪屿美食地标),24.442379,118.072770,,restaurant
福林春餐厅,24.443529,118.071283,,restaurant
沈家闽南肠粉,24.443839,118.071394,,restaurant
鑫鑫落日海景海鲜餐厅(胡里山炮台地标店),24.430225,118.105575,,restaurant
厦门大学思明校区海滨食堂,24.432239,118.106511,,restaurant
厦门大学思明校区芙蓉餐厅,24.435738,118.102250,,restaurant
厦门大学思明校区东苑餐厅,24.436082,118.102090,,restaurant
厦门大学思明校区南光餐厅,24.435021,118.099579,,restaurant
鼎鸿粤皇茶餐厅|融闽粤茶点滋味(厦大店),24.434682,118.094421,,restaurant
数星园-粉夏pink·海景咖啡餐厅,24.441731,118.160292,,restaurant
荣誉梵尔纳美人鱼自助餐厅,24.445275,118.161975,,restaurant
树屋餐厅,24.443514,118.158633,,restaurant
海渔家餐厅,24.443588,118.158408,,restaurant
大厨的餐厅(黄厝分店),24.443209,118.158267,,restaurant
海强海鲜餐厅,24.443288,118.158187,,restaurant
依海人家海鲜餐厅,24.443044,118.158028,,restaurant
品鲜海鲜餐厅,24.443324,118.158018,,restaurant
黄厝木港海鲜餐厅,24.443040,118.157923,,restaurant
闽南郎姜母鸭餐厅,24.443878,118.157896,,restaurant
相域缘餐厅,24.428825,118.142325,,restaurant
厦门金沙湾宾馆(环岛路黄厝沙滩店)·中餐厅,24.429444,118.144577,,restaurant
厦门靠山吃海餐厅,24.433566,118.140707,,restaurant
亚洲海湾大酒店(海逸西餐厅店),24.431861,118.145638,,restaurant
湖畔亭海鲜·地道厦门菜(黄厝店),24.435298,118.141147,,restaurant
朋来阁餐厅,24.428541,118.138608,,restaurant
阿肥发自助餐厅,24.436450,118.143986,,restaurant
厦门海悦山庄酒店自助餐厅(地中海餐厅),24.435131,118.147812,,restaurant
香茶宫福建菜餐厅(海悦山庄店),24.435441,118.149148,,restaurant
白石海景Live餐酒吧,24.422623,118.134152,,restaurant
福星餐厅,24.444853,118.071253,,restaurant
大洋海鲜餐厅·锋味厦门菜(鼓浪屿总店),24.443972,118.071379,,restaurant
憨小宝餐厅,24.567794,118.103276,,restaurant
有时有泰·泰式料理餐厅(大社店),24.569090,118.102558,,restaurant
1996H·Decade,24.569128,118.103205,,restaurant
鱼嘉乐茶餐厅,24.567102,118.105101,,restaurant
蘭芳里茶餐厅,24.567353,118.105960,,restaurant
厦门兰芳里南洋花砖美宅智能民宿·蘭芳里茶餐厅,24.567377,118.105960,,restaurant
见南洋东南亚餐厅(公园路店),24.567413,118.105768,,restaurant
动哒餐室·港澳融合新式茶餐厅,24.568973,118.105997,,restaurant
古味坊餐厅(集美店),24.569706,118.105912,,restaurant
舒味海鲜,24.572531,118.105727,,restaurant
芋包嫂,24.438669,118.088652,,restaurant
天空餐厅(世茂Emall店),24.436114,118.088357,,restaurant
太哼冰室(厦门世茂Emall店),24.435739,118.088519,,restaurant
迦兰·泰式料理(世茂Emall店),24.435575,118.088347,,restaurant
厦门康莱德酒店鹭城轩中餐厅,24.435284,118.089187,,restaurant
38号码头餐厅(厦门康莱德酒店),24.435310,118.089352,,restaurant
渔家海鲜舫(蜂巢山路),24.441171,118.088933,,restaurant
食客家自选餐厅,24.441840,118.089551,,restaurant
海鲜生海景餐厅,24.425927,118.122524,,restaurant
三宝尚鲜餐厅,24.444598,118.072426,,restaurant
张三疯奶茶铺(鼓浪屿三友店),24.444866,118.072289,,restaurant
美味快餐厅(翔云三路店),24.533940,118.137455,,restaurant
佰味佳香港餐厅(机场店),24.534923,118.136693,,restaurant
食代多元餐厅(中骏大厦第2、3座店),24.534724,118.139251,,restaurant
思北花生汤,24.457171,118.079633,,restaurant
鑫阿强姜母鸭阿强煎蟹,24.456980,118.082161,,restaurant
RoseMary香草餐厅(大同路店),24.457735,118.081951,,restaurant
佳味香速餐厅,24.449502,118.081565,,restaurant
厦门海景千禧大酒店(龙苑中餐厅),24.451175,118.082475,,restaurant
大众鑫餐厅,24.451165,118.081831,,restaurant
好惠多现炒自选餐厅(广宇公寓店),24.559247,118.034516,,restaurant
真食荟餐馆,24.568379,118.030860,,restaurant
豪客来牛排(厦门杏林杏南餐厅),24.562357,118.041413,,restaurant
厦门华美达广场酒店-中餐厅,24.689244,118.122577,,restaurant
西域老马餐厅总店,24.690287,118.122586,,restaurant
七桃里音乐餐厅,24.691390,118.122460,,restaurant
大众餐厅(圣岩路店),24.642909,118.068194,,restaurant
江西餐馆(厦门高铁阳光花园店),24.630965,118.069474,,restaurant
旺角餐馆(大学城商业街店),24.634523,118.087878,,restaurant
兴恒大酒店自助餐厅(马巷店),24.672113,118.250867,,restaurant
古镇驿站柴火灶餐厅,24.670702,118.248576,,restaurant
小朱茶档,24.673303,118.247401,,restaurant
厦门万丽酒店·万丽轩中餐厅,24.607532,118.138254,,restaurant
遇见西木美式餐厅(同安店),24.610536,118.138608,,restaurant
小厝里砂锅焗海鲜(厦门阳光小镇店),24.610670,118.138763,,restaurant
面之缘餐馆,24.657646,118.156380,,restaurant
