restaurant_name,city,latitude,longitude,price_per_person,cuisine,opening_time,closing_time,nearby_attraction_name,nearby_attraction_coords,query_latitude,query_longitude,rating,tags
京保餐厅·始创1994年,广州,23.125349,113.268271,32.0,餐饮服务;中餐厅;中餐厅,10:30,22:00,千年古道遗址,"113.268844,23.124873",23.124873,113.268844,3.8,必吃榜top10
日落极致微餐厅日咖夜酒,广州,23.125125,113.269625,100.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,千年古道遗址,"113.268844,23.124873",23.124873,113.268844,2.9,线上取号排队
绿岛西餐·生日主题餐厅(新大新百货店),广州,23.125801,113.268465,94.0,餐饮服务;外国餐厅;外国餐厅,11:00,21:00,千年古道遗址,"113.268844,23.124873",23.124873,113.268844,4.2,有等位区
太平馆(北京路店),广州,23.126347,113.268959,111.0,餐饮服务;外国餐厅;西餐厅(综合风味),11:00,22:00,千年古道遗址,"113.268844,23.124873",23.124873,113.268844,4.3,生日套餐服务
围苑饭堂(北京路店),广州,23.124060,113.270218,40.0,餐饮服务;餐饮相关场所;餐饮相关,10:30,21:00,千年古道遗址,"113.268844,23.124873",23.124873,113.268844,4.6,必吃榜top10;户外座位
八珍餐厅(广大路店),广州,23.126140,113.267649,26.0,餐饮服务;中餐厅;中餐厅,07:00,21:00,千年古道遗址,"113.268844,23.124873",23.124873,113.268844,4.4,有包间;有等位区
点都德(北京路贰店),广州,23.126571,113.268955,60.0,餐饮服务;中餐厅;中餐厅,16:30,21:00,千年古道遗址,"113.268844,23.124873",23.124873,113.268844,4.7,户外座位;线上取号排队
芝仕堡意粉餐厅(老字号一条街店),广州,23.126345,113.267659,58.0,餐饮服务;外国餐厅;意式菜品餐厅,11:00,21:00,千年古道遗址,"113.268844,23.124873",23.124873,113.268844,4.6,户外座位;有包间
旺嘢冰室(骏亿汇店),广州,23.123499,113.267525,51.0,餐饮服务;冷饮店;冷饮店,10:30,22:30,千年古道遗址,"113.268844,23.124873",23.124873,113.268844,4.2,必吃榜top10;户外座位
绿茶餐厅(广州越秀五月花店),广州,23.125839,113.267017,60.0,餐饮服务;中餐厅;中餐厅,10:00,22:00,千年古道遗址,"113.268844,23.124873",23.124873,113.268844,4.7,户外座位
太哼冰室(万菱广场店),广州,23.114886,113.262822,37.0,餐饮服务;快餐厅;茶餐厅|餐饮服务;冷饮店;冷饮店,08:00,21:00,广州石室耶稣圣心大教堂,"113.260262,23.114589",23.114589,113.260262,4.3,户外座位;有包间
胜记海鲜饭店,广州,23.111838,113.261435,459.0,餐饮服务;中餐厅;海鲜酒楼,11:00,24:00,广州石室耶稣圣心大教堂,"113.260262,23.114589",23.114589,113.260262,4.2,有包间;线上取号排队
搭台茶餐厅(海珠广场店),广州,23.112610,113.262807,30.0,餐饮服务;快餐厅;快餐厅,09:30,21:30,广州石室耶稣圣心大教堂,"113.260262,23.114589",23.114589,113.260262,4.4,线上取号排队
杨记茶餐厅,广州,23.113892,113.256611,26.0,餐饮服务;快餐厅;茶餐厅,07:00,21:00,广州石室耶稣圣心大教堂,"113.260262,23.114589",23.114589,113.260262,4.2,必吃榜top10;线上取号排队
九龙冰室(广州星寰店),广州,23.114047,113.264026,32.0,餐饮服务;餐饮相关场所;餐饮相关,10:00,22:00,广州石室耶稣圣心大教堂,"113.260262,23.114589",23.114589,113.260262,4.3,户外座位;有包间
点都德(星寰店),广州,23.113551,113.264038,100.0,餐饮服务;中餐厅;中餐厅,08:00,21:00,广州石室耶稣圣心大教堂,"113.260262,23.114589",23.114589,113.260262,4.6,有包间
翼品轩海南鸡饭(长堤店),广州,23.111040,113.258709,16.0,餐饮服务;快餐厅;快餐厅,08:00,21:00,广州石室耶稣圣心大教堂,"113.260262,23.114589",23.114589,113.260262,4.2,必吃榜top10;有包间
haxnbauer海森堡德国餐厅(广州星寰店),广州,23.113636,113.264520,139.0,餐饮服务;外国餐厅;德国菜,10:00,22:00,广州石室耶稣圣心大教堂,"113.260262,23.114589",23.114589,113.260262,4.4,有等位区
海广楼粤菜餐厅,广州,23.116348,113.264768,76.0,餐饮服务;中餐厅;中餐厅,17:00,21:30,广州石室耶稣圣心大教堂,"113.260262,23.114589",23.114589,113.260262,4.1,必吃榜top10
客家餐馆(高第西鞋街店),广州,23.118181,113.263428,56.0,餐饮服务;中餐厅;广东菜(粤菜),17:30,22:00,广州石室耶稣圣心大教堂,"113.260262,23.114589",23.114589,113.260262,3.9,有包间
粤味道(解放北路店),广州,23.137298,113.262015,40.0,餐饮服务;中餐厅;中餐厅,11:00,20:30,广州博物馆(镇海楼展区),"113.265698,23.137723",23.137723,113.265698,4.2,必吃榜top10;线上取号排队
花城里·陌上花开,广州,23.138076,113.269909,79.0,餐饮服务;外国餐厅;西餐厅(综合风味),11:00,20:30,广州博物馆(镇海楼展区),"113.265698,23.137723",23.137723,113.265698,4.5,户外座位
越秀公园.云道汤膳园林餐厅,广州,23.141657,113.268382,100.0,餐饮服务;中餐厅;中餐厅,17:00,02:00,广州博物馆(镇海楼展区),"113.265698,23.137723",23.137723,113.265698,4.0,有包间;生日套餐服务
凯斯尔新疆餐厅,广州,23.134685,113.261613,86.0,餐饮服务;中餐厅;清真菜馆,10:00,23:00,广州博物馆(镇海楼展区),"113.265698,23.137723",23.137723,113.265698,3.6,户外座位
九龙冰室(中国大酒店店),广州,23.139943,113.260837,50.0,餐饮服务;中餐厅;中餐厅,10:00,22:00,广州博物馆(镇海楼展区),"113.265698,23.137723",23.137723,113.265698,4.3,必吃榜top10;户外座位
绿岛西餐.生日主题.草坪露台餐厅,广州,23.142096,113.268446,70.0,餐饮服务;外国餐厅;外国餐厅,11:00,10:00,广州博物馆(镇海楼展区),"113.265698,23.137723",23.137723,113.265698,4.6,有等位区
Meat times restaurant蜜坦餐厅,广州,23.141163,113.270362,117.0,餐饮服务;餐饮相关场所;餐饮相关,10:00,24:00,广州博物馆(镇海楼展区),"113.265698,23.137723",23.137723,113.265698,4.1,有等位区
哈莉曼餐厅,广州,23.141023,113.270484,17.0,餐饮服务;中餐厅;清真菜馆,11:30,24:00,广州博物馆(镇海楼展区),"113.265698,23.137723",23.137723,113.265698,3.8,户外座位;生日套餐服务
陶陶居酒家(解放北路店),广州,23.133583,113.261670,106.0,餐饮服务;中餐厅;中餐厅,17:00,21:00,广州博物馆(镇海楼展区),"113.265698,23.137723",23.137723,113.265698,4.5,有等位区
克茗冰室,广州,23.140969,113.260656,100.0,餐饮服务;快餐厅;茶餐厅,11:00,21:00,广州博物馆(镇海楼展区),"113.265698,23.137723",23.137723,113.265698,4.0,户外座位
泰嗦东南亚风味餐厅(唐铭广场店),广州,23.128637,113.244810,57.0,餐饮服务;外国餐厅;外国餐厅,11:00,01:00,陈家祠（广东民间工艺博物馆）,"113.245409,23.126999",23.126999,113.245409,4.6,生日套餐服务
江南家中餐厅,广州,23.128594,113.246464,15.0,餐饮服务;中餐厅;中餐厅,10:00,22:00,陈家祠（广东民间工艺博物馆）,"113.245409,23.126999",23.126999,113.245409,4.6,必吃榜top10;户外座位
刀叉加杯·美式烤肉·精酿·音乐餐吧(陈家祠店),广州,23.124866,113.245630,111.0,餐饮服务;餐饮相关场所;餐饮相关,11:00,21:00,陈家祠（广东民间工艺博物馆）,"113.245409,23.126999",23.126999,113.245409,4.6,有等位区
港柏冰室,广州,23.124911,113.246189,55.0,餐饮服务;餐饮相关场所;餐饮相关,11:00,21:00,陈家祠（广东民间工艺博物馆）,"113.245409,23.126999",23.126999,113.245409,4.4,户外座位;生日套餐服务
好广味茶点(荔湾路店),广州,23.127554,113.242929,41.0,餐饮服务;快餐厅;茶餐厅,17:00,21:00,陈家祠（广东民间工艺博物馆）,"113.245409,23.126999",23.126999,113.245409,4.3,必吃榜top10;有等位区
冰芝恋餐厅,广州,23.129648,113.245025,64.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,陈家祠（广东民间工艺博物馆）,"113.245409,23.126999",23.126999,113.245409,4.4,有包间
蚝歌潮吧粤菜餐厅,广州,23.124163,113.245397,52.0,餐饮服务;中餐厅;广东菜(粤菜),11:00,00:30,陈家祠（广东民间工艺博物馆）,"113.245409,23.126999",23.126999,113.245409,4.4,户外座位;有等位区
元华茶餐(中山7路店),广州,23.125489,113.248563,27.0,餐饮服务;快餐厅;茶餐厅,10:00,21:00,陈家祠（广东民间工艺博物馆）,"113.245409,23.126999",23.126999,113.245409,4.1,户外座位;线上取号排队
荟所西餐厅,广州,23.124377,113.247650,72.0,餐饮服务;外国餐厅;西餐厅(综合风味),10:00,22:00,陈家祠（广东民间工艺博物馆）,"113.245409,23.126999",23.126999,113.245409,4.1,有等位区;生日套餐服务
点都德(大茶楼店),广州,23.123471,113.246339,54.0,餐饮服务;茶艺馆;茶艺馆,11:00,21:00,陈家祠（广东民间工艺博物馆）,"113.245409,23.126999",23.126999,113.245409,4.6,必吃榜top10;生日套餐服务
顾里奇客俄罗斯西餐厅,广州,23.132148,113.327017,100.0,餐饮服务;外国餐厅;外国餐厅,11:00,21:00,正佳广场,"113.327019,23.132145",23.132145,113.327019,4.3,户外座位
荔雅图Li Chateau(正佳广场店),广州,23.132126,113.327019,210.0,餐饮服务;外国餐厅;西餐厅(综合风味),17:00,22:00,正佳广场,"113.327019,23.132145",23.132145,113.327019,4.4,有等位区
翠华餐厅(正佳广场店),广州,23.132202,113.327063,73.0,餐饮服务;中餐厅;中餐厅,10:00,21:30,正佳广场,"113.327019,23.132145",23.132145,113.327019,4.5,有等位区
唯馨花厨(正佳广场店),广州,23.132086,113.327063,100.0,餐饮服务;中餐厅;中餐厅,11:00,22:41,正佳广场,"113.327019,23.132145",23.132145,113.327019,3.9,户外座位
九龙冰室(正佳广场店),广州,23.132125,113.327449,43.0,餐饮服务;中餐厅;广东菜(粤菜),10:00,22:00,正佳广场,"113.327019,23.132145",23.132145,113.327019,4.2,有包间;有等位区
文通冰室(正佳广场店),广州,23.131747,113.326965,45.0,餐饮服务;冷饮店;冷饮店,10:30,21:30,正佳广场,"113.327019,23.132145",23.132145,113.327019,4.6,必吃榜top10;线上取号排队
陶陶居(正佳店),广州,23.131723,113.327286,92.0,餐饮服务;中餐厅;综合酒楼,10:00,21:30,正佳广场,"113.327019,23.132145",23.132145,113.327019,4.7,线上取号排队
牛扒先生·厚切雪花牛扒西餐厅(正佳广场店),广州,23.131541,113.326537,73.0,餐饮服务;外国餐厅;外国餐厅,10:30,22:00,正佳广场,"113.327019,23.132145",23.132145,113.327019,4.6,户外座位
拉丁餐厅(正佳广场店),广州,23.132942,113.326957,104.0,餐饮服务;外国餐厅;巴西菜,17:00,22:00,正佳广场,"113.327019,23.132145",23.132145,113.327019,4.4,户外座位
广州正佳广场万豪酒店·万豪粤菜餐厅,广州,23.132717,113.326294,179.0,餐饮服务;餐饮相关场所;餐饮相关,17:00,22:00,正佳广场,"113.327019,23.132145",23.132145,113.327019,4.3,生日套餐服务
云山醉餐厅(名汇店),广州,23.114582,113.247940,49.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,上下九步行街,"113.246895,23.114228",23.114228,113.246895,3.8,有等位区;生日套餐服务
萨莉亚意式餐厅(002上下九店),广州,23.114666,113.248337,40.0,餐饮服务;外国餐厅;意式菜品餐厅,11:00,22:00,上下九步行街,"113.246895,23.114228",23.114228,113.246895,4.8,线上取号排队
九龙茶餐厅·世界烹饪大师主理餐厅(东急新天地购物广场店),广州,23.114505,113.248544,100.0,餐饮服务;快餐厅;茶餐厅,11:00,22:00,上下九步行街,"113.246895,23.114228",23.114228,113.246895,4.1,户外座位;生日套餐服务
十甫轩中餐厅(十甫名都商城店),广州,23.113319,113.245509,70.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,上下九步行街,"113.246895,23.114228",23.114228,113.246895,4.1,线上取号排队
广州十甫voco酒店·TOCO cafe·巨嘴自助餐厅,广州,23.113153,113.245444,100.0,住宿服务;住宿服务相关;住宿服务相关,11:00,21:00,上下九步行街,"113.246895,23.114228",23.114228,113.246895,4.1,必吃榜top10
囍串音乐餐吧,广州,23.113075,113.245125,100.0,餐饮服务;中餐厅;中餐厅,19:30,03:00,上下九步行街,"113.246895,23.114228",23.114228,113.246895,3.5,线上取号排队
