poi_name,latitude,longitude,address,poi_type
南普陀寺,24.440987,118.096582,,attraction
菽庄花园,24.439553,118.068954,,attraction
中山路步行街,24.453916,118.079484,,attraction
厦门大学思明校区,24.436084,118.101683,,attraction
黄厝海滩,24.442614,118.161900,,attraction
五缘湾湿地公园,24.516071,118.178133,,attraction
龙头路小吃街,24.445423,118.070021,,attraction
观音山梦幻海岸沙滩,24.490845,118.199438,,attraction
厦门园林博览苑,24.582621,118.073072,,attraction
皓月园,24.441099,118.075936,,attraction
厦门大学国际学术交流中心中餐厅,24.438323,118.098663,,restaurant
回来吧特色餐厅(厦大店),24.439625,118.092846,,restaurant
红厝灶咖·赖记小厨·原妞妞闽菜餐厅(厦大店),24.439167,118.092371,,restaurant
Moana napoli餐厅,24.438101,118.092974,,restaurant
厦门大学思明校区勤业餐厅,24.438151,118.100286,,restaurant
小厝里砂锅焗海鲜(厦大店),24.437842,118.093059,,restaurant
堂宴·老厦门私房菜(厦大店),24.437857,118.092988,,restaurant
金海湾·姜母鸭·海鲜餐厅(厦门大学店),24.437175,118.092820,,restaurant
想木目心墨西哥餐厅,24.435931,118.093939,,restaurant
名苑餐厅(大学城商场店),24.437025,118.092127,,restaurant
猫岛主趣味餐厅,24.442736,118.068569,,restaurant
音乐海鲜餐厅,24.443658,118.069567,,restaurant
古厝花园餐厅,24.443323,118.069694,,restaurant
鼓浪屿龙头鱼丸店只此一家,24.444990,118.070245,,restaurant
真爱码头小吃(龙头路店),24.444813,118.070582,,restaurant
六悦花园中餐厅(鼓浪屿店),24.440870,118.066559,,restaurant
黄家花园餐厅,24.440881,118.069643,,restaurant
老厦门海鲜餐厅(鼓浪屿店),24.442886,118.070977,,restaurant
赵小姐的店(鼓浪屿音乐厅店),24.443387,118.071405,,restaurant
海怪先生西餐厅(鼓浪屿美食地标),24.442379,118.072770,,restaurant
福林春餐厅,24.443529,118.071283,,restaurant
沈家闽南肠粉,24.443839,118.071394,,restaurant
鑫鑫落日海景海鲜餐厅(胡里山炮台地标店),24.430225,118.105575,,restaurant
厦门大学思明校区海滨食堂,24.432239,118.106511,,restaurant
厦门大学思明校区芙蓉餐厅,24.435738,118.102250,,restaurant
厦门大学思明校区东苑餐厅,24.436082,118.102090,,restaurant
厦门大学思明校区南光餐厅,24.435021,118.099579,,restaurant
鼎鸿粤皇茶餐厅|融闽粤茶点滋味(厦大店),24.434682,118.094421,,restaurant
醉欢喜·闽南餐厅,24.453915,118.079202,,restaurant
QING青浅餐厅融合厦门菜(中山路轮渡店),24.453340,118.079264,,restaurant
回味香餐厅(顺荣大厦),24.453631,118.080254,,restaurant
海影记餐厅,24.454055,118.080520,,restaurant
港记茶餐厅(南中广场),24.454181,118.078409,,restaurant
厦门味道怀旧主题餐厅,24.453278,118.080379,,restaurant
璞云海鲜餐厅(南中广场店),24.454955,118.079450,,restaurant
挑食闽菜小海鲜(中华城店),24.454181,118.078244,,restaurant
双辉煎蟹·闽南小牌档,24.453283,118.080586,,restaurant
清菜家餐厅(南中广场店),24.455113,118.079417,,restaurant
数星园-粉夏pink·海景咖啡餐厅,24.441731,118.160292,,restaurant
荣誉梵尔纳美人鱼自助餐厅,24.445275,118.161975,,restaurant
树屋餐厅,24.443514,118.158633,,restaurant
海渔家餐厅,24.443588,118.158408,,restaurant
大厨的餐厅(黄厝分店),24.443209,118.158267,,restaurant
海强海鲜餐厅,24.443288,118.158187,,restaurant
依海人家海鲜餐厅,24.443044,118.158028,,restaurant
品鲜海鲜餐厅,24.443324,118.158018,,restaurant
黄厝木港海鲜餐厅,24.443040,118.157923,,restaurant
闽南郎姜母鸭餐厅,24.443878,118.157896,,restaurant
相域缘餐厅,24.428825,118.142325,,restaurant
厦门靠山吃海餐厅,24.433566,118.140707,,restaurant
朋来阁餐厅,24.428541,118.138608,,restaurant
五缘水乡酒店鹭鸣楼(中餐厅),24.517745,118.176806,,restaurant
五缘水乡酒店-湖畔全日餐厅,24.514326,118.174867,,restaurant
田里餐厅,24.512477,118.170612,,restaurant
天厦壹玖捌肆中餐厅(厦航总部店),24.510066,118.184682,,restaurant
Del Mar天意意大利餐厅,24.509875,118.185025,,restaurant
海龙船海鲜餐厅,24.519937,118.168885,,restaurant
朗豪酒店-T2餐厅,24.506125,118.177625,,restaurant
连鹭海鲜·南北融合菜·包厢宴请(湖里店),24.507100,118.182975,,restaurant
希尔顿欢朋酒店餐厅,24.507023,118.183733,,restaurant
豪客来牛排(厦门万达餐厅),24.505662,118.177339,,restaurant
布仔客餐厅,24.445557,118.069775,,restaurant
楼上餐厅,24.445150,118.070721,,restaurant
林四喜·闽南传家菜(鼓浪屿店),24.444973,118.070923,,restaurant
小敏沙茶面,24.445354,118.071331,,restaurant
福星餐厅,24.444853,118.071253,,restaurant
大洋海鲜餐厅·锋味厦门菜(鼓浪屿总店),24.443972,118.071379,,restaurant
东东享自选餐厅(塔埔社区东区店),24.494545,118.194046,,restaurant
来福餐厅时尚自选餐厅,24.494435,118.191283,,restaurant
粤佳烧鹅港式餐厅(海西金谷广场店),24.493725,118.192275,,restaurant
新海鱼村,24.488386,118.198907,,restaurant
观音山第一餐厅,24.490835,118.194589,,restaurant
知味餐厅,24.486946,118.196225,,restaurant
丽晶乐吧·茶餐厅,24.487026,118.195362,,restaurant
黑明餐厅(会展店),24.486238,118.193517,,restaurant
斋糖厝闽南餐厅小吃·甜品,24.493575,118.191625,,restaurant
豪乐汇海鲜主题餐厅(观音山店),24.486231,118.192358,,restaurant
弘满楼餐厅,24.583250,118.073872,,restaurant
蓓健食光鲜粮定制餐厅,24.581372,118.063163,,restaurant
益手食府中餐厅,24.573329,118.066360,,restaurant
在这吃餐厅(园博二里店),24.579175,118.061279,,restaurant
萬利發茶餐厅(园博荟店),24.571548,118.067669,,restaurant
厦门集美区集泮餐厅,24.570026,118.068808,,restaurant
一号海鲜餐厅(海鲜拼盘)杏林湾店,24.593560,118.064070,,restaurant
at cafe意大利餐厅(集美店),24.593282,118.062970,,restaurant
港粤茶点港式茶餐厅,24.572191,118.062519,,restaurant
潮粤客茶点·港式茶餐厅(厦门总店),24.572241,118.062341,,restaurant
三宝尚鲜餐厅,24.444598,118.072426,,restaurant
张三疯奶茶铺(鼓浪屿三友店),24.444866,118.072289,,restaurant
美味快餐厅(翔云三路店),24.533940,118.137455,,restaurant
阿咪餐厅(火车站店),24.469494,118.117523,,restaurant
大椰青海南椰子鸡火锅餐厅(罗宾森广场店),24.468932,118.113624,,restaurant
豪客来牛排(厦门罗宾森广场餐厅),24.468968,118.113584,,restaurant
佰味佳香港餐厅(机场店),24.534923,118.136693,,restaurant
食代多元餐厅(中骏大厦第2、3座店),24.534724,118.139251,,restaurant
豪客缘餐厅(霞梧店),24.593270,118.105790,,restaurant
广芳园香港潮饮店(软件园店),24.488046,118.187512,,restaurant
一品香餐厅(软件园店),24.488249,118.185794,,restaurant
TD98音乐餐吧(SEC泰地海西中心店),24.481251,118.044425,,restaurant
渝富餐厅(旭日海湾2期店),24.488034,118.046121,,restaurant
二妹老餐厅(兰溪湾店),24.488957,118.044040,,restaurant
47咖喱东南亚餐馆,24.460920,118.077363,,restaurant
好惠多现炒自选餐厅(广宇公寓店),24.559247,118.034516,,restaurant
豪客来牛排(厦门杏林杏南餐厅),24.562357,118.041413,,restaurant
豪客来牛排(厦门集美国贸餐厅),24.589832,118.106711,,restaurant
遇见西木美式餐厅(银泰百货店),24.589644,118.106266,,restaurant
实惠餐馆,28.665728,115.918452,,restaurant
大众餐厅(圣岩路店),24.642909,118.068194,,restaurant
江西餐馆(厦门高铁阳光花园店),24.630965,118.069474,,restaurant
旺角餐馆(大学城商业街店),24.634523,118.087878,,restaurant
43号时空餐厅,24.454550,118.082460,,restaurant
豪客来(厦门中华城餐厅),24.452822,118.082159,,restaurant
豆林浆港式茶餐厅(中华城店),24.453255,118.081627,,restaurant
兴恒大酒店自助餐厅(马巷店),24.672113,118.250867,,restaurant
古镇驿站柴火灶餐厅,24.670702,118.248576,,restaurant
小朱茶档,24.673303,118.247401,,restaurant
遇见西木美式餐厅(同安店),24.610536,118.138608,,restaurant
小厝里砂锅焗海鲜(厦门阳光小镇店),24.610670,118.138763,,restaurant
面之缘餐馆,24.657646,118.156380,,restaurant
老蔡餐厅,24.656925,118.155825,,restaurant
闽北知者来餐厅(环东海城思明工业园职工之家店),24.651305,118.160439,,restaurant
粤茗湾中餐厅,24.529899,118.187024,,restaurant
厦门希尔顿逸林酒店·圆聚自助餐厅(五缘湾店),24.529825,118.187425,,restaurant
雅琦餐厅(厦门五缘湾同安商务大厦店),24.528846,118.185882,,restaurant
钟正餐厅(水岸豪景店),24.496735,118.129805,,restaurant
青藤阁有机餐厅(江头店),24.497322,118.130549,,restaurant
大嶝渔村餐厅,24.497855,118.129315,,restaurant
澜记老香港茶点,24.565557,118.041950,,restaurant
实惠餐馆,25.821519,114.966295,,restaurant
私享客私藏菜餐厅,24.452724,118.043623,,restaurant
嵩屿9号海景餐厅|海鲜闽菜,24.452769,118.043751,,restaurant
2288海鲜餐厅(嵩鼓码头店),24.453414,118.045219,,restaurant
吴记闽南特色小吃,24.489439,118.103764,,restaurant
佳顺餐馆(仙岳山庄店),24.490218,118.101097,,restaurant
东胜餐馆(仙岳里小区西区店),24.488768,118.104003,,restaurant
智膳团美峰餐厅(美峰创谷店),24.613066,118.137583,,restaurant
滇彝部落·音乐餐厅(美峰创谷店),24.615117,118.139905,,restaurant
品膳丰现炒自选餐厅,24.462469,118.080239,,restaurant
厦门艾美酒店·新食谱西餐厅,24.500480,118.093884,,restaurant
阿光快捷餐厅(竹坑店),24.505671,118.094217,,restaurant
佳味鲜速食餐厅(竹坑店),24.505773,118.093798,,restaurant
磐基希尔顿酒店·悦园中餐厅,24.481882,118.120476,,restaurant
G.O今橄榄(磐基中心店),24.482024,118.120909,,restaurant
星仔冰室(磐基中心店),24.482327,118.120266,,restaurant
凯旋壹号海鲜餐厅(厦门千禧园店),24.468295,118.109547,,restaurant
厦门屿上别厝·甄选酒店(近鼓浪屿嵩屿码头),24.451813,118.042691,中国（福建）自由贸易试验区厦门片区嵩屿街道贞庵村嵩屿社48号,hotel
稀岸轻奢公寓酒店(翔安马巷店),24.671150,118.250059,马巷街道巷西三里117号,hotel
厦门汐海岸海景酒店（集美学村园博苑店）,24.554624,118.052642,厦门集美区杏林村西潭路99号,hotel
安曼酒店(同安店),24.659410,118.162028,"厦门同安区吕厝一里1号, 中国",hotel
中华全国总工会厦门安养中心（环岛路店）,24.431220,118.136285,厦门-思明区-环岛南路2699号,hotel
厦门喜来登酒店,24.495081,118.128705,嘉禾路386-1号 ，临近SM城市广场二期,hotel
厦门泰地万怡酒店,24.480354,118.044711,海沧区海沧大道 843 号,hotel
厦门艾美酒店,24.500407,118.093951,南山冠军路7号,hotel
全季厦门中山路步行街酒店,24.454100,118.083000,福建省厦门市思明区中山路244号,hotel
全季厦门软件园二期会展路酒店,24.486063,118.188591,会展路458号(何厝地铁站1号口步行440米),hotel
全季厦门中山路银行中心酒店,24.462400,118.078000,厦门思明区湖滨西路15号,hotel
厦门五缘湾万达广场亚朵酒店,24.509010,118.182649,福建省厦门市湖里区东黄路219号,hotel
厦门美峰滨海浪漫线亚朵酒店,24.612996,118.138832,厦门市同安区滨海西路2575号,hotel
厦门集美学村嘉庚体育馆亚朵酒店,24.594174,118.109375,福建省厦门市集美区海凤路151号,hotel
厦门万豪酒店及会议中心,24.610180,118.139747,观滨路236号，近集美大桥，环东海域沙滩旁。,hotel
厦门磐基希尔顿酒店,24.481923,118.120685,嘉禾路199号，直通莲花路口地铁站，近明发商业广场、万象城,hotel
厦门希尔顿逸林酒店,24.529908,118.186795,五缘湾木浦路105号,hotel
如家·neo-厦门文化艺术中心人才市场地铁站店,24.489564,118.102441,厦门市思明区湖滨东路319号人才中心院内,hotel
如家·neo-厦门集美杏林西路店,24.564699,118.037083,厦门市集美区杏西路19号,hotel
汉庭厦门火车站酒店,24.467669,118.111365,厦门市思明区厦禾路866号,hotel
虹桥国际机场,24.539495,118.137090,禾山街道翔云一路121号,airport
高崎国际机场,24.539495,118.137090,禾山街道翔云一路121号,airport
浦东国际机场,31.142267,121.808682,迎宾大道6000号,airport
白云国际机场,24.531475,118.137575,枋钟路辅路与林后路交叉口西南100米,airport
龙洞堡国际机场,24.539495,118.137090,禾山街道翔云一路121号,airport
新郑国际机场,24.539495,118.137090,禾山街道翔云一路121号,airport
上海虹桥站,31.193964,121.320081,新虹街道申贵路1500号,train_station
绍兴北站,24.636977,118.073909,珩圣路399号,train_station
厦门北站,24.636977,118.073909,珩圣路399号,train_station
厦门站,24.467462,118.115895,厦禾路900号,train_station
上海南站,31.153127,121.429462,沪闵路9001号,train_station
上海松江站,30.985097,121.228778,上海松江站地铁站1号口旁,train_station
上海站,31.249650,121.455768,秣陵路303号,train_station
福州站,26.113972,119.320571,华林路502号,train_station
莆田站,25.350759,119.062718,笏石街道岭美村白塔1688号,train_station
泉州站,24.972310,118.567400,普贤路,train_station
六号餐厅,24.503725,118.182375,,restaurant
上海虹桥国际机场,24.539495,118.137090,禾山街道翔云一路121号,airport
厦门高崎国际机场,24.539495,118.137090,禾山街道翔云一路121号,airport
上海浦东国际机场,31.142267,121.808682,迎宾大道6000号,airport
西悦驿站餐厅(虹桥天地北区店),31.194861,121.316269,,restaurant
明阁(虹桥天地店),31.195153,121.316308,,restaurant
玖·JIU餐厅,31.195051,121.315775,,restaurant
上海滩餐厅(虹桥天地店),31.194389,121.315553,,restaurant
BROWNSTONE布朗石西班牙餐厅(虹桥天地店),31.194404,121.315551,,restaurant
楼兰说·新疆烧烤餐厅(石龙路店),31.149609,121.431772,,restaurant
四季餐厅(正南花苑店),31.149225,121.430716,,restaurant
怡里香餐厅(正南花苑店),31.148940,121.430402,,restaurant
桂满陇(徐汇万科),31.157475,121.430941,,restaurant
粥皇港式茶餐厅(上海南站店),31.152589,121.434973,,restaurant
上海铁路大厦酒店餐厅,31.249888,121.452571,,restaurant
小酌餐厅(上海上海邮电大厦转运楼店),31.248964,121.452404,,restaurant
上海静安铂尔曼酒店泛路西餐厅(上海静安铂尔曼酒店),31.246420,121.456690,,restaurant
中亚一品中餐厅,31.246407,121.456670,,restaurant
临泰酒店餐厅,31.250254,121.451498,,restaurant
探迹全日餐厅(上海浦东国际机场店),31.146964,121.806694,,restaurant
和普餐厅(上海浦东国际机场店),31.145856,121.812901,,restaurant
清真餐厅·回乡麦客,31.150616,121.809878,,restaurant
食好點•港式餐厅(浦东机场店),31.149525,121.803425,,restaurant
匠心美食餐厅,24.632524,118.087840,,restaurant
集美苑餐厅(大学城商业街店),24.631394,118.087409,,restaurant
中亚餐厅,24.555765,118.052356,,restaurant
洋公馆餐厅,24.554100,118.054036,,restaurant
原味客家餐厅,24.554285,118.054158,,restaurant
罗约海滨温泉酒店·索莎西餐厅,24.554339,118.057033,,restaurant
尽享鱼餐厅,24.558997,118.051423,,restaurant
ParisParis法餐厅(厦门波特曼七星湾酒店),24.614757,118.142922,,restaurant
尝百味餐厅(凤林店),24.589242,118.110347,,restaurant
