origin_city,destination_city,dep_date,dep_station_code,dep_station_name,arr_station_code,arr_station_name,dep_datetime,arr_datetime,duration,train_no,train_type,seat_class,seat_status,price,segment_index,route_index
重庆,厦门,2025-11-12,CXW,重庆西站,IOQ,深圳北站,2025-11-12 08:47:00,2025-11-12 15:33:00,406,G319,高铁,二等座,,804.5,1,4
重庆,厦门,2025-11-12,IOQ,深圳北站,XKS,厦门北站,2025-11-12 16:30:00,2025-11-12 19:07:00,157,D666,动车,二等座,,804.5,2,4
重庆,厦门,2025-11-12,CUW,重庆北站,NCG,南昌站,2025-11-12 08:30:00,2025-11-12 17:45:00,555,D2234,动车,二等座,,741,1,7
重庆,厦门,2025-11-12,NCG,南昌站,XMS,厦门站,2025-11-12 18:05:00,2025-11-12 22:56:00,291,G2293,高铁,二等座,,741,2,7
重庆,厦门,2025-11-12,CXW,重庆西站,IOQ,深圳北站,2025-11-12 06:52:00,2025-11-12 14:12:00,440,G2929,高铁,二等座,,759.5,1,5
重庆,厦门,2025-11-12,IOQ,深圳北站,XMS,厦门站,2025-11-12 15:44:00,2025-11-12 19:24:00,220,G3004,高铁,二等座,,759.5,2,5
重庆,厦门,2025-11-12,CXW,重庆西站,IOQ,深圳北站,2025-11-12 08:47:00,2025-11-12 15:33:00,406,G319,高铁,二等座,,806.5,1,8
重庆,厦门,2025-11-12,IOQ,深圳北站,XMS,厦门站,2025-11-12 18:21:00,2025-11-12 21:53:00,212,D2398,动车,二等座,,806.5,2,8
重庆,厦门,2025-11-12,CUW,重庆北站,HKN,汉口站,2025-11-12 07:45:00,2025-11-12 13:39:00,354,D958,动车,二等座,,603.5,1,3
重庆,厦门,2025-11-12,WHN,武汉站,XKS,厦门北站,2025-11-12 15:42:00,2025-11-12 22:35:00,413,D2231,动车,二等座,,603.5,2,3
重庆,厦门,2025-11-12,CUW,重庆北站,ESN,恩施站,2025-11-12 08:25:00,2025-11-12 10:42:00,137,D2248,动车,二等座,,616.5,1,2
重庆,厦门,2025-11-12,ESN,恩施站,XKS,厦门北站,2025-11-12 11:06:00,2025-11-12 22:35:00,689,D2234,动车,二等座,,616.5,2,2
重庆,厦门,2025-11-12,CUW,重庆北站,XKS,厦门北站,2025-11-12 08:30:00,2025-11-12 22:35:00,845,D2234,动车,二等座,,616.5,1,1
厦门,重庆,2025-11-15,XMS,厦门站,IOQ,深圳北站,2025-11-15 10:15:00,2025-11-15 13:46:00,211,G3003,高铁,无座,,784.5,1,17
厦门,重庆,2025-11-15,IOQ,深圳北站,CXW,重庆西站,2025-11-15 14:30:00,2025-11-15 22:01:00,451,G2930,高铁,二等座,,784.5,2,17
厦门,重庆,2025-11-15,XMS,厦门站,WHN,武汉站,2025-11-15 06:55:00,2025-11-15 14:05:00,430,G2046,高铁,二等座,,821.5,1,19
厦门,重庆,2025-11-15,WHN,武汉站,CUW,重庆北站,2025-11-15 14:47:00,2025-11-15 21:45:00,418,D2216,动车,二等座,,821.5,2,19
厦门,重庆,2025-11-15,XKS,厦门北站,HKN,汉口站,2025-11-15 08:07:00,2025-11-15 16:26:00,499,D3272,动车,二等座,,811,1,18
厦门,重庆,2025-11-15,HKN,汉口站,CUW,重庆北站,2025-11-15 17:02:00,2025-11-15 22:04:00,302,G3457,高铁,二等座,,811,2,18
厦门,重庆,2025-11-15,XKS,厦门北站,IOQ,深圳北站,2025-11-15 10:51:00,2025-11-15 14:08:00,197,D2301,动车,二等座,,782.5,1,13
厦门,重庆,2025-11-15,IOQ,深圳北站,CXW,重庆西站,2025-11-15 14:30:00,2025-11-15 22:01:00,451,G2930,高铁,二等座,,782.5,2,13
厦门,重庆,2025-11-15,XMS,厦门站,XKS,厦门北站,2025-11-15 06:36:00,2025-11-15 06:58:00,22,G5104,高铁,二等座,,641.5,1,15
厦门,重庆,2025-11-15,XKS,厦门北站,CUW,重庆北站,2025-11-15 07:13:00,2025-11-15 22:15:00,902,D2232,动车,二等座,,641.5,2,15
厦门,重庆,2025-11-15,XMS,厦门站,IOQ,深圳北站,2025-11-15 08:45:00,2025-11-15 11:58:00,193,D695,动车,二等座,,806.5,1,11
厦门,重庆,2025-11-15,IOQ,深圳北站,CXW,重庆西站,2025-11-15 12:17:00,2025-11-15 18:59:00,402,G320,高铁,二等座,,806.5,2,11
厦门,重庆,2025-11-15,XKS,厦门北站,IZQ,广州南站,2025-11-15 09:53:00,2025-11-15 14:00:00,247,G1609,高铁,二等座,,729.5,1,16
厦门,重庆,2025-11-15,IZQ,广州南站,CXW,重庆西站,2025-11-15 14:15:00,2025-11-15 22:51:00,516,D1840,动车,二等座,,729.5,2,16
厦门,重庆,2025-11-15,XKS,厦门北站,IOQ,深圳北站,2025-11-15 08:30:00,2025-11-15 11:44:00,194,D2407,动车,二等座,,804.5,1,12
厦门,重庆,2025-11-15,IOQ,深圳北站,CXW,重庆西站,2025-11-15 12:17:00,2025-11-15 18:59:00,402,G320,高铁,二等座,,804.5,2,12
厦门,重庆,2025-11-15,XKS,厦门北站,CUW,重庆北站,2025-11-15 07:13:00,2025-11-15 22:15:00,902,D2232,动车,二等座,,632.5,1,14
