poi_name,latitude,longitude,address,poi_type
宽窄巷子景区,30.663869,104.053307,,attraction
成都武侯祠博物馆,30.645000,104.050000,,attraction
锦里古街,30.644000,104.052000,,attraction
都江堰景区,30.999000,103.617000,,attraction
青城山前山,30.900000,103.567000,,attraction
青羊宫,30.661542,104.042609,,attraction
四川博物院,30.660792,104.034127,,attraction
建设路小吃街,30.671442,104.102739,,attraction
成都博物馆,30.657297,104.063749,,attraction
鹤鸣茶社,30.656882,104.058603,,attraction
子非(宽窄巷子景区店),30.663924,104.053720,,restaurant
好利来(壹玖玖贰),30.663163,104.053746,,restaurant
成都映象川菜馆(窄巷子店),30.663338,104.054079,,restaurant
香积厨1999(宽巷子店),30.663759,104.054408,,restaurant
听香(宽窄巷子店),30.663520,104.054902,,restaurant
钓鱼台御苑国宴中餐厅(宽窄巷子景区店),30.664635,104.051670,,restaurant
营养健康餐厅,30.666555,104.052671,,restaurant
二宝公馆·鱼鲜川菜餐厅(宽窄店),30.667067,104.054643,,restaurant
成都吃客(奎星楼总店),30.667881,104.055095,,restaurant
五里关火锅(奎星楼店),30.667604,104.055896,,restaurant
浣花黉台酒店餐厅,30.660109,104.032647,,restaurant
陈麻婆豆腐(旗舰店),30.662743,104.034180,,restaurant
顺和餐馆(草堂店),30.665537,104.030042,,restaurant
唐餐厅(浣花逸景商务楼店),30.662671,104.034577,,restaurant
一点味餐厅(杜甫草堂店),30.662669,104.034597,,restaurant
面香坊餐馆(牧电路12号院店),30.665536,104.031172,,restaurant
浣花锦绣,30.656642,104.034225,,restaurant
乐山鲜知味钵钵鸡,30.666445,104.029405,,restaurant
加德满都餐厅,30.658406,104.036686,,restaurant
汀洲梦香中餐厅,30.643241,104.048570,,restaurant
阿妈的厨房(和翕小筑店),30.641445,104.050759,,restaurant
老房子青竹花溪名民风酒楼(武侯祠店),30.644238,104.045840,,restaurant
第三餐厅,30.641334,104.050190,,restaurant
香巴拉藏宴(武侯祠横街店),30.641064,104.047460,,restaurant
化蝶千寻·川筵(武侯祠店),30.646589,104.055046,,restaurant
西南民族大学和合苑餐厅,30.640353,104.051448,,restaurant
素食印象自住餐厅(蜀汉街社区店),30.640688,104.047147,,restaurant
大东北餐馆(武侯祠横街店),30.640652,104.047151,,restaurant
锦里香餐厅外卖店,30.649528,104.053294,,restaurant
窗目餐厅(汇锦公寓店),30.641888,104.055322,,restaurant
武警医院-餐厅,30.642444,104.056934,,restaurant
藏秘拉萨(耍都美食广场店),30.646767,104.056740,,restaurant
幸福餐厅,30.997876,103.617940,,restaurant
桥头餐馆,30.997252,103.616310,,restaurant
老王记古城餐馆,30.997217,103.616294,,restaurant
香港冰室港式餐厅(天和盛世店),30.998295,103.622448,,restaurant
都江堰郡守府餐厅,30.994976,103.621147,,restaurant
火星喵西餐厅(白果巷牌坊店),31.000353,103.623375,,restaurant
豪客来牛排(都江堰宣化门餐厅),30.996065,103.622804,,restaurant
鸿运餐馆(外北街店),31.002128,103.622984,,restaurant
光头餐馆,31.002286,103.623338,,restaurant
新华海颐.御垒山居酒店·餐厅,31.005590,103.617400,,restaurant
游客餐厅,30.902086,103.560549,,restaurant
青城山玖陆壹·五柳庄餐厅,30.887376,103.567795,,restaurant
琴台·当垆私房菜餐厅,30.662962,104.045269,,restaurant
派瑞酒店餐厅,30.658691,104.040627,,restaurant
琴台廊桥,30.659293,104.045525,,restaurant
川行隐里酒店(成都宽窄巷子店)·花园餐厅,30.664007,104.045280,,restaurant
品味四季花园餐厅(琴台故径店),30.660869,104.046495,,restaurant
花筑·成都琴台美宿宽窄巷子店·餐厅,30.662080,104.046638,,restaurant
老夏老火锅(西安南路总店),30.664966,104.046621,,restaurant
希尔顿花园酒店·餐厅,30.665239,104.046543,,restaurant
蔬心缘五色牛肉火锅(枣欣苑店),30.666394,104.046781,,restaurant
钟水饺(人民公园店),30.656754,104.059012,,restaurant
欢乐家庭餐厅,30.655140,104.057305,,restaurant
如家商旅酒店(成都人民公园地铁站天府广场店)·餐厅,30.658649,104.059212,,restaurant
易老妈蹄花总店(东城根店),30.657032,104.060546,,restaurant
丁太婆正宗老号老妈蹄花店(东城根南街店),30.656958,104.060634,,restaurant
蓉合领地荟创意餐厅(长城园店),30.657078,104.054256,,restaurant
鸡毛店(人民公园店),30.659150,104.060393,,restaurant
一点味餐厅(长城园店),30.655064,104.053819,,restaurant
八方餐厅,30.659877,104.062021,,restaurant
希尔顿嘉悦里･TC CAFE御蓉高空餐厅,30.656085,104.064025,,restaurant
一洋刺身·精致料理(建设路店),30.670977,104.103082,,restaurant
张记木桶鱼建设路精品餐厅(建设巷店),30.669366,104.103257,,restaurant
德克士建设路餐厅,30.669363,104.103266,,restaurant
小豆海棠(建设路店),30.670951,104.105327,,restaurant
牛膳寿喜锅(建设路店),30.668741,104.101897,,restaurant
鄢知味冒菜(建设路43号82小区2区老店),30.668344,104.102354,,restaurant
休记光头蟹(建设路直营总店),30.671538,104.099031,,restaurant
银杏苑餐厅,30.673016,104.098345,,restaurant
柠季·手打柠檬茶(印象城B1店),30.674231,104.106859,,restaurant
蔓也东南亚融合餐厅(建设路店),30.674023,104.107079,,restaurant
不二隐庐(百花店),30.655162,104.040142,,restaurant
SE餐厅,30.658970,104.065865,,restaurant
凯文斯西餐厅,30.655996,104.066530,,restaurant
绿茶餐厅(成都天府红店),30.655767,104.067000,,restaurant
名人锦荟·中餐厅,30.654259,104.065470,,restaurant
十八梯邓凳面(双流机场),30.566550,103.954761,,restaurant
空港快捷酒店·餐厅,30.554132,103.963807,,restaurant
食空记忆(西南民族大学店),30.560751,103.967890,,restaurant
楼兰新疆主题餐厅(成都凯德天府店),30.603137,104.068464,,restaurant
范达彪烧鹅茶餐厅(凯德天府店),30.603004,104.068896,,restaurant
绿茶餐厅(凯德天府店),30.602824,104.068639,,restaurant
天府空港云享酒店·自助餐厅,30.310654,104.443250,,restaurant
成都天府国际机场安检外餐厅,30.311414,104.442460,,restaurant
成都龙之梦大酒店·龙悦中餐厅·宴会厅,30.629527,104.144253,,restaurant
嘉得利酒店餐厅(西广场商业中心店),30.628600,104.137373,,restaurant
龙之梦大酒店-龙悦中餐厅,30.629440,104.144592,,restaurant
秀丽园餐厅(抚琴店),30.673265,104.040653,,restaurant
太二酸菜鱼(成都万象城店),30.650189,104.115805,,restaurant
大树餐厅(成都万象城店),30.650067,104.115088,,restaurant
莆田餐厅PUTIEN(成都万象城店),30.649995,104.116292,,restaurant
余记百味中餐厅(万汇中心店),30.350925,104.514375,,restaurant
百味香餐馆(简三路店),30.360188,104.513208,,restaurant
胡二哥餐馆,30.353023,104.497938,,restaurant
谢彬肥肠鸡冷锅串串(书院西街总店),30.658356,104.084868,,restaurant
致远酒店-中餐厅,30.657458,104.084087,,restaurant
观锦台花园餐厅(人保大厦店),30.656822,104.068943,,restaurant
成都茂业JW万豪酒店·万豪中餐厅,30.656857,104.070150,,restaurant
四合院餐厅,30.748034,104.071701,,restaurant
枣阁园滴滴自助餐,30.666931,104.081092,,restaurant
星辰度假酒店餐厅,30.552118,104.097589,,restaurant
灰狼音乐餐吧,30.538190,104.085994,,restaurant
中建·锦江都城酒店(成都春熙路太古里店)·餐厅,30.647139,104.069400,,restaurant
品珍中餐厅(万达瑞华中心店),30.647015,104.069616,,restaurant
悦蓉椿融合餐厅(财富支点大厦店),30.648531,104.068181,,restaurant
大囍粤烧鹅餐厅(东安天街店),30.574317,104.249304,,restaurant
墟市东南亚餐厅(龙泉龙湖东安天街店),30.574217,104.249611,,restaurant
绿茶餐厅(龙湖成都东安天街店),30.574405,104.250329,,restaurant
时代餐厅·韩国料理店(龙湖时代天街店),30.753209,103.918844,,restaurant
宜必思酒店(成都高新电子科大店)·餐厅,30.752756,103.919034,,restaurant
瞎烤瞎涮牛肉涮烤主题餐厅(龙湖时代天街店),30.751877,103.920556,,restaurant
成都茂业JW万豪酒店·Table味全日制餐厅,30.656802,104.070345,,restaurant
德克士青年路餐厅,30.656125,104.073964,,restaurant
老码头(恒邦天府喜来登黑金店),30.787975,103.857225,,restaurant
成都恒邦天府喜来登酒店采悦轩中餐厅,30.788040,103.857253,,restaurant
滨湖幻境花园餐厅,30.784438,103.857881,,restaurant
大众点评必吃榜餐厅,30.672262,104.049101,,restaurant
夕阳与你西餐厅,30.664957,104.082219,,restaurant
屋顶上的樱园(东玉龙街店),30.664322,104.081163,,restaurant
维也纳国际酒店（5.0版成都春熙路太古里店）,30.665621,104.082409,成都市锦江区玉沙路92号,hotel
