poi_name,latitude,longitude,address,poi_type
中山陵景区,32.054508,118.854097,,attraction
南京博物院,32.040802,118.825064,,attraction
秦淮河画舫游船,32.020660,118.788899,,attraction
老门东,32.011682,118.787631,,attraction
狮子桥步行街,32.067825,118.777783,,attraction
南京眼步行桥,31.995131,118.703146,,attraction
南京城墙台城景区,32.069455,118.812688,,attraction
南京长江大桥,32.116040,118.738514,,attraction
颐和路公馆区第十二片区,32.063981,118.770087,,attraction
南京德基广场,32.044077,118.784902,,attraction
美庐餐厅(四方城店),32.049053,118.850510,,restaurant
南京东郊国宾馆·稻香村零点餐厅,32.058352,118.847527,,restaurant
晶丽海鲜自助餐厅,32.058378,118.847167,,restaurant
麦穗咖啡馆(餐厅),32.053088,118.840329,,restaurant
益生园餐厅,32.041985,118.849227,,restaurant
宽渡酒店(宽渡·翡翠花园餐厅),32.043804,118.840376,,restaurant
古相机·花园餐厅,32.042471,118.841831,,restaurant
前线大院芳华文化主题餐厅,32.042886,118.840991,,restaurant
长颈鹿茶餐厅(君临紫金商业街店),32.037885,118.850974,,restaurant
金杏仁餐厅,32.037985,118.850289,,restaurant
醺·花园餐厅(紫金坊广场店),32.040970,118.834915,,restaurant
忆莼餐厅(南京博物院店),32.039269,118.825427,,restaurant
饕香居餐厅·南京维景国际大酒店,32.039919,118.823378,,restaurant
熊猫餐馆,32.043422,118.824293,,restaurant
真睦空间茶餐厅,32.038720,118.822091,,restaurant
太哼冰室茶餐厅(清溪路店),32.044629,118.822917,,restaurant
三点红红色餐厅(明故宫路21号小区店),32.043222,118.816105,,restaurant
同心园宾馆中餐厅,32.032954,118.830965,,restaurant
御苑宾馆-中餐厅,32.034991,118.816403,,restaurant
艺风嘉宴主题餐厅,32.046252,118.814997,,restaurant
圣和府邸豪华精选酒店·老南京橘暮餐厅,32.042545,118.798838,,restaurant
晚晴楼美食轩,32.020352,118.789761,,restaurant
正兴餐厅,32.020275,118.790175,,restaurant
老宋记捞汁小海鲜,32.021861,118.789212,,restaurant
天圆楼真江南时尚餐厅(夫子庙店),32.019013,118.790272,,restaurant
十壹景观露台餐吧(夫子庙步行街店),32.021395,118.791283,,restaurant
天丰楼餐厅,32.020696,118.786196,,restaurant
永和园酒楼,32.022689,118.787481,,restaurant
夜泊秦淮君亭酒店餐厅(大戏院店),32.021996,118.791824,,restaurant
永盛利茶餐厅(夫子庙店),32.023204,118.787265,,restaurant
贝拉厨房牛排不限量餐厅(茂业天地店),32.022530,118.786194,,restaurant
NEW ARC落日餐厅(玄武湖金陵STYLE店),32.066600,118.813012,,restaurant
方苑·湖景宴(玄武湖店),32.068443,118.808893,,restaurant
金陵之星大酒店-中餐厅,32.072880,118.812323,,restaurant
泓小满Bistro·南京特色小馆,32.065951,118.813648,,restaurant
夏提乐客西域餐厅(金陵STYLE店),32.065844,118.813334,,restaurant
徐州印象餐厅,32.065749,118.812922,,restaurant
名轩中餐厅,32.066370,118.815739,,restaurant
丝绸之路新疆艾则孜烧烤餐厅(锁金店),32.073502,118.814071,,restaurant
周润发中餐厅,32.065167,118.813406,,restaurant
江南院餐厅(板仓街店),32.067685,118.817973,,restaurant
问柳菜馆(老门东店),32.011515,118.787387,,restaurant
蒋有记(老门东店),32.011774,118.786821,,restaurant
寻魏·金陵十二菜(老门东店),32.012241,118.787144,,restaurant
鸡鸣汤包(南京总店)南京菜,32.011940,118.786703,,restaurant
新贝乐意大利餐厅·窑炉披萨(老门东店),32.011064,118.786955,,restaurant
六朝松茶馆,32.010760,118.788191,,restaurant
南城燕归楼(老门东店),32.012681,118.788744,,restaurant
又见炊烟柴火馄饨爱心小吃店,32.011082,118.789613,,restaurant
自由的厨子·家庭料理(老门东店),32.014135,118.787506,,restaurant
芸舍餐厅,32.009595,118.785806,,restaurant
三两三川渝冒肚(湖南路狮子桥店),32.067708,118.777860,,restaurant
清真·AL-JANNAT佳纳特印度餐厅(狮子桥店),32.068005,118.778377,,restaurant
澳门轩(狮子桥店),32.068328,118.777251,,restaurant
万千韵自选餐厅(狮子桥店),32.068635,118.777723,,restaurant
顶鲜海鲜花园餐厅,32.068108,118.776615,,restaurant
爱卡伦音乐餐厅(华阳大厦店),32.068922,118.777773,,restaurant
QBINGO7號中国菜,32.066348,118.779251,,restaurant
海蒸鲜蒸汽海鲜餐厅(云南北路店),32.065691,118.778978,,restaurant
悠仙美地·新概念餐厅(云南北路店),32.065692,118.779045,,restaurant
松澜·烧鸟酒场(云南北路店),32.067995,118.780615,,restaurant
后味道·中餐厅,31.990868,118.708386,,restaurant
璞膳·禅意餐厅(仁恒江湾新天地店),31.992314,118.709804,,restaurant
国际青年会议酒店·莱客德国啤酒餐厅,31.991023,118.708803,,restaurant
鄉·全日餐厅,31.990583,118.708585,,restaurant
国际青年会议酒店-自助餐厅(南京国际青年会议酒店),31.990660,118.708676,,restaurant
南京卓美亚酒店·陆潮新派中餐厅,31.991186,118.709348,,restaurant
斑玛瓯越海鲜坊(仁恒里新天地),31.992152,118.710080,,restaurant
RONG57·新潮粤菜(国际青年会议中心),31.990397,118.708624,,restaurant
富润江湾中餐厅,31.998951,118.711814,,restaurant
ANTEP安泰普土耳其餐厅(江山中心店),31.988663,118.710784,,restaurant
强烨饭店(长白街店),32.039040,118.798726,,restaurant
南京大牌档(夫子庙平江府店),32.021038,118.792671,,restaurant
献之·秦淮船宴主题餐厅,32.021960,118.794083,,restaurant
LA·澜岸江景餐厅,32.109562,118.748666,,restaurant
偲里花园餐厅,32.122554,118.727990,,restaurant
绿茶餐厅(南京金象城店),32.126821,118.735120,,restaurant
德国花园餐厅(金象城店),32.127651,118.736482,,restaurant
大桥音乐炭烤大院,32.127505,118.729171,,restaurant
千禧万福品之宴大酒店,32.128655,118.746692,,restaurant
西客音乐餐厅,32.118627,118.720851,,restaurant
君福楼餐厅(大华锦绣华城爱美颂店),32.116935,118.719516,,restaurant
新白鹿(南京中央商场店),32.038933,118.785924,,restaurant
铭海餐厅,32.044825,118.787025,,restaurant
主厨的餐桌(洪武路店),32.037823,118.788203,,restaurant
鱼味食足餐馆(中山东路小区店),32.038103,118.800913,,restaurant
颐和公馆·Le Siecle百年西餐厅(江苏路店),32.064186,118.770017,,restaurant
万家欢艳阳天,32.065472,118.768555,,restaurant
锁余龙虾海鲜馆(江苏路店),32.066915,118.768259,,restaurant
穆雪疆宴新疆餐厅,32.066740,118.772695,,restaurant
品越轩·农场主题餐厅(西桥店),32.061813,118.773670,,restaurant
索菲特银河宫中餐厅,32.067405,118.772463,,restaurant
江苏议事园酒店·零点餐厅,32.064920,118.776260,,restaurant
品弈·茶餐厅(水佐岗店),32.069369,118.767073,,restaurant
香港仔茶餐厅,32.070778,118.770778,,restaurant
很高兴遇见你(德基广场店),32.044322,118.784931,,restaurant
ROIIN用心(德基广场店),32.044322,118.785086,,restaurant
宴遇(德基广场店),32.044163,118.784555,,restaurant
德合禧狮(德基广场店),32.044494,118.784995,,restaurant
那时新疆(德基广场店),32.044783,118.784572,,restaurant
翠园餐厅(德基广场二期店),32.044853,118.785127,,restaurant
管家桥国仕达酒店餐厅,32.044801,118.783555,,restaurant
中心大酒店·阁敦湾自助餐厅,32.045307,118.783591,,restaurant
家·餐厅JIA restaurant(金陵饭店),32.043520,118.782963,,restaurant
美忆客餐厅(绿地之窗.南广场店),31.964275,118.798658,,restaurant
玺悦轩中餐厅(南京南站店),31.970608,118.792793,,restaurant
