city,name,address,latitude,longitude,decoration_time,hotel_star,price,score,brand
苏州,如家·neo-苏州寒山寺滨河路地铁站店,江苏苏州高新区邓尉路何山花园25幢,31.300750,120.562827,2015,2,285,4.5,如家
苏州,桔子苏州黄埭春申路酒店,黄埭镇春申路188-216号（1层部分，2-4层全部）,31.437140,120.551176,2025,3,302,4.5,桔子
苏州,昆山福朋喜来登酒店,苏州昆山经济开发区青阳中路198号,31.384996,120.994760,2025,4,358,4.3,
苏州,苏地亚美致酒店(相城活力岛地铁站店),苏州相城区荣泰街汇萃商业广场4栋T3楼,31.371696,120.604819,2020,3,300,4.5,
苏州,苏州水云天酒店,胥口镇孙武路899号。,31.230760,120.473290,2023,3,306,4.8,
苏州,太仓玛丽蒂姆花园酒店,人民北路11号（近郑和路）,31.454323,121.100810,2009,5,318,4.6,
苏州,苏州合景万怡酒店,吴中区金枫路264号,31.275670,120.527328,2018,4,515,4.6,万豪
苏州,喜宜酒店(苏州冯梦龙村店),黄埭镇冯梦龙新巷路1号,31.451910,120.524736,2020,3,214,4.5,
苏州,锦江之星（苏州宝带路地铁站店）,江苏省苏州市吴中区宝带西路111号,31.266479,120.621581,2018,2,193,4.5,锦江之星
苏州,苏州科技城源宿酒店,苏州市武夷山路77号,31.344163,120.414577,2024,4,396,4.8,
苏州,张家港美伦精品酒店,杨舍镇城西购物公园（沙洲西路与白桥路交界处）（杨舍镇，近沙洲西路）。,31.869627,120.513160,2019,4,264,4.9,
苏州,花筑·苏州悦来栖客栈,苏州 姑苏区 朱家园24号,31.298080,120.615130,2017,3,250,4.5,
苏州,溪地酒店(苏州吴江震泽店),苏州吴江区贯前街八都社区北约50米,30.911948,120.449901,2020,3,161,4.8,
苏州,苏州白金汉爵大酒店,江苏省苏州市相城大道1111号地铁8号线夏圩站4号口,31.365490,120.637241,2021,4,438,4.7,
苏州,常熟龙腾希尔顿酒店,中国江苏省常熟市琴川街道富春江西路88号,31.640070,120.762532,2024,5,802,4.7,希尔顿
苏州,苏州文旅姑苏小院·万年桥酒店(平江路观前街店),苏州市姑苏区胥门路36号,31.299319,120.611850,2019,4,703,4.3,
苏州,锦江之星(苏州园区金鸡湖东环路店),东环路260号,31.286539,120.654640,2019,2,212,4.6,锦江之星
苏州,全季苏州观前步行街酒店,江苏省苏州市姑苏区观前街57-69号,31.311600,120.628000,2018,3,367,4.9,全季
苏州,如家商旅（金标）-苏州拙政园平江路店,江苏省苏州市姑苏区坝上巷20号,31.321543,120.631988,2025,3,299,4.9,如家
苏州,旅辰智慧酒店(昆山张浦店),张浦新吴街114号1号房,31.284652,120.943885,2022,3,235,5.0,
