city,attraction_name,attraction_id,description,attraction_type,address,latitude,longitude,rating,opening_time,closing_time,closing_dates,min_visit_hours,max_visit_hours,ticket_price
泉州,泉府小西埕,B0FFJ8O79U,网红文创园区，融合传统建筑与现代文创的特色打卡地。,休闲体验,,24.913247,118.588758,4.7,全天开放,全天开放,,0.5,2.0,0.0
泉州,天后宫,B02530063E,中国东南沿海妈祖信仰重要祭祀场所，建筑古雅，香火旺盛。,历史文化,,24.895235,118.588755,4.8,07:00,18:00,,0.3,1.8,4.0
泉州,永宁古城,B0FFGCDUFG,明代卫所古城，保留古城墙和传统街巷，夜景静谧迷人。,历史文化,,24.677637,118.697084,4.4,全天开放,全天开放,,0.5,2.0,0.0
泉州,德济门遗址,B025302UXO,宋元古城南大门遗迹，见证泉州历史变迁。,历史文化,,24.894531,118.588435,4.6,全天开放,全天开放,,0.0,1.5,0.0
泉州,东海湾,B02530QAZ9,泉州现代海滨休闲区域，适合散步放松，观赏海景。,休闲体验,,24.870162,118.656082,3.2,全天开放,全天开放,,0.5,2.0,0.0
泉州,中国闽台缘博物馆,B025302I2Q,展示闽台两岸历史文化纽带，了解两岸交流发展历程。,历史文化,,24.934989,118.589887,4.7,09:00,17:00,周一,1.0,2.5,0.0
泉州,石狮黄金海岸,B0FFFSMZ0T,绵延海岸线配备滨海栈道，是泉州周边优质海滨休闲胜地。,自然风光,,24.673685,118.707192,4.6000000000000005,全天开放,全天开放,,2.0,3.5,0.0
泉州,泉州西街,B0FFGTJM32,泉州最具历史韵味的古街，保存完好的闽南建筑风格，美食小吃云集。,历史文化,,24.913284,118.585013,4.5,全天开放,全天开放,,1.5,3.0,0.0
泉州,中山路,B0KUBCZ7W0,泉州著名商业步行街，夜市汇聚各种当地特色小吃。,休闲体验,,24.908531,118.590704,4.5,全天开放,全天开放,,1.0,2.5,0.0
泉州,真武庙,B02530Q0Q3,临海而建的道教庙宇，供奉真武大帝，是观海祈福的绝佳地点，海滨风光优美。,历史文化,,24.879593,118.621028,4.6,06:00,17:30,,0.5,2.0,0.0
