origin_city,destination_city,dep_date,dep_station_code,dep_station_name,arr_station_code,arr_station_name,dep_datetime,arr_datetime,duration,train_no,train_type,seat_class,seat_status,price,segment_index,route_index
广州,泉州,2025-11-12,ZCA,增城站,QRS,泉州东站,2025-11-12 17:18:00,2025-11-12 20:42:00,204,G3050,高铁,二等座,充足,332,1,2
广州,泉州,2025-11-12,GGQ,广州东站,QNS,泉州南站,2025-11-12 16:40:00,2025-11-12 20:29:00,229,G3050,高铁,二等座,充足,365,1,14
广州,泉州,2025-11-12,GGQ,广州东站,CBQ,潮汕站,2025-11-12 16:51:00,2025-11-12 19:14:00,143,D7168,动车,二等座,充足,330,1,26
广州,泉州,2025-11-12,CBQ,潮汕站,QYS,泉州站,2025-11-12 19:33:00,2025-11-12 21:29:00,116,D3316,动车,二等座,充足,330,2,26
广州,泉州,2025-11-12,GGQ,广州东站,QYS,泉州站,2025-11-12 10:40:00,2025-11-12 16:11:00,331,D3121,动车,二等座,充足,338,1,38
广州,泉州,2025-11-12,XWQ,广州新塘站,QNS,泉州南站,2025-11-12 17:05:00,2025-11-12 20:29:00,204,G3050,高铁,二等座,充足,334,1,3
广州,泉州,2025-11-12,IZQ,广州南站,IOQ,深圳北站,2025-11-12 17:56:00,2025-11-12 18:27:00,31,G6121,高铁,二等座,充足,329.5,1,18
广州,泉州,2025-11-12,IOQ,深圳北站,QYS,泉州站,2025-11-12 18:44:00,2025-11-12 22:07:00,203,D686,动车,二等座,充足,329.5,2,18
广州,泉州,2025-11-12,GGQ,广州东站,QYS,泉州站,2025-11-12 12:44:00,2025-11-12 18:27:00,343,D2429,动车,二等座,充足,338,1,39
广州,泉州,2025-11-12,GZQ,广州站,IOQ,深圳北站,2025-11-12 14:18:00,2025-11-12 15:44:00,86,D7591,动车,二等座,充足,323,1,40
广州,泉州,2025-11-12,IOQ,深圳北站,QYS,泉州站,2025-11-12 16:04:00,2025-11-12 20:06:00,242,D2326,动车,二等座,充足,323,2,40
广州,泉州,2025-11-12,XWQ,广州新塘站,QNS,泉州南站,2025-11-12 12:59:00,2025-11-12 16:21:00,202,G3046,高铁,无座,充足,340,1,4
广州,泉州,2025-11-12,GGQ,广州东站,QYS,泉州站,2025-11-12 07:40:00,2025-11-12 12:26:00,286,D3309,动车,二等座,充足,338,1,28
泉州,广州,2025-11-17,QNS,泉州南站,XWQ,广州新塘站,2025-11-17 13:34:00,2025-11-17 16:57:00,203,G3047,高铁,无座,充足,340,1,44
泉州,广州,2025-11-17,QYS,泉州站,GGQ,广州东站,2025-11-17 10:33:00,2025-11-17 15:38:00,305,D3315,动车,二等座,充足,338,1,76
泉州,广州,2025-11-17,QYS,泉州站,OGQ,汕尾站,2025-11-17 13:14:00,2025-11-17 15:53:00,159,D2347,动车,二等座,充足,317,1,52
泉州,广州,2025-11-17,OGQ,汕尾站,XWQ,广州新塘站,2025-11-17 16:23:00,2025-11-17 17:21:00,58,G8427,高铁,二等座,充足,317,2,52
泉州,广州,2025-11-17,QYS,泉州站,OGQ,汕尾站,2025-11-17 18:56:00,2025-11-17 21:35:00,159,D4107,动车,二等座,充足,288,1,49
泉州,广州,2025-11-17,OGQ,汕尾站,XWQ,广州新塘站,2025-11-17 22:16:00,2025-11-17 23:06:00,50,G6449,高铁,二等座,充足,288,2,49
泉州,广州,2025-11-17,QRS,泉州东站,XWQ,广州新塘站,2025-11-17 18:54:00,2025-11-17 22:24:00,210,G3051,高铁,二等座,充足,347,1,47
泉州,广州,2025-11-17,QYS,泉州站,XKS,厦门北站,2025-11-17 18:17:00,2025-11-17 18:43:00,26,D3165,动车,二等座,充足,335,1,46
泉州,广州,2025-11-17,XKS,厦门北站,XWQ,广州新塘站,2025-11-17 18:59:00,2025-11-17 21:49:00,170,G3049,高铁,二等座,充足,335,2,46
泉州,广州,2025-11-17,QYS,泉州站,OGQ,汕尾站,2025-11-17 11:31:00,2025-11-17 14:14:00,163,D2361,动车,二等座,充足,290,1,42
泉州,广州,2025-11-17,OGQ,汕尾站,ZCA,增城站,2025-11-17 14:31:00,2025-11-17 15:22:00,51,G8409,高铁,二等座,充足,290,2,42
泉州,广州,2025-11-17,QRS,泉州东站,IZQ,广州南站,2025-11-17 17:09:00,2025-11-17 21:53:00,284,G1625,高铁,无座,充足,353.5,1,75
泉州,广州,2025-11-17,QYS,泉州站,OGQ,汕尾站,2025-11-17 15:56:00,2025-11-17 18:34:00,158,D2307,动车,二等座,充足,287,1,50
泉州,广州,2025-11-17,OGQ,汕尾站,ZCA,增城站,2025-11-17 19:06:00,2025-11-17 20:19:00,73,D7123,动车,二等座,充足,287,2,50
泉州,广州,2025-11-17,QNS,泉州南站,XWQ,广州新塘站,2025-11-17 08:22:00,2025-11-17 11:47:00,205,G3041,高铁,二等座,充足,340,1,43
