city,name,address,latitude,longitude,decoration_time,hotel_star,price,score,brand,services
大连,大连雅乐轩酒店,鲁迅路18-1号,38.921297,121.647891,2015,4,451,4.4,万豪,SPA服务;电视可投屏
大连,大连星海广场会展中心地铁站亚朵酒店,大连市沙河口区高尔基路504号深蓝国际西门（会展中心地铁站B口东）,38.893789,121.586821,2025,4,375,4.6,亚朵,机器人送餐服务;泳池;电视可投屏
大连,大连国尊王朝大酒店,黄海西路138号( 大连开发区、金石滩国家旅游度假区 近金玛路)。,39.042053,121.768740,2019,4,297,4.1,,免费停车;泳池;洗衣机和烘干机;电视可投屏
大连,如家·neo-大连星海广场会展中心地铁站店,大连市沙河口区星云街1号,38.891699,121.584979,2016,2,122,4.4,如家,SPA服务;健身房
大连,大连中天温德姆酒店,"大连金州区经济技术开发区辽河西路123号, 中国",39.060497,121.786689,2023,5,520,4.4,,SPA服务;电视可投屏
大连,大连维多利亚国际酒店,大连开发区黄海西路140号。,39.041850,121.769090,2016,3,97,4.8,,SPA服务;免费停车;电视可投屏
大连,H水晶酒店(大连开发区金马路店),大连经济技术开发区金马路411-9-1 28号9层,39.025601,121.800754,2019,3,222,4.9,,机器人送餐服务;泳池;洗衣机和烘干机;电视可投屏
大连,和颐至尚-大连庄河五一广场店,"庄河向阳路二段280号, 中国",39.683257,122.974620,2024,4,234,4.7,,免费停车;洗衣机和烘干机;电视可投屏
大连,大连金普新区万豪万枫酒店,中国辽宁省大连经济技术开发区金马路112号,39.048140,121.757098,2025,4,328,4.9,万豪,SPA服务;泳池;洗衣机和烘干机
大连,大连旅顺口中心广场亚朵酒店,黄河路28号,38.811328,121.265591,2019,4,347,4.9,亚朵,泳池;洗衣机和烘干机
大连,汉庭大连西安路商业街酒店,西安路30A号,38.918736,121.589926,2025,3,233,4.5,汉庭,SPA服务;机器人送餐服务;泳池;电视可投屏
大连,桔子大连金三角梭鱼湾公园酒店,西南路55号1层部分，2-5层全部,38.960278,121.590535,2025,3,285,4.5,桔子,免费停车;泳池;电视可投屏
大连,宜必思尚品大连东港国际会议中心酒店,北斗街50号1号楼、2号楼、三号楼全部,38.921271,121.663637,2024,3,164,5.0,,SPA服务;机器人送餐服务;洗衣机和烘干机
大连,如家商旅-大连威尼斯水城港湾广场地铁站店,大连市中山区人民路92号,38.926167,121.658154,2019,3,157,4.9,如家,泳池;电视可投屏
大连,全季大连青泥洼商业街酒店,辽宁省大连市中山区青泥街7号,38.916700,121.635000,2021,3,275,4.8,全季,健身房;泳池;洗衣机和烘干机
大连,锦江之星大连华南广场中华路酒店,华东路100号,38.987876,121.593808,2017,2,125,4.6,锦江之星,免费停车;洗衣机和烘干机
大连,全季大连北站酒店,辽宁省大连市甘井子区泉水A4区27号,38.995769,121.596615,2018,3,284,4.7,全季,SPA服务;泳池;洗衣机和烘干机
大连,全季大连星海会展中心酒店,大连市沙河口会展路43号,38.890100,121.587000,2021,3,332,4.8,全季,免费停车;泳池;电视可投屏
大连,全季酒店(大连人民广场店),"大连西岗区长江路706号, 中国",38.918345,121.607532,2024,3,302,4.8,全季,SPA服务;免费停车;泳池;洗衣机和烘干机
大连,大连嘉霖精品酒店,开发区马桥子街道东北五街41号建华大厦C座,39.053873,121.801368,2023,4,212,4.5,,健身房;洗衣机和烘干机;电视可投屏
