poi_name,latitude,longitude,address,poi_type
清净古寺,24.902682,118.591483,,attraction
通淮关岳庙,24.901753,118.592796,,attraction
天后宫-德济门遗址,24.894531,118.588435,,attraction
东海湾,24.870162,118.656082,,attraction
安平桥,24.707569,118.448945,,attraction
德济门遗址,24.894531,118.588435,,attraction
深沪湾水产市场,24.625898,118.677411,,attraction
永宁古城,24.677637,118.697084,,attraction
泉府小西埕,24.913247,118.588758,,attraction
金鱼巷,24.905838,118.587959,,attraction
红妈海鲜餐厅,24.912722,118.587884,,restaurant
八芳林·泉州菜馆(西街店),24.912134,118.588839,,restaurant
戏凤冰室,24.903040,118.591011,,restaurant
斯丹姜母鸭(泉州总店),24.903031,118.590654,,restaurant
好成财牛排馆(涂门总店),24.901835,118.591758,,restaurant
善和缘素食餐厅(百源路店),24.903708,118.590841,,restaurant
亚咪咕凯撒比萨餐厅,24.904513,118.591519,,restaurant
艺荷园蔬食自助餐厅,24.900897,118.592886,,restaurant
燕支巷灌汤包,24.903301,118.588315,,restaurant
瑞桐茶餐厅,24.906267,118.591746,,restaurant
西街头一家(中山路店),24.905770,118.589087,,restaurant
水门国仔老店(水门巷),24.903078,118.587157,,restaurant
闽南味餐厅(棋盘园店),24.900000,118.594903,,restaurant
唯美餐厅(龙宫商住楼店),24.903589,118.595795,,restaurant
丽娜人生中西式音乐餐厅(泉州总店),24.894490,118.588141,,restaurant
胜利餐馆,24.894445,118.587585,,restaurant
自选快餐厅,24.897184,118.590875,,restaurant
万家餐馆,24.895030,118.593372,,restaurant
吉祥餐馆(灯福街店),24.891104,118.592805,,restaurant
甄好呷自助称重快餐厅(大洋店),24.895851,118.594983,,restaurant
新疆热河美食餐厅(泉州店),24.897409,118.596286,,restaurant
兄弟餐馆(前坂新村西区店),24.895574,118.596981,,restaurant
浔兴海鲜酒楼,24.857342,118.651060,,restaurant
浔埔人海鲜楼,24.858409,118.651162,,restaurant
鲟鱼乐海鲜楼(丰海路店),24.859739,118.650467,,restaurant
赣闽餐馆(建益大厦南),24.862161,118.655823,,restaurant
