restaurant_name,city,latitude,longitude,price_per_person,cuisine,opening_time,closing_time,nearby_attraction_name,nearby_attraction_coords,query_latitude,query_longitude,rating,tags
戏凤冰室,泉州,24.903040,118.591011,36.0,餐饮服务;甜品店;甜品店,09:00,22:00,清净古寺,"118.591483,24.902682",24.902682,118.591483,4.6,有包间
斯丹姜母鸭(泉州总店),泉州,24.903031,118.590654,100.0,餐饮服务;餐饮相关场所;餐饮相关,10:30,20:30,清净古寺,"118.591483,24.902682",24.902682,118.591483,4.6,必吃榜top10;有等位区
好成财牛排馆(涂门总店),泉州,24.901835,118.591758,100.0,餐饮服务;外国餐厅;牛扒店(扒房),10:00,20:30,清净古寺,"118.591483,24.902682",24.902682,118.591483,4.3,必吃榜top10
善和缘素食餐厅(百源路店),泉州,24.903708,118.590841,35.0,餐饮服务;中餐厅;中式素菜馆,17:00,20:00,清净古寺,"118.591483,24.902682",24.902682,118.591483,4.4,生日套餐服务
亚咪咕凯撒比萨餐厅,泉州,24.904513,118.591519,45.0,餐饮服务;快餐厅;快餐厅,10:00,22:00,清净古寺,"118.591483,24.902682",24.902682,118.591483,4.5,必吃榜top10;有等位区
艺荷园蔬食自助餐厅,泉州,24.900897,118.592886,29.0,餐饮服务;中餐厅;中餐厅|生活服务;生活服务场所;生活服务场所,17:00,20:30,清净古寺,"118.591483,24.902682",24.902682,118.591483,4.6,线上取号排队
燕支巷灌汤包,泉州,24.903301,118.588315,100.0,餐饮服务;中餐厅;特色/地方风味餐厅,09:00,20:00,清净古寺,"118.591483,24.902682",24.902682,118.591483,4.7,户外座位
瑞桐茶餐厅,泉州,24.906267,118.591746,59.0,餐饮服务;快餐厅;茶餐厅,11:00,21:00,清净古寺,"118.591483,24.902682",24.902682,118.591483,4.1,有包间
西街头一家(中山路店),泉州,24.905770,118.589087,82.0,餐饮服务;餐饮相关场所;餐饮相关,10:00,22:00,清净古寺,"118.591483,24.902682",24.902682,118.591483,4.8,户外座位;生日套餐服务
水门国仔老店(水门巷),泉州,24.903078,118.587157,100.0,餐饮服务;中餐厅;中餐厅,06:00,21:00,清净古寺,"118.591483,24.902682",24.902682,118.591483,4.5,必吃榜top10;生日套餐服务
阿波罗餐厅,泉州,24.620500,118.679112,40.0,餐饮服务;快餐厅;茶餐厅,16:30,24:00,深沪湾水产市场,"118.677411,24.625898",24.625898,118.677411,4.2,必吃榜top10;有等位区
多美味餐厅(深沪店),泉州,24.618825,118.678475,17.0,餐饮服务;中餐厅;中餐厅,09:30,24:00,深沪湾水产市场,"118.677411,24.625898",24.625898,118.677411,4.1,有包间
好友餐厅(深沪店),泉州,24.617016,118.678479,22.0,餐饮服务;中餐厅;中餐厅,16:00,21:00,深沪湾水产市场,"118.677411,24.625898",24.625898,118.677411,3.7,有包间;线上取号排队
半岛大酒店(中餐厅),泉州,24.615401,118.678645,50.0,餐饮服务;快餐厅;茶餐厅,10:00,20:00,深沪湾水产市场,"118.677411,24.625898",24.625898,118.677411,4.1,必吃榜top10;线上取号排队
丽娜人生中西式音乐餐厅(泉州总店),泉州,24.894490,118.588141,100.0,餐饮服务;快餐厅;快餐厅,10:00,22:00,天后宫-德济门遗址,"118.588435,24.894531",24.894531,118.588435,4.1,必吃榜top10;线上取号排队
胜利餐馆,泉州,24.894445,118.587585,38.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,天后宫-德济门遗址,"118.588435,24.894531",24.894531,118.588435,4.3,生日套餐服务;线上取号排队
自选快餐厅,泉州,24.897184,118.590875,100.0,餐饮服务;快餐厅;快餐厅,11:00,21:00,天后宫-德济门遗址,"118.588435,24.894531",24.894531,118.588435,3.4,有包间;生日套餐服务
万家餐馆,泉州,24.895030,118.593372,100.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,天后宫-德济门遗址,"118.588435,24.894531",24.894531,118.588435,3.8,户外座位;线上取号排队
吉祥餐馆(灯福街店),泉州,24.891104,118.592805,50.0,餐饮服务;中餐厅;中餐厅,10:30,22:30,天后宫-德济门遗址,"118.588435,24.894531",24.894531,118.588435,4.5,有包间
甄好呷自助称重快餐厅(大洋店),泉州,24.895851,118.594983,33.0,餐饮服务;餐饮相关场所;餐饮相关,10:00,22:00,天后宫-德济门遗址,"118.588435,24.894531",24.894531,118.588435,4.2,必吃榜top10
新疆热河美食餐厅(泉州店),泉州,24.897409,118.596286,36.0,餐饮服务;餐饮相关场所;餐饮相关,11:30,02:00,天后宫-德济门遗址,"118.588435,24.894531",24.894531,118.588435,4.5,必吃榜top10;线上取号排队
兄弟餐馆(前坂新村西区店),泉州,24.895574,118.596981,43.0,餐饮服务;中餐厅;中餐厅,10:30,01:30,天后宫-德济门遗址,"118.588435,24.894531",24.894531,118.588435,4.4,户外座位;有包间
红妈海鲜餐厅,泉州,24.912722,118.587884,100.0,餐饮服务;中餐厅;海鲜酒楼,10:00,24:00,泉府小西埕,"118.588758,24.913247",24.913247,118.588758,4.3,有包间;有等位区
八芳林·泉州菜馆(西街店),泉州,24.912134,118.588839,75.0,餐饮服务;中餐厅;中餐厅,11:00,21:30,泉府小西埕,"118.588758,24.913247",24.913247,118.588758,4.7,线上取号排队
春哥铁板烧(西街店),泉州,24.912167,118.590318,100.0,餐饮服务;中餐厅;中餐厅,12:00,02:30,泉府小西埕,"118.588758,24.913247",24.913247,118.588758,4.6,必吃榜top10;户外座位
湘小二中餐厅,泉州,24.913062,118.590721,59.0,餐饮服务;餐饮相关场所;餐饮相关,10:00,23:00,泉府小西埕,"118.588758,24.913247",24.913247,118.588758,4.3,有包间;线上取号排队
西街曾氏老记面线糊(西街总店),泉州,24.912310,118.590529,10.0,餐饮服务;中餐厅;中餐厅,06:00,23:00,泉府小西埕,"118.588758,24.913247",24.913247,118.588758,4.0,生日套餐服务;线上取号排队
蚌壳hám-khàk餐厅(七栩钟楼店),泉州,24.912602,118.591247,303.0,餐饮服务;外国餐厅;外国餐厅,11:00,22:00,泉府小西埕,"118.588758,24.913247",24.913247,118.588758,4.6,有包间
路边摊快餐厅(泉州市北门旅游购物街店),泉州,24.914241,118.591900,100.0,餐饮服务;中餐厅;中餐厅,07:00,21:00,泉府小西埕,"118.588758,24.913247",24.913247,118.588758,4.3,生日套餐服务;线上取号排队
