city,attraction_name,attraction_id,description,attraction_type,address,latitude,longitude,rating,opening_time,closing_time,closing_dates,min_visit_hours,max_visit_hours,ticket_price
北京,798艺术区,,国际知名当代艺术区，前工业厂房改造的创意文化园区。,艺术展览,,39.984456,116.503789,4.5,10:00,18:00,,2.0,3.5,0
北京,王府井步行街,B000A48169,北京最著名的商业街之一，百年老街融合传统与现代商业文化。,城市地标,,39.913399,116.412420,4.8,全天开放,全天开放,,1.0,2.5,0
北京,北海公园,B000A80UL1,中国现存历史最悠久的皇家园林之一，白塔是标志性建筑。,历史文化,,39.928775,116.391802,4.9,06:00,21:00,周一,1.0,2.5,20
北京,颐和园,B000A7O1CU,中国古代皇家园林典范，以昆明湖和万寿山为主体的世界文化遗产。,历史文化,,39.999617,116.275179,4.9,06:00,20:00,,2.5,4.0,30
北京,五道营胡同,B0FFGQA57E,北京文艺休闲街区，汇集创意小店、咖啡馆和特色餐厅。,休闲体验,,39.947899,116.411707,4.5,全天开放,全天开放,,1.0,2.5,0
北京,什刹海,B000A7O5PK,北京历史文化街区，胡同风貌与湖光水色交融，夜景迷人。,历史文化,,39.941893,116.385121,4.9,全天开放,全天开放,,1.5,3.0,0
北京,首都博物馆,B000A76B0A,北京历史文化综合展示，现代化博物馆，文物珍品丰富。,历史文化,,39.906412,116.342067,4.8,09:00,17:00,周一,1.5,3.0,0
北京,景山公园,B000A7I1OL,北京中轴线制高点，俯瞰紫禁城全景的最佳位置，明代皇家御苑。,历史文化,,39.925875,116.396551,4.8,06:00,21:00,,1.0,2.5,2
北京,清华大学,,中国顶尖理工科大学，校园环境优美，学术氛围浓厚。,历史文化,,40.003220,116.325899,4.5,全天开放,全天开放,,0.0,1.5,0
北京,国家体育场（鸟巢）,B000A7GWO5,2008年奥运会主体育场，现代建筑艺术杰作，奥运精神的象征。,城市地标,,39.993330,116.395784,4.9,09:00,19:00,,0.5,2.0,50
