city,attraction_name,attraction_id,description,attraction_type,address,latitude,longitude,rating,opening_time,closing_time,closing_dates,min_visit_hours,max_visit_hours,ticket_price
北京,国家游泳中心（水立方）,B000A80ZU6,奥运游泳比赛场馆，独特的膜结构建筑，现为冰立方冰上运动中心。,城市地标,,39.992834,116.390397,4.7,09:00,18:00,,0.0,1.5,30
北京,北海公园,B000A80UL1,中国现存历史最悠久的皇家园林之一，白塔是标志性建筑。,历史文化,,39.928775,116.391802,4.9,06:00,21:00,周一,1.0,2.5,20
北京,北京大栅栏,B000A84KJP,具有500多年历史的商业街区，保存完好的老北京胡同风貌和传统商业文化。,历史文化,,39.895715,116.395042,4.8,全天开放,全天开放,,0.0,1.5,0
北京,国子监街,BZDCPW025K,中国古代最高学府所在街道，传统建筑保存完好，文化氛围浓厚。,历史文化,,39.947000,116.419000,4.5,全天开放,全天开放,,0.5,2.0,0
北京,人民英雄纪念碑,B000A7B211,矗立在天安门广场中央的人民英雄纪念碑，是缅怀革命先烈的神圣纪念建筑。,历史文化,,39.904632,116.397691,4.8,全天开放,全天开放,,0.0,1.5,0
北京,南锣鼓巷,B0FFFAH7I9,北京著名胡同商业街，汇集特色小店和美食，体验传统四合院文化。,历史文化,,39.937182,116.402394,4.8,全天开放,全天开放,,1.5,3.0,0
北京,圆明园遗址公园,B000A16E89,清代皇家园林遗址，万园之园的历史见证，爱国主义教育基地。,历史文化,,40.008759,116.300960,4.9,06:00,21:00,,1.5,3.0,10
北京,国家体育场（鸟巢）,B000A7GWO5,2008年奥运会主体育场，现代建筑艺术杰作，奥运精神的象征。,城市地标,,39.993330,116.395784,4.9,09:00,19:00,,0.5,2.0,50
北京,杨梅竹斜街,B0FFH6JM2W,北京特色文艺胡同，创意小店和咖啡厅聚集，体验老北京胡同文化。,历史文化,,39.895280,116.390844,4.5,全天开放,全天开放,,0.5,2.0,0
北京,北京动物园,B000A87IUX,中国开放最早的动物园之一，以大熊猫等珍稀动物著称,休闲体验,,39.942105,116.336701,4.8,07:30,18:00,,2.0,3.5,10
北京,德云社广德楼,B0FFGIT64K,北京著名相声表演场所，传统戏楼建筑，体验地道相声文化。,历史文化,,39.895856,116.395000,4.8,09:00,22:00,,1.5,3.0,150
北京,五道营胡同,B0FFGQA57E,北京文艺休闲街区，汇集创意小店、咖啡馆和特色餐厅。,休闲体验,,39.947899,116.411707,4.5,全天开放,全天开放,,1.0,2.5,0
北京,明十三陵-长陵,B000A7W45X,明朝皇帝陵墓群中规模最大的长陵，明成祖朱棣陵寝。,历史文化,,40.300235,116.248804,4.7,08:30,18:00,,1.0,2.5,50
北京,首都博物馆,B000A76B0A,北京历史文化综合展示，现代化博物馆，文物珍品丰富。,历史文化,,39.906412,116.342067,4.8,09:00,17:00,周一,1.5,3.0,0
北京,798艺术区,,国际知名当代艺术区，前工业厂房改造的创意文化园区。,艺术展览,,39.984456,116.503789,4.5,10:00,18:00,,2.0,3.5,0
北京,什刹海,B000A7O5PK,北京历史文化街区，胡同风貌与湖光水色交融，夜景迷人。,历史文化,,39.941893,116.385121,4.9,全天开放,全天开放,,1.5,3.0,0
北京,北京奥林匹克公园,B0I13APEW5,2008年奥运主场馆区域，鸟巢水立方等标志性建筑聚集地。,城市地标,,40.009926,116.393096,4.9,06:30,22:00,,1.5,3.0,0
北京,颐和园,B000A7O1CU,中国古代皇家园林典范，以昆明湖和万寿山为主体的世界文化遗产。,历史文化,,39.999617,116.275179,4.9,06:00,20:00,,2.5,4.0,30
