origin_city,destination_city,dep_date,dep_station_code,dep_station_name,arr_station_code,arr_station_name,dep_datetime,arr_datetime,duration,flight_no,airline,seat_class,seat_status,equip_type,equip_size,manufacturer,price,segment_index,route_index
深圳,杭州,2025-11-12,SZX,宝安国际机场,HGH,萧山国际机场,2025-11-12 08:15:00,2025-11-12 10:20:00,125,HU4723,海航｜海南航空,经济舱,充足,737,中型机,波音,420,1,92
深圳,杭州,2025-11-12,SZX,宝安国际机场,WUH,天河国际机场,2025-11-12 07:05:00,2025-11-12 09:00:00,115,HU7755,海航｜海南航空,经济舱,充足,737MAX8,中型机,波音,901,1,100
深圳,杭州,2025-11-12,WUH,天河国际机场,HGH,萧山国际机场,2025-11-12 10:35:00,2025-11-12 11:50:00,75,MU6568,东航,经济舱,充足,320NEO,中型机,空客,901,2,100
深圳,杭州,2025-11-12,SZX,宝安国际机场,HGH,萧山国际机场,2025-11-12 17:50:00,2025-11-12 19:55:00,125,GJ8966,长龙,经济舱,充足,321,中型机,空客,400,1,91
深圳,杭州,2025-11-12,SZX,宝安国际机场,HGH,萧山国际机场,2025-11-12 16:50:00,2025-11-12 19:05:00,135,GJ8628,长龙,经济舱,充足,320,中型机,空客,400,1,94
深圳,杭州,2025-11-12,SZX,宝安国际机场,HGH,萧山国际机场,2025-11-12 13:00:00,2025-11-12 15:10:00,130,JD5114,海航｜首都航空,经济舱,充足,320,中型机,空客,520,1,97
深圳,杭州,2025-11-12,SZX,宝安国际机场,HGH,萧山国际机场,2025-11-12 13:25:00,2025-11-12 15:25:00,120,CA3761,国航,经济舱,充足,320,中型机,空客,800,1,99
深圳,杭州,2025-11-12,SZX,宝安国际机场,HGH,萧山国际机场,2025-11-12 18:05:00,2025-11-12 20:00:00,115,CA3497,国航,头等舱,充足,737MAX8,中型机,波音,1500,1,96
深圳,杭州,2025-11-12,SZX,宝安国际机场,HGH,萧山国际机场,2025-11-12 10:20:00,2025-11-12 16:05:00,345,DZ6221,东海,经济舱,充足,737-800,中型机,波音,350,1,93
深圳,杭州,2025-11-12,SZX,宝安国际机场,HGH,萧山国际机场,2025-11-12 07:10:00,2025-11-12 09:10:00,120,HU7393,海航｜海南航空,经济舱,充足,737,中型机,波音,450,1,95
深圳,杭州,2025-11-12,SZX,宝安国际机场,HGH,萧山国际机场,2025-11-12 16:50:00,2025-11-12 18:45:00,115,CA3595,国航,经济舱,充足,320NEO,中型机,空客,600,1,98
杭州,深圳,2025-11-16,HGH,萧山国际机场,SZX,宝安国际机场,2025-11-16 11:00:00,2025-11-16 13:15:00,135,ZH9882,深航,经济舱,充足,330,大型机,空客,740,1,112
杭州,深圳,2025-11-16,HGH,萧山国际机场,SZX,宝安国际机场,2025-11-16 21:15:00,2025-11-16 23:20:00,125,HU4724,海航｜海南航空,经济舱,充足,737,中型机,波音,500,1,106
杭州,深圳,2025-11-16,HGH,萧山国际机场,NNG,吴圩机场,2025-11-16 06:45:00,2025-11-16 09:40:00,175,CA1777,国航,经济舱,充足,321,中型机,空客,600,1,114
杭州,深圳,2025-11-16,NNG,吴圩机场,SZX,宝安国际机场,2025-11-16 20:05:00,2025-11-16 21:20:00,75,CA3554,国航,经济舱,充足,737,中型机,波音,600,2,114
杭州,深圳,2025-11-16,HGH,萧山国际机场,SZX,宝安国际机场,2025-11-16 16:20:00,2025-11-16 18:40:00,140,HU7390,海航｜海南航空,经济舱,充足,330,大型机,空客,500,1,108
杭州,深圳,2025-11-16,HGH,萧山国际机场,SZX,宝安国际机场,2025-11-16 15:20:00,2025-11-16 17:35:00,135,SC5615,山航,经济舱,充足,319,中型机,空客,674,1,111
杭州,深圳,2025-11-16,HGH,萧山国际机场,SZX,宝安国际机场,2025-11-16 21:15:00,2025-11-16 23:20:00,125,JD4086,海航｜首都航空,头等舱,充足,737,中型机,波音,1500,1,107
杭州,深圳,2025-11-16,HGH,萧山国际机场,SZX,宝安国际机场,2025-11-16 07:05:00,2025-11-16 09:30:00,145,GJ8737,长龙,经济舱,充足,321,中型机,空客,600,1,109
杭州,深圳,2025-11-16,HGH,萧山国际机场,SZX,宝安国际机场,2025-11-16 13:10:00,2025-11-16 15:30:00,140,CA3852,国航,经济舱,充足,737MAX8,中型机,波音,600,1,110
杭州,深圳,2025-11-16,HGH,萧山国际机场,SZX,宝安国际机场,2025-11-16 07:30:00,2025-11-16 09:40:00,130,CA1737,国航,经济舱,充足,321,中型机,空客,850,1,113
