origin_city,destination_city,dep_date,dep_station_code,dep_station_name,arr_station_code,arr_station_name,dep_datetime,arr_datetime,duration,train_no,train_type,seat_class,seat_status,price,segment_index,route_index
呼和浩特,北京,2025-11-12,HHC,呼和浩特站,VAP,北京北站,2025-11-12 08:36:00,2025-11-12 10:50:00,134,G2492,高铁,二等座,充足,220.5,1,335
呼和浩特,北京,2025-11-12,HHC,呼和浩特站,NDC,呼和浩特东站,2025-11-12 13:38:00,2025-11-12 13:48:00,10,C656,城际,二等座,充足,180,1,320
呼和浩特,北京,2025-11-12,NDC,呼和浩特东站,QIP,清河站,2025-11-12 14:10:00,2025-11-12 16:56:00,166,D1014,动车,二等座,充足,180,2,320
呼和浩特,北京,2025-11-12,NDC,呼和浩特东站,QIP,清河站,2025-11-12 07:17:00,2025-11-12 09:28:00,131,G2458,高铁,二等座,充足,209,1,325
呼和浩特,北京,2025-11-12,HHC,呼和浩特站,WPC,乌兰察布站,2025-11-12 15:11:00,2025-11-12 15:54:00,43,D2792,动车,二等座,充足,180,1,313
呼和浩特,北京,2025-11-12,WPC,乌兰察布站,QIP,清河站,2025-11-12 16:10:00,2025-11-12 18:09:00,119,D1018,动车,二等座,充足,180,2,313
呼和浩特,北京,2025-11-12,HHC,呼和浩特站,WPC,乌兰察布站,2025-11-12 10:03:00,2025-11-12 10:43:00,40,D2794,动车,二等座,充足,205.5,1,340
呼和浩特,北京,2025-11-12,WPC,乌兰察布站,VAP,北京北站,2025-11-12 11:05:00,2025-11-12 13:10:00,125,G2464,高铁,二等座,充足,205.5,2,340
呼和浩特,北京,2025-11-12,NDC,呼和浩特东站,QIP,清河站,2025-11-12 18:18:00,2025-11-12 21:03:00,165,D1028,动车,二等座,充足,161,1,292
呼和浩特,北京,2025-11-12,HHC,呼和浩特站,FTP,北京丰台站,2025-11-12 10:51:00,2025-11-12 19:47:00,536,Z338,普快,硬座,充足,86,1,302
呼和浩特,北京,2025-11-12,NDC,呼和浩特东站,VAP,北京北站,2025-11-12 08:00:00,2025-11-12 10:09:00,129,G2460,高铁,二等座,充足,215,1,326
呼和浩特,北京,2025-11-12,NDC,呼和浩特东站,QIP,清河站,2025-11-12 20:30:00,2025-11-12 22:57:00,147,D1034,动车,二等座,充足,175,1,296
呼和浩特,北京,2025-11-12,HHC,呼和浩特站,VAP,北京北站,2025-11-12 14:49:00,2025-11-12 17:18:00,149,G2484,高铁,二等座,充足,221,1,345
北京,呼和浩特,2025-11-18,VAP,北京北站,ZMP,张家口站,2025-11-18 08:44:00,2025-11-18 10:11:00,87,D6723,动车,二等座,充足,194,1,386
北京,呼和浩特,2025-11-18,ZMP,张家口站,HHC,呼和浩特站,2025-11-18 10:36:00,2025-11-18 12:07:00,91,G2481,高铁,二等座,充足,194,2,386
北京,呼和浩特,2025-11-18,QIP,清河站,ZMP,张家口站,2025-11-18 13:26:00,2025-11-18 14:19:00,53,D1073,动车,二等座,充足,168,1,364
北京,呼和浩特,2025-11-18,ZMP,张家口站,NDC,呼和浩特东站,2025-11-18 14:47:00,2025-11-18 16:19:00,92,D1029,动车,二等座,充足,168,2,364
北京,呼和浩特,2025-11-18,FTP,北京丰台站,HHC,呼和浩特站,2025-11-18 11:05:00,2025-11-18 20:24:00,559,Z337,普快,硬座,充足,86,1,360
北京,呼和浩特,2025-11-18,VAP,北京北站,NDC,呼和浩特东站,2025-11-18 11:25:00,2025-11-18 13:50:00,145,G2465,高铁,二等座,充足,215,1,399
北京,呼和浩特,2025-11-18,VBP,昌平北站,QIP,清河站,2025-11-18 17:17:00,2025-11-18 17:40:00,23,S514,城际,无座,充足,221,1,414
北京,呼和浩特,2025-11-18,QIP,清河站,HHC,呼和浩特站,2025-11-18 18:03:00,2025-11-18 20:32:00,149,G2485,高铁,二等座,充足,221,2,414
北京,呼和浩特,2025-11-18,VAP,北京北站,HHC,呼和浩特站,2025-11-18 08:30:00,2025-11-18 11:01:00,151,G2491,高铁,二等座,充足,220.5,1,402
北京,呼和浩特,2025-11-18,FTP,北京丰台站,NDC,呼和浩特东站,2025-11-18 10:26:00,2025-11-18 20:44:00,618,K1177,普快,硬座,充足,86,1,369
北京,呼和浩特,2025-11-18,QIP,清河站,NDC,呼和浩特东站,2025-11-18 11:12:00,2025-11-18 13:44:00,152,D1005,动车,二等座,充足,189,1,371
北京,呼和浩特,2025-11-18,FTP,北京丰台站,HHC,呼和浩特站,2025-11-18 10:26:00,2025-11-18 21:06:00,640,K1177,普快,硬座,充足,86,1,375
北京,呼和浩特,2025-11-18,VAP,北京北站,NDC,呼和浩特东站,2025-11-18 07:22:00,2025-11-18 09:57:00,155,G2459,高铁,二等座,充足,210,1,391
