restaurant_name,city,latitude,longitude,price_per_person,cuisine,opening_time,closing_time,nearby_attraction_name,nearby_attraction_coords,query_latitude,query_longitude,rating,tags
楼外楼(杭州西湖风景名胜区店),杭州,30.250209,120.140723,157.0,餐饮服务;中餐厅;综合酒楼,16:30,20:30,孤山公园,"120.142481,30.251654",30.251654,120.142481,4.5,有等位区
杭州香格里拉·咖啡苑,杭州,30.252574,120.137577,207.0,餐饮服务;咖啡厅;咖啡厅,11:00,21:00,孤山公园,"120.142481,30.251654",30.251654,120.142481,4.1,有等位区;线上取号排队
杭州新新饭店·1913餐厅,杭州,30.255994,120.144148,371.0,餐饮服务;餐饮相关场所;餐饮相关,09:30,21:30,孤山公园,"120.142481,30.251654",30.251654,120.142481,4.3,有等位区
浙江西湖山庄·自助餐厅,杭州,30.256935,120.142147,100.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,孤山公园,"120.142481,30.251654",30.251654,120.142481,4.1,户外座位;有包间
乐墅餐厅,杭州,30.257025,120.144486,100.0,餐饮服务;中餐厅;中餐厅,10:30,21:30,孤山公园,"120.142481,30.251654",30.251654,120.142481,4.0,生日套餐服务;线上取号排队
华北饭店-中餐厅,杭州,30.253808,120.133460,112.0,餐饮服务;中餐厅;中餐厅,17:30,20:30,孤山公园,"120.142481,30.251654",30.251654,120.142481,4.1,线上取号排队
湛碧楼·西湖湖景餐厅,杭州,30.247279,120.133313,100.0,餐饮服务;中餐厅;中餐厅,11:00,22:30,孤山公园,"120.142481,30.251654",30.251654,120.142481,4.6,必吃榜top10;生日套餐服务
十二时辰湖景餐厅,杭州,30.251519,120.131988,100.0,餐饮服务;餐饮相关场所;餐饮相关,10:30,20:00,孤山公园,"120.142481,30.251654",30.251654,120.142481,4.0,生日套餐服务
钱江餐厅,杭州,30.259527,120.148472,100.0,餐饮服务;中餐厅;综合酒楼,10:00,20:00,孤山公园,"120.142481,30.251654",30.251654,120.142481,4.2,生日套餐服务
青岚(杨公堤店),杭州,30.248263,120.131589,368.0,餐饮服务;餐饮相关场所;餐饮相关,17:30,21:30,孤山公园,"120.142481,30.251654",30.251654,120.142481,4.4,线上取号排队
海会阁新江南素面餐饮店,杭州,30.239004,120.105828,37.0,餐饮服务;餐饮相关场所;餐饮相关,07:00,20:00,灵隐寺,"120.101406,30.240826",30.240826,120.101406,4.8,必吃榜top10
法云安缦西餐厅,杭州,30.237412,120.097724,100.0,餐饮服务;外国餐厅;西餐厅(综合风味),11:00,21:00,灵隐寺,"120.101406,30.240826",30.240826,120.101406,4.3,线上取号排队
大隐清心素食自助餐厅(隐市店),杭州,30.240622,120.106983,30.0,餐饮服务;中餐厅;中式素菜馆,17:00,19:00,灵隐寺,"120.101406,30.240826",30.240826,120.101406,4.4,生日套餐服务
如壹餐厅,杭州,30.238028,120.106488,105.0,餐饮服务;中餐厅;中餐厅,10:30,20:30,灵隐寺,"120.101406,30.240826",30.240826,120.101406,4.7,户外座位;线上取号排队
北高峰索道餐厅,杭州,30.243268,120.106763,21.0,餐饮服务;中餐厅;中餐厅,10:00,21:00,灵隐寺,"120.101406,30.240826",30.240826,120.101406,4.1,有包间
鹿萤季森系餐厅(灵隐景区店),杭州,30.238288,120.106949,100.0,餐饮服务;餐饮相关场所;餐饮相关,11:00,21:00,灵隐寺,"120.101406,30.240826",30.240826,120.101406,4.0,生日套餐服务
三生小坞·山野食集(杭州西湖灵隐店),杭州,30.235894,120.105016,78.0,餐饮服务;中餐厅;中餐厅,10:30,21:00,灵隐寺,"120.101406,30.240826",30.240826,120.101406,4.7,生日套餐服务;线上取号排队
浅棠·庭院餐厅(灵隐店),杭州,30.243659,120.107314,106.0,餐饮服务;中餐厅;中餐厅,10:00,22:00,灵隐寺,"120.101406,30.240826",30.240826,120.101406,4.7,有包间;生日套餐服务
曼殊·天竺里餐厅,杭州,30.235660,120.104613,150.0,餐饮服务;中餐厅;中餐厅,16:30,20:30,灵隐寺,"120.101406,30.240826",30.240826,120.101406,4.4,有等位区;生日套餐服务
樵食庭院餐厅,杭州,30.235839,120.105186,132.0,餐饮服务;中餐厅;浙江菜,09:00,22:00,灵隐寺,"120.101406,30.240826",30.240826,120.101406,4.3,必吃榜top10
拾年庭院餐厅(灵隐店),杭州,30.238952,120.108082,81.0,餐饮服务;中餐厅;中餐厅,16:30,21:00,永福寺,"120.097524,30.238978",30.238978,120.097524,4.4,户外座位;生日套餐服务
知味观·味庄(杨公堤店),杭州,30.230581,120.137300,141.0,餐饮服务;中餐厅;中餐厅,16:30,20:00,杨公堤,"120.136580,30.232456",30.232456,120.136580,4.3,必吃榜top10
魏庐·西湖1138文化茶餐厅,杭州,30.230253,120.138864,100.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,杨公堤,"120.136580,30.232456",30.232456,120.136580,3.8,生日套餐服务
解香楼,杭州,30.229459,120.133953,751.0,餐饮服务;中餐厅;浙江菜,17:00,20:30,杨公堤,"120.136580,30.232456",30.232456,120.136580,4.5,必吃榜top10
西湖国宾馆紫薇厅,杭州,30.234669,120.133019,503.0,餐饮服务;中餐厅;中餐厅,17:00,22:00,杨公堤,"120.136580,30.232456",30.232456,120.136580,4.5,户外座位;有包间
紫竹·水乐西湖·庭院餐厅,杭州,30.230567,120.131086,153.0,餐饮服务;中餐厅;浙江菜,16:00,21:00,杨公堤,"120.136580,30.232456",30.232456,120.136580,4.7,户外座位;有包间
云舍茶餐,杭州,30.227673,120.133043,60.0,餐饮服务;中餐厅;浙江菜,08:00,22:30,杨公堤,"120.136580,30.232456",30.232456,120.136580,4.1,生日套餐服务;线上取号排队
绿荫餐厅,杭州,30.227666,120.132958,100.0,餐饮服务;茶艺馆;茶艺馆|餐饮服务;中餐厅;中餐厅,08:00,21:00,杨公堤,"120.136580,30.232456",30.232456,120.136580,4.3,有等位区;生日套餐服务
三台山庄中餐厅(三台山路店),杭州,30.229423,120.129591,100.0,餐饮服务;餐饮相关场所;餐饮相关,17:00,20:30,杨公堤,"120.136580,30.232456",30.232456,120.136580,4.3,有包间;生日套餐服务
浙江宾馆花园餐厅,杭州,30.232224,120.127510,121.0,餐饮服务;中餐厅;中餐厅,17:00,21:00,杨公堤,"120.136580,30.232456",30.232456,120.136580,4.2,有等位区
郁金香茶餐饮(太子湾公园北门迎宾亭店),杭州,30.227600,120.143830,100.0,餐饮服务;快餐厅;快餐厅,11:00,21:00,杨公堤,"120.136580,30.232456",30.232456,120.136580,3.4,有包间
Tomacado花厨(in77·杭州首店),杭州,30.253352,120.162044,178.0,餐饮服务;外国餐厅;西餐厅(综合风味),11:00,22:00,杭州湖滨银泰in77A区,"120.162484,30.253160",30.253160,120.162484,4.7,有包间
缦云里花园餐厅(湖滨银泰in77D区店),杭州,30.253583,120.163793,121.0,餐饮服务;外国餐厅;西餐厅(综合风味),11:00,21:00,杭州湖滨银泰in77A区,"120.162484,30.253160",30.253160,120.162484,4.6,必吃榜top10;生日套餐服务
西子餐厅(西子清宴),杭州,30.252058,120.163461,97.0,餐饮服务;中餐厅;中餐厅,16:30,21:00,杭州湖滨银泰in77A区,"120.162484,30.253160",30.253160,120.162484,4.6,有等位区;线上取号排队
鸟语花香·西湖·湖景餐厅(仁和店),杭州,30.252050,120.163604,500.0,餐饮服务;中餐厅;中餐厅,16:00,21:00,杭州湖滨银泰in77A区,"120.162484,30.253160",30.253160,120.162484,4.6,户外座位
西西梨Brunch&Lounge(杭州湖滨88店),杭州,30.254685,120.162456,100.0,餐饮服务;餐饮相关场所;餐饮相关,11:00,21:00,杭州湖滨银泰in77A区,"120.162484,30.253160",30.253160,120.162484,4.6,户外座位;线上取号排队
杭州君悦酒店·湖滨28中餐厅,杭州,30.254843,120.161906,302.0,餐饮服务;中餐厅;中餐厅,17:30,21:30,杭州湖滨银泰in77A区,"120.162484,30.253160",30.253160,120.162484,4.6,有包间
第101座花园餐厅(杭州湖滨88店),杭州,30.254945,120.162473,253.0,餐饮服务;外国餐厅;西餐厅(综合风味),16:30,21:00,杭州湖滨银泰in77A区,"120.162484,30.253160",30.253160,120.162484,4.5,户外座位
1921餐厅(一线西湖湖景店),杭州,30.251796,120.163967,212.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,杭州湖滨银泰in77A区,"120.162484,30.253160",30.253160,120.162484,4.5,有等位区;生日套餐服务
胖哥俩肉蟹煲(湖滨银泰in77C2区店),杭州,30.252520,120.164548,89.0,餐饮服务;中餐厅;中餐厅,10:30,21:30,杭州湖滨银泰in77A区,"120.162484,30.253160",30.253160,120.162484,4.7,有等位区
杭州酒家(延安路店),杭州,30.251744,120.164014,79.0,餐饮服务;中餐厅;综合酒楼,11:00,20:30,杭州湖滨银泰in77A区,"120.162484,30.253160",30.253160,120.162484,4.6,必吃榜top10
新曜记平靓正茶餐厅,杭州,30.276975,120.163125,100.0,餐饮服务;快餐厅;快餐厅,11:00,21:00,浙江自然博物院,"120.164581,30.276814",30.276814,120.164581,2.3,有包间
张正发茶餐厅(西湖文化广场店),杭州,30.276600,120.163054,24.0,餐饮服务;快餐厅;快餐厅,10:00,22:00,浙江自然博物院,"120.164581,30.276814",30.276814,120.164581,4.2,必吃榜top10;有等位区
慧娟面馆·餐厅(中北桥店),杭州,30.276871,120.166147,36.0,餐饮服务;中餐厅;中餐厅,16:00,21:00,浙江自然博物院,"120.164581,30.276814",30.276814,120.164581,4.2,户外座位;线上取号排队
绿茶餐厅(杭州西湖文化广场店),杭州,30.277606,120.163290,71.0,餐饮服务;中餐厅;中餐厅,10:00,20:00,浙江自然博物院,"120.164581,30.276814",30.276814,120.164581,4.5,户外座位
