poi_name,latitude,longitude,address,poi_type
春熙路步行街,30.654685,104.078817,,attraction
宽窄巷子景区,30.663869,104.053307,,attraction
成都武侯祠博物馆,30.645000,104.050000,,attraction
锦里古街,30.644000,104.052000,,attraction
都江堰景区,30.999000,103.617000,,attraction
成都大熊猫繁育研究基地,30.732000,104.150000,,attraction
人民公园,30.656990,104.057641,,attraction
奎星楼街,30.668365,104.053864,,attraction
成都博物馆,30.657297,104.063749,,attraction
鹤鸣茶社,30.656882,104.058603,,attraction
仁众员工餐厅,30.654170,104.078958,,restaurant
龙抄手(总店),30.654531,104.077614,,restaurant
豪客来牛排(成都春熙路中山广场餐厅),30.655078,104.077428,,restaurant
都氏家(IFS店),30.654388,104.080336,,restaurant
雍容荟活波龙活青龙自助餐(IFS黑金店),30.654601,104.080517,,restaurant
BURANO布拉诺西餐(群光广场店),30.654415,104.077083,,restaurant
蕉南街·泰式餐厅(春熙路群光广场店),30.654132,104.077153,,restaurant
点都德(锦粤壹号IFS国金店),30.654460,104.080868,,restaurant
烤匠麻辣烤鱼(IFS店),30.654508,104.080877,,restaurant
澳门陈光记烧味饭店(群光店),30.654007,104.076812,,restaurant
子非(宽窄巷子景区店),30.663924,104.053720,,restaurant
好利来(壹玖玖贰),30.663163,104.053746,,restaurant
成都映象川菜馆(窄巷子店),30.663338,104.054079,,restaurant
香积厨1999(宽巷子店),30.663759,104.054408,,restaurant
听香(宽窄巷子店),30.663520,104.054902,,restaurant
钓鱼台御苑国宴中餐厅(宽窄巷子景区店),30.664635,104.051670,,restaurant
营养健康餐厅,30.666555,104.052671,,restaurant
二宝公馆·鱼鲜川菜餐厅(宽窄店),30.667067,104.054643,,restaurant
成都吃客(奎星楼总店),30.667881,104.055095,,restaurant
五里关火锅(奎星楼店),30.667604,104.055896,,restaurant
汀洲梦香中餐厅,30.643241,104.048570,,restaurant
阿妈的厨房(和翕小筑店),30.641445,104.050759,,restaurant
老房子青竹花溪名民风酒楼(武侯祠店),30.644238,104.045840,,restaurant
第三餐厅,30.641334,104.050190,,restaurant
香巴拉藏宴(武侯祠横街店),30.641064,104.047460,,restaurant
化蝶千寻·川筵(武侯祠店),30.646589,104.055046,,restaurant
西南民族大学和合苑餐厅,30.640353,104.051448,,restaurant
素食印象自住餐厅(蜀汉街社区店),30.640688,104.047147,,restaurant
大东北餐馆(武侯祠横街店),30.640652,104.047151,,restaurant
锦里香餐厅外卖店,30.649528,104.053294,,restaurant
窗目餐厅(汇锦公寓店),30.641888,104.055322,,restaurant
武警医院-餐厅,30.642444,104.056934,,restaurant
藏秘拉萨(耍都美食广场店),30.646767,104.056740,,restaurant
幸福餐厅,30.997876,103.617940,,restaurant
桥头餐馆,30.997252,103.616310,,restaurant
老王记古城餐馆,30.997217,103.616294,,restaurant
香港冰室港式餐厅(天和盛世店),30.998295,103.622448,,restaurant
都江堰郡守府餐厅,30.994976,103.621147,,restaurant
火星喵西餐厅(白果巷牌坊店),31.000353,103.623375,,restaurant
豪客来牛排(都江堰宣化门餐厅),30.996065,103.622804,,restaurant
鸿运餐馆(外北街店),31.002128,103.622984,,restaurant
光头餐馆,31.002286,103.623338,,restaurant
新华海颐.御垒山居酒店·餐厅,31.005590,103.617400,,restaurant
竹韵餐厅(熊猫大道),30.734411,104.145977,,restaurant
熊猫主题酒店-中餐厅,30.740664,104.154233,,restaurant
二宝禧宴花园餐厅,30.718200,104.150406,,restaurant
成都大熊猫基地熊猫全景餐厅,30.742216,104.138901,,restaurant
未在·官府菜,30.719208,104.157827,,restaurant
屁屁熊猫,30.743926,104.136487,,restaurant
泽熙名都川菜酒楼,30.722332,104.134215,,restaurant
麦当劳成都成华熊猫基地二期餐厅,30.743057,104.135454,,restaurant
熊猫打粉主题餐厅,30.743751,104.136102,,restaurant
素柏·云酒店(成都熊猫基地店)·餐厅,30.722241,104.134147,,restaurant
钟水饺(人民公园店),30.656754,104.059012,,restaurant
欢乐家庭餐厅,30.655140,104.057305,,restaurant
如家商旅酒店(成都人民公园地铁站天府广场店)·餐厅,30.658649,104.059212,,restaurant
易老妈蹄花总店(东城根店),30.657032,104.060546,,restaurant
丁太婆正宗老号老妈蹄花店(东城根南街店),30.656958,104.060634,,restaurant
蓉合领地荟创意餐厅(长城园店),30.657078,104.054256,,restaurant
鸡毛店(人民公园店),30.659150,104.060393,,restaurant
一点味餐厅(长城园店),30.655064,104.053819,,restaurant
八方餐厅,30.659877,104.062021,,restaurant
希尔顿嘉悦里･TC CAFE御蓉高空餐厅,30.656085,104.064025,,restaurant
饕林餐厅(奎星楼店),30.668445,104.053930,,restaurant
冒椒火辣(奎星楼街店),30.668316,104.053617,,restaurant
纯阳馆鱼香排骨面(吉祥街店),30.668202,104.054804,,restaurant
饕林餐厅(宽窄巷子吉祥街店),30.669547,104.052615,,restaurant
WEZO围坐酒店(成都宽窄巷子店)·屋顶花园餐厅,30.669813,104.058680,,restaurant
SE餐厅,30.658970,104.065865,,restaurant
凯文斯西餐厅,30.655996,104.066530,,restaurant
绿茶餐厅(成都天府红店),30.655767,104.067000,,restaurant
名人锦荟·中餐厅,30.654259,104.065470,,restaurant
十八梯邓凳面(双流机场),30.566550,103.954761,,restaurant
空港快捷酒店·餐厅,30.554132,103.963807,,restaurant
食空记忆(西南民族大学店),30.560751,103.967890,,restaurant
楼兰新疆主题餐厅(成都凯德天府店),30.603137,104.068464,,restaurant
范达彪烧鹅茶餐厅(凯德天府店),30.603004,104.068896,,restaurant
绿茶餐厅(凯德天府店),30.602824,104.068639,,restaurant
天府空港云享酒店·自助餐厅,30.310654,104.443250,,restaurant
成都天府国际机场安检外餐厅,30.311414,104.442460,,restaurant
成都龙之梦大酒店·龙悦中餐厅·宴会厅,30.629527,104.144253,,restaurant
嘉得利酒店餐厅(西广场商业中心店),30.628600,104.137373,,restaurant
龙之梦大酒店-龙悦中餐厅,30.629440,104.144592,,restaurant
秀丽园餐厅(抚琴店),30.673265,104.040653,,restaurant
音喇藏餐厅(抚琴苑店),30.680634,104.043539,,restaurant
红原黑帐篷藏餐厅(抚琴西北街6号院店),30.680798,104.043594,,restaurant
太二酸菜鱼(成都万象城店),30.650189,104.115805,,restaurant
大树餐厅(成都万象城店),30.650067,104.115088,,restaurant
莆田餐厅PUTIEN(成都万象城店),30.649995,104.116292,,restaurant
月牙酒店(成都春熙路天府广场地铁站店)·早餐厅,30.659966,104.070340,,restaurant
观锦台花园餐厅(人保大厦店),30.656822,104.068943,,restaurant
成都茂业JW万豪酒店·万豪中餐厅,30.656857,104.070150,,restaurant
宴隐小院里私房餐厅,30.719985,104.037457,,restaurant
金府华美达大酒店金府御宴餐厅,30.717008,104.043679,,restaurant
锦膳花园餐厅(华侨城·创想中心店),30.713392,104.029103,,restaurant
成都龙泉驿百悦希尔顿酒店-御玺中餐厅,30.577264,104.186171,,restaurant
龙泉驿百悦希尔顿酒店-open開西餐厅,30.577615,104.185694,,restaurant
欢柒音乐餐吧,30.577756,104.184624,,restaurant
灰狼音乐餐吧,30.538190,104.085994,,restaurant
清真兰州穆巧味牛肉拉面(珠海站),22.216553,113.549793,,restaurant
