city,name,address,latitude,longitude,decoration_time,hotel_star,price,score,brand,services
泉州,如家·neo-泉州西街华侨博物馆店,泉州市丰泽区东湖街华侨历史博物馆内,24.911931,118.606971,2018,2,137,4.6,如家,健身房;洗衣机和烘干机
泉州,大自然四季酒店(泉州洛江店),双阳街道阳光南路40号,24.992896,118.614874,2020,4,205,4.7,,健身房;泳池;洗衣机和烘干机
泉州,全季泉州万达酒店,泉州市丰泽区宝洲路406号,24.884269,118.597148,2017,3,296,4.7,全季,SPA服务;免费停车;电视可投屏
泉州,石狮凯誉酒店,南环路470号-，近新法院旁。,24.721344,118.649746,2019,4,310,4.6,,SPA服务;健身房;机器人送餐服务;泳池
泉州,锦江之星晋江机场阳光广场酒店,福建省晋江市青阳街道莲屿社区江声路7号,24.810290,118.588889,2019,2,140,4.4,锦江之星,免费停车;机器人送餐服务;洗衣机和烘干机;电视可投屏
泉州,德化万佳国际酒店,浔中镇诗泰街2号,25.501065,118.257764,2022,4,231,4.8,,SPA服务;机器人送餐服务;洗衣机和烘干机;电视可投屏
泉州,泉州丰泽广场金融街亚朵酒店,福建省泉州市丰泽区丰田路8-5,24.899894,118.607474,2024,4,463,4.8,亚朵,健身房;免费停车;泳池
泉州,如家·neo-泉州钟楼西街开元寺店,福建省泉州市鲤城区鲤中街道东街345号,24.911346,118.597887,2023,2,193,4.8,如家,机器人送餐服务;洗衣机和烘干机
泉州,泉州福安国际酒店,福建省泉州市泉港区山腰街道荷池社区荷福路1号,25.112978,118.920233,2022,5,336,4.9,,健身房;洗衣机和烘干机;电视可投屏
泉州,泉州迎宾馆,泉州 丰泽区 丰泽区通港东街168号 ，森林公园旁。,24.885045,118.655171,2010,5,467,4.2,,免费停车;洗衣机和烘干机;电视可投屏
泉州,柏曼酒店(泉州动车站双阳店),福建省泉州市洛江区双阳街道阳光南路58号,24.993099,118.614462,2022,4,237,4.5,,SPA服务;机器人送餐服务;泳池;洗衣机和烘干机
泉州,泉州城市假日酒店(西街古城店),温陵南路迎津桥边,24.898477,118.594735,2022,4,414,4.7,,健身房;机器人送餐服务;洗衣机和烘干机;电视可投屏
泉州,希岸酒店晋江机场阳光路美食街店,阳光路69号,24.811830,118.587709,2019,3,170,4.5,,SPA服务;免费停车;泳池;洗衣机和烘干机
泉州,泉州晋江万达广场阳光路亚朵酒店,晋江市阳光路76号贵宾楼,24.812947,118.588400,2023,4,365,4.8,亚朵,SPA服务;健身房;机器人送餐服务
泉州,德化澜悦大酒店,福建省泉州市德化县龙浔镇塔雁街99-18号,25.491877,118.248516,2023,4,267,4.7,,SPA服务;泳池
泉州,如家旗下-晋江五店市万达广场派柏·云酒店,福建省泉州市晋江市梅园路353,24.819425,118.576975,2015,3,124,4.0,如家,SPA服务;免费停车
泉州,泉州洛克酒店,北峰街道北清东路188号,24.933667,118.591219,2024,4,240,4.4,,机器人送餐服务;泳池;洗衣机和烘干机;电视可投屏
泉州,晋江坤豪国际酒店(泉州晋江国际机场店),晋江梅岭街道竹树下社区泉安中路( 福隆花园旁)。,24.830130,118.577960,2021,3,185,4.7,,健身房;洗衣机和烘干机;电视可投屏
泉州,泉州汇金假日酒店,江滨北路水岸假日18号凯德广场沃尔玛购物广场旁边,24.918402,118.573413,2019,4,325,4.3,,SPA服务;洗衣机和烘干机
