city,name,address,latitude,longitude,decoration_time,hotel_star,price,score,brand
郑州,桔子郑州郑东新区会展中心酒店,郑州市金水区红专路119号,34.779780,113.702020,2020,3,265,4.4,桔子
郑州,郑州新郑国际机场华夏大道亚朵酒店,郑州市航空港区华夏大道西侧2号云港路南侧金融广场亚朵酒店,34.536927,113.826736,2021,4,323,4.7,亚朵
郑州,郑州爱玛金酒店,经济技术开发区第九大街167号,34.707160,113.765391,2023,3,211,4.4,
郑州,全季郑州金水路酒店,河南省郑州市金水区金水路7号,34.763800,113.693000,2018,3,297,4.9,全季
郑州,汉庭郑州象湖科技馆酒店,中牟县杨桥大道与良秀路交叉口向西100米路南,34.763200,113.863000,2022,2,244,4.8,汉庭
郑州,郑州滨河国际假日酒店(经开蝶湖公园店),南三环与第十五大街交叉口向西20米路南,34.702484,113.789610,2023,3,222,4.8,
郑州,辰玺酒店(郑州会展中心店),河南省郑州市金水东路16号，金水东路与黄河南路交叉口东北角,34.764990,113.745222,2019,5,401,4.7,
郑州,郑州新郑国际机场睿柏·云酒店,河南省郑州市新郑市新港街道飞翔路186号如家睿柏.云酒店(新郑国际机场店),34.532732,113.827800,2022,3,137,4.9,如家
郑州,郑州东站希尔顿欢朋酒店,中国河南省郑州市金水区嘉园东路39号,34.799899,113.660000,2025,3,407,4.5,希尔顿
郑州,郑州航空港万怡酒店,郑州--航空港区远航路63号A座-,34.555751,113.860851,2018,5,358,4.8,
郑州,郑州省博物院花园路亚朵酒店,郑州金水区经五路21-5号与农业路交叉口南100米路西,34.784188,113.677554,2020,4,367,4.8,亚朵
郑州,郑州雅瑟国际酒店(省科技馆象湖店),河南省郑州市郑东新区郑开大道76号,34.775698,113.858697,2023,4,223,4.5,
郑州,郑州建业艾美酒店,中州大道1188号,34.749650,113.724990,2013,5,596,4.8,万豪
郑州,河南省黄河迎宾馆,郑州市迎宾路1号（近郑州文化路，靠近黄河风景区）,34.872278,113.648540,2018,5,839,4.8,
郑州,郑州美豪诺富特酒店,CBD商务外环路17号 格拉姆大厦A座,34.778263,113.730350,2019,5,759,4.5,
郑州,河南郑开大道亚朵酒店,河南省郑州市中牟县大孟镇融信城市之窗8号楼1楼大厅1号,34.786040,113.956225,2025,4,360,5.0,亚朵
郑州,璞汐酒店(郑州CBD会展中心店),商务外环路27号景峰国际中心28层2810室,34.770663,113.735001,2023,3,180,4.5,
郑州,郑州绿地JW万豪酒店,郑州郑东新区中央商业区2号,34.770996,113.727282,2014,5,893,4.6,万豪
郑州,如家精选郑州东站店,河南郑州郑东新区心怡路与东站南街交叉口,34.757727,113.773536,2018,3,278,4.6,如家
郑州,锦江之星（荥阳新区酒店）,荥阳市京城街道棋源路7号,34.783427,113.420024,2025,2,153,4.9,锦江之星
