restaurant_name,city,latitude,longitude,price_per_person,cuisine,opening_time,closing_time,nearby_attraction_name,nearby_attraction_coords,query_latitude,query_longitude,rating,tags
火宫殿,长沙,28.190528,112.973865,100.0,餐饮服务;中餐厅;湖南菜(湘菜),07:00,24:00,太平老街,"112.973865,28.190528",28.190528,112.973865,4.6,户外座位
火宫殿·湘菜首府(坡子街店),长沙,28.190791,112.974259,142.0,餐饮服务;中餐厅;中餐厅,17:00,21:00,太平老街,"112.973865,28.190528",28.190528,112.973865,4.5,必吃榜top10;有等位区
斯利美爆姐家(坡子街店),长沙,28.190953,112.973159,39.0,餐饮服务;外国餐厅;韩国料理,12:00,22:30,太平老街,"112.973865,28.190528",28.190528,112.973865,4.7,户外座位
北二楼长沙大排档(坡子街店),长沙,28.191433,112.973384,70.0,餐饮服务;中餐厅;中餐厅,17:00,06:00,太平老街,"112.973865,28.190528",28.190528,112.973865,4.7,有包间;生日套餐服务
豪客来牛排(长沙悦方ID MALL餐厅),长沙,28.189394,112.974530,78.0,餐饮服务;外国餐厅;西餐厅(综合风味),10:00,22:00,太平老街,"112.973865,28.190528",28.190528,112.973865,4.7,必吃榜top10
彭记肉丸店(黄兴南路店),长沙,28.189147,112.974185,100.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,太平老街,"112.973865,28.190528",28.190528,112.973865,4.4,有等位区;生日套餐服务
肆姐面粉馆(星月楼店),长沙,28.190257,112.972072,100.0,餐饮服务;中餐厅;中餐厅,06:30,02:30,太平老街,"112.973865,28.190528",28.190528,112.973865,4.5,有包间;生日套餐服务
战斧牛排餐厅(悦方IDmall店),长沙,28.189385,112.975270,103.0,餐饮服务;外国餐厅;牛扒店(扒房)|餐饮服务;外国餐厅;西餐厅(综合风味),11:00,22:00,太平老街,"112.973865,28.190528",28.190528,112.973865,4.8,有包间;线上取号排队
炊烟小炒黄牛肉升级店(步行街黄兴铜像店),长沙,28.191183,112.976184,77.0,餐饮服务;中餐厅;湖南菜(湘菜),11:00,24:00,太平老街,"112.973865,28.190528",28.190528,112.973865,4.7,必吃榜top10;线上取号排队
昱龙大盆牛蛙馆,长沙,28.192819,112.973742,100.0,餐饮服务;中餐厅;中餐厅,11:00,04:30,太平老街,"112.973865,28.190528",28.190528,112.973865,4.7,有等位区;线上取号排队
文和友(海信广场),长沙,28.189065,112.969660,100.0,餐饮服务;中餐厅;中餐厅,11:00,02:00,长沙文和友,"112.969737,28.189233",28.189233,112.969737,4.3,有包间
长沙君悦酒店咖啡厅自助餐厅,长沙,28.188979,112.970630,323.0,餐饮服务;餐饮相关场所;餐饮相关,17:30,21:30,长沙文和友,"112.969737,28.189233",28.189233,112.969737,4.6,线上取号排队
黔边炉贵州酸汤牛肉火锅(五一店),长沙,28.188372,112.970360,60.0,餐饮服务;餐饮相关场所;餐饮相关,11:00,22:30,长沙文和友,"112.969737,28.189233",28.189233,112.969737,4.6,必吃榜top10;户外座位
壹盏灯(华远店),长沙,28.191277,112.969168,77.0,餐饮服务;中餐厅;中餐厅,17:00,21:00,长沙文和友,"112.969737,28.189233",28.189233,112.969737,4.3,必吃榜top10;生日套餐服务
芙蓉瑜舍酒店-餐厅,长沙,28.192438,112.970620,100.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,长沙文和友,"112.969737,28.189233",28.189233,112.969737,4.1,有等位区
大杨餐馆(上黎家坡巷店),长沙,28.186493,112.971892,37.0,餐饮服务;中餐厅;中餐厅,17:00,20:00,长沙文和友,"112.969737,28.189233",28.189233,112.969737,4.2,必吃榜top10;户外座位
野巷子无界餐厅(黄兴广场店),长沙,28.188144,112.973622,72.0,餐饮服务;中餐厅;中餐厅,10:30,21:30,长沙文和友,"112.969737,28.189233",28.189233,112.969737,4.3,必吃榜top10;有包间
集贤宾馆-餐厅,长沙,28.181474,112.942030,100.0,餐饮服务;中餐厅;中餐厅,10:00,22:00,岳麓书院,"112.940805,28.180397",28.180397,112.940805,3.9,生日套餐服务
润泽天餐厅(麓山店),长沙,28.178501,112.937813,227.0,餐饮服务;中餐厅;湖南菜(湘菜),17:30,20:30,岳麓书院,"112.940805,28.180397",28.180397,112.940805,4.4,线上取号排队
清逸阁-茶餐厅,长沙,28.180734,112.936597,59.0,餐饮服务;餐饮相关场所;餐饮相关,09:30,20:00,岳麓书院,"112.940805,28.180397",28.180397,112.940805,4.2,户外座位;线上取号排队
陶妹餐馆,长沙,28.185229,112.945757,24.0,餐饮服务;餐饮相关场所;餐饮相关,11:00,20:00,岳麓书院,"112.940805,28.180397",28.180397,112.940805,4.3,必吃榜top10;线上取号排队
师大湘味人间餐厅,长沙,28.185475,112.945675,100.0,餐饮服务;中餐厅;中餐厅,09:00,22:00,岳麓书院,"112.940805,28.180397",28.180397,112.940805,4.3,有包间
湖南师范大学-清真餐厅,长沙,28.184976,112.947099,15.0,餐饮服务;中餐厅;清真菜馆,09:00,22:00,岳麓书院,"112.940805,28.180397",28.180397,112.940805,4.1,必吃榜top10
回到森林计划,长沙,28.173140,112.943420,170.0,餐饮服务;餐饮相关场所;餐饮相关,10:30,21:30,岳麓书院,"112.940805,28.180397",28.180397,112.940805,4.6,有包间
忆家餐馆,长沙,28.177695,112.949156,100.0,餐饮服务;快餐厅;快餐厅,11:00,21:00,岳麓书院,"112.940805,28.180397",28.180397,112.940805,3.8,户外座位
山隐栖苑(岳麓山店),长沙,28.187193,112.936348,100.0,住宿服务;住宿服务相关;住宿服务相关,09:00,22:00,岳麓书院,"112.940805,28.180397",28.180397,112.940805,4.1,必吃榜top10;线上取号排队
步虚楼,长沙,28.177706,112.932422,190.0,餐饮服务;中餐厅;湖南菜(湘菜),10:00,22:00,岳麓书院,"112.940805,28.180397",28.180397,112.940805,4.0,户外座位;有等位区
住山山食,长沙,28.190276,112.932871,40.0,餐饮服务;餐饮相关场所;餐饮相关,11:00,20:30,湖南大学,"112.936153,28.183606",28.183606,112.936153,4.2,必吃榜top10;有等位区
上山食物餐厅,长沙,28.190796,112.931429,66.0,餐饮服务;中餐厅;中餐厅,10:30,20:30,湖南大学,"112.936153,28.183606",28.183606,112.936153,4.4,户外座位;生日套餐服务
麓山里森林餐厅,长沙,28.180230,112.924241,85.0,餐饮服务;中餐厅;中餐厅,09:30,21:30,湖南大学,"112.936153,28.183606",28.183606,112.936153,4.6,必吃榜top10;生日套餐服务
希尔顿欢朋酒店自助餐厅,长沙,28.183774,112.884482,100.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,梅溪湖城市岛,"112.885848,28.181974",28.181974,112.885848,4.4,有等位区;线上取号排队
宴武陵中餐厅,长沙,28.183951,112.884482,203.0,餐饮服务;中餐厅;中餐厅,16:00,21:30,梅溪湖城市岛,"112.885848,28.181974",28.181974,112.885848,4.9,必吃榜top10;线上取号排队
花之源茶餐厅(翡翠湾店),长沙,28.180607,112.883179,100.0,餐饮服务;快餐厅;快餐厅,09:00,24:00,梅溪湖城市岛,"112.885848,28.181974",28.181974,112.885848,3.6,必吃榜top10;有等位区
长沙梅溪湖英迪格酒店·鹿艳全日餐厅,长沙,28.185030,112.883575,129.0,餐饮服务;餐饮相关场所;餐饮相关,11:00,21:00,梅溪湖城市岛,"112.885848,28.181974",28.181974,112.885848,4.0,户外座位
梅溪醉餐厅,长沙,28.179243,112.882954,83.0,餐饮服务;餐饮相关场所;餐饮相关,10:30,22:00,梅溪湖城市岛,"112.885848,28.181974",28.181974,112.885848,4.5,必吃榜top10;有包间
周记餐馆(佳兆业·云顶梅溪湖天御店),长沙,28.176453,112.888390,100.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,梅溪湖城市岛,"112.885848,28.181974",28.181974,112.885848,4.0,有包间;有等位区
玉树林中西餐厅(梅溪湖卓越店),长沙,28.175525,112.886964,38.0,餐饮服务;中餐厅;中餐厅,11:00,21:00,梅溪湖城市岛,"112.885848,28.181974",28.181974,112.885848,4.3,必吃榜top10;有包间
李自健美术馆天鹅湖艺餐厅,长沙,28.118930,112.948709,68.0,餐饮服务;中餐厅;中餐厅,16:30,21:00,谢子龙影像艺术馆,"112.947121,28.117792",28.117792,112.947121,4.5,必吃榜top10;户外座位
品缦酒店(长沙岳麓洋湖湿地公园地铁站店)·餐厅,长沙,28.117071,112.944480,100.0,餐饮服务;餐饮相关场所;餐饮相关,11:00,21:00,谢子龙影像艺术馆,"112.947121,28.117792",28.117792,112.947121,4.2,有等位区
