poi_name,latitude,longitude,address,poi_type
花港观鱼,30.230233,120.139095,,attraction
雷峰塔景区,30.230934,120.148849,,attraction
清河坊步行街,30.240073,120.168923,,attraction
小河历史文化街区,30.308302,120.135337,,attraction
断桥残雪,30.258106,120.151299,,attraction
白堤,30.255701,120.149189,,attraction
印象西湖演出,30.250800,120.149800,,attraction
九溪烟树,30.202395,120.113350,,attraction
浙江省博物馆(孤山馆区),30.251243,120.143778,,attraction
杭州工艺美术博物馆,30.315645,120.136930,,attraction
口子国际大酒店餐厅,30.232386,120.149789,,restaurant
柳莺湖上,30.238732,120.154521,,restaurant
西湖宴·湖景餐厅,30.236157,120.154292,,restaurant
藕香居餐厅,30.230372,120.148032,,restaurant
魏庐·西湖1138文化茶餐厅,30.230253,120.138864,,restaurant
西湖映象餐厅,30.234732,120.156845,,restaurant
知味观·味庄(杨公堤店),30.230581,120.137300,,restaurant
湛碧楼·西湖湖景餐厅,30.247279,120.133313,,restaurant
莲遇花园餐厅,30.247373,120.131962,,restaurant
楼外楼(杭州西湖风景名胜区店),30.250209,120.140723,,restaurant
杭州香格里拉·咖啡苑,30.252574,120.137577,,restaurant
十二时辰湖景餐厅,30.251519,120.131988,,restaurant
华北饭店-中餐厅,30.253808,120.133460,,restaurant
解香楼,30.229459,120.133953,,restaurant
郁金香茶餐饮(太子湾公园北门迎宾亭店),30.227600,120.143830,,restaurant
云舍茶餐,30.227673,120.133043,,restaurant
绿荫餐厅,30.227666,120.132958,,restaurant
海纳休闲餐厅,30.224264,120.137429,,restaurant
清真.伊香源餐厅烤羊排抓饭,30.224122,120.137461,,restaurant
浙里本味,30.224114,120.137490,,restaurant
清真حَلال燕兰人家.西北菜.团建聚餐(太子湾店),30.224105,120.137483,,restaurant
紫真园茶宴,30.225658,120.152509,,restaurant
晓芦公馆·民国私宴,30.225240,120.143968,,restaurant
晓芦创意餐厅(太子湾店),30.225213,120.143880,,restaurant
一湖春餐厅,30.257141,120.158020,,restaurant
绿茶餐厅(六公园店),30.257779,120.157824,,restaurant
伊香苑餐厅.清真民族菜,30.257475,120.159475,,restaurant
沙利文西餐厅(WAKE TOWN商业街店),30.259038,120.159258,,restaurant
望湖楼·中餐厅,30.259017,120.159309,,restaurant
角落里餐厅,30.260575,120.153651,,restaurant
杭州卡萨布兰卡音乐餐吧,30.260378,120.157253,,restaurant
龙井院子餐厅,30.214875,120.107925,,restaurant
纸鸢·融合餐厅·小酒馆,30.240719,120.169041,,restaurant
樨樾·花园餐厅,30.239312,120.169339,,restaurant
"MaLaMaLa花园餐厅,咖啡下午茶",30.239071,120.169689,,restaurant
海派汇餐厅,30.240777,120.170435,,restaurant
九甲里·创意杭帮菜(河坊街店),30.240648,120.171031,,restaurant
禹庭盏碟(鼓楼店),30.239810,120.171980,,restaurant
疆小谢(新疆美食餐厅.河坊街店),30.239330,120.171880,,restaurant
新周记·巷子里的江南味(鼓楼店),30.237432,120.171040,,restaurant
泮芳春煎饺·米其林餐厅(中山南路店),30.237205,120.171034,,restaurant
新白鹿(西湖银泰百货店),30.242989,120.165847,,restaurant
一恒一素·吉祥餐厅(拱宸桥店),30.317787,120.136903,,restaurant
BRIDGE·西餐厅,30.317777,120.136895,,restaurant
百甲大家餐厅(温州路店),30.320706,120.141437,,restaurant
院子餐厅(拱宸桥店),30.315401,120.138443,,restaurant
菲滋意式餐厅(运河上街店),30.319066,120.144087,,restaurant
豪客来牛排(杭州天阳D32餐厅),30.314744,120.137545,,restaurant
千屿千味(运河店),30.321992,120.137046,,restaurant
三仁面馆餐厅(锦昌文华店),30.312099,120.142601,,restaurant
师大人家欢乐餐厅(吉如家园店),30.317507,120.129761,,restaurant
与河bistro&canteen餐厅,30.307864,120.135234,,restaurant
撸了个猫花园餐厅,30.307912,120.136153,,restaurant
和一轩·花园餐厅,30.308787,120.134207,,restaurant
第101座花园餐厅(小河直街店),30.308955,120.133764,,restaurant
腾飞小馆·匠心手作·茶酒餐馆,30.308920,120.133695,,restaurant
新腾飞花语餐厅(小河直街店),30.308929,120.133698,,restaurant
古道羊寻味餐厅,30.307053,120.137177,,restaurant
云水谣·云南味道,30.306812,120.137098,,restaurant
弄堂里(小河店),30.309394,120.133173,,restaurant
歌桔餐酒客厅,30.306462,120.136888,,restaurant
钱江餐厅,30.259527,120.148472,,restaurant
乐墅餐厅,30.257025,120.144486,,restaurant
杭州西湖殿影酒店·1937餐厅,30.263206,120.155350,,restaurant
杭州新新饭店·1913餐厅,30.255994,120.144148,,restaurant
浙江西湖山庄·自助餐厅,30.256935,120.142147,,restaurant
岚轩餐厅,30.215821,120.117607,,restaurant
梅岭人家餐厅,30.215918,120.117925,,restaurant
杭州西湖风景名胜区山景花园餐厅,30.216137,120.118931,,restaurant
茶岚苑花园餐厅(九溪店),30.212569,120.117874,,restaurant
Funloop芳麓·湖畔南欧餐厅(西湖天地店),30.246602,120.158183,,restaurant
大华饭店中餐厅(明湖苑),30.248644,120.159973,,restaurant
一路吃·湖景餐厅·寻味西湖,30.249628,120.160452,,restaurant
隐湖上悦餐厅,30.247175,120.160262,,restaurant
六甲酒店(杭州西湖九溪店)·餐厅,30.195991,120.113222,,restaurant
九龙香樟庭院餐厅(九溪店),30.193979,120.115111,,restaurant
九溪小筑·寻味餐厅(九溪店),30.193690,120.115651,,restaurant
杭州千禧度假酒店-拾溪餐厅,30.191025,120.115325,,restaurant
上铁钱江酒店-餐厅,30.190588,120.120679,,restaurant
大宅院(西溪路),30.257620,120.092557,,restaurant
福地餐厅,30.260346,120.095285,,restaurant
府苑新村长者餐厅,30.264739,120.094010,,restaurant
土哈哈音乐餐吧(泰富广场店),30.165000,120.285112,,restaurant
财康雷迪森维嘉酒店·聚丰中餐厅(萧山店),30.163626,120.284667,,restaurant
清竹音乐餐吧,30.164001,120.283843,,restaurant
千岛湖金秋园酒店4楼音乐餐厅,29.610814,119.142770,,restaurant
强强餐厅,29.608844,119.151917,,restaurant
放心餐馆,29.608854,119.153053,,restaurant
舒老黑衢州菜自选餐厅(中河中路店),30.254296,120.172149,,restaurant
芳明小吃,30.252551,120.170327,,restaurant
蔡记九米羊肉炉,30.251470,120.170428,,restaurant
菲滋意式餐厅(萧山万象汇店),30.181674,120.269350,,restaurant
尚品餐馆,30.262778,120.160015,,restaurant
鸿姐老火锅(杭州旗舰店),30.262199,120.160416,,restaurant
大东北奥星餐厅(颐高广场店),30.274784,120.133338,,restaurant
诚园新喜洋餐厅(文一西路店),30.287817,120.080820,,restaurant
宁康餐厅(西溪智慧大厦店),30.280132,120.087830,,restaurant
西溪驿站茶餐厅,30.280408,120.069749,,restaurant
澳门陈光记(萧山国际机场T4出发夹层店),30.234878,120.431013,,restaurant
原1号餐厅,30.228891,120.426744,,restaurant
去野餐厅,30.238984,120.446523,,restaurant
金猪,30.262217,120.160761,,restaurant
衢州农家菜自选餐厅,30.315386,120.312897,,restaurant
杭衢记自选餐厅(金沙湖店),30.310383,120.321309,,restaurant
李大厨东坡肉自选餐厅,30.310175,120.316175,,restaurant
花荟味餐厅,30.469781,119.769475,,restaurant
小竹江鲜餐厅(新湖金色池塘店),30.470169,119.768906,,restaurant
中大朗园餐厅,30.470213,119.764273,,restaurant
滇味缘·云南美食餐厅(临平店),30.428199,120.304135,,restaurant
印湖.邱山店,30.429778,120.309058,,restaurant
临平宾馆-大餐厅,30.425491,120.305586,,restaurant
旺角茶餐厅(紫金梦想广场店),30.328490,120.066671,,restaurant
