origin_city,destination_city,dep_date,dep_station_code,dep_station_name,arr_station_code,arr_station_name,dep_datetime,arr_datetime,duration,train_no,train_type,seat_class,seat_status,price,segment_index,route_index
济南,成都,2025-11-12,MDK,济南东站,ZAF,郑州东站,2025-11-12 12:48:00,2025-11-12 15:01:00,133,G2158,高铁,二等座,,751.0,1,433
济南,成都,2025-11-12,ZAF,郑州东站,ICW,成都东站,2025-11-12 15:34:00,2025-11-12 21:40:00,366,G1281,高铁,二等座,,751.0,2,433
济南,成都,2025-11-12,JGK,济南西站,EAY,西安北站,2025-11-12 08:11:00,2025-11-12 12:10:00,239,G2003,高铁,二等座,,743.0,1,426
济南,成都,2025-11-12,EAY,西安北站,CNW,成都南站,2025-11-12 13:01:00,2025-11-12 17:02:00,241,D1709,动车,二等座,,743.0,2,426
济南,成都,2025-11-12,JGK,济南西站,ZAF,郑州东站,2025-11-12 07:28:00,2025-11-12 09:25:00,117,G311,高铁,二等座,,711.0,1,421
济南,成都,2025-11-12,ZAF,郑州东站,ICW,成都东站,2025-11-12 09:55:00,2025-11-12 16:23:00,388,G2205,高铁,二等座,,711.0,2,421
济南,成都,2025-11-12,JNK,济南站,JFW,江油站,2025-11-12 06:52:00,2025-11-12 13:59:00,427,G1839,高铁,二等座,,747.5,1,416
济南,成都,2025-11-12,JFW,江油站,ICW,成都东站,2025-11-12 14:18:00,2025-11-12 15:08:00,50,G2831,高铁,二等座,,747.5,2,416
济南,成都,2025-11-12,MDK,济南东站,JFW,江油站,2025-11-12 06:30:00,2025-11-12 13:59:00,449,G1842,高铁,一等座,,1253.5,1,419
济南,成都,2025-11-12,JFW,江油站,ICW,成都东站,2025-11-12 14:18:00,2025-11-12 15:08:00,50,G2831,高铁,二等座,,753.5,2,419
济南,成都,2025-11-12,MDK,济南东站,ICW,成都东站,2025-11-12 06:30:00,2025-11-12 14:58:00,508,G1842,高铁,一等座,,1253.5,1,417
济南,成都,2025-11-12,CNK,长清站,EAY,西安北站,2025-11-12 13:08:00,2025-11-12 17:26:00,258,G2145,高铁,二等座,,722.0,1,424
济南,成都,2025-11-12,EAY,西安北站,ICW,成都东站,2025-11-12 17:57:00,2025-11-12 21:40:00,223,G1281,高铁,二等座,,722.0,2,424
济南,成都,2025-11-12,CNK,长清站,EGF,新乡东站,2025-11-12 13:08:00,2025-11-12 14:48:00,100,G2145,高铁,二等座,,703.5,1,423
济南,成都,2025-11-12,EGF,新乡东站,ICW,成都东站,2025-11-12 15:10:00,2025-11-12 21:40:00,390,G1281,高铁,二等座,,703.5,2,423
济南,成都,2025-11-12,MDK,济南东站,JGK,济南西站,2025-11-12 14:18:00,2025-11-12 14:41:00,23,G5596,高铁,二等座,,728.0,1,431
济南,成都,2025-11-12,JGK,济南西站,ICW,成都东站,2025-11-12 15:18:00,2025-11-12 23:22:00,484,G3417,高铁,二等座,,728.0,2,431
济南,成都,2025-11-12,JGK,济南西站,MDK,济南东站,2025-11-12 14:05:00,2025-11-12 14:30:00,25,G3415,高铁,二等座,,744.0,1,434
济南,成都,2025-11-12,MDK,济南东站,ICW,成都东站,2025-11-12 14:48:00,2025-11-12 23:22:00,514,G3416,高铁,二等座,,744.0,2,434
成都,济南,2025-11-15,ICW,成都东站,JGK,济南西站,2025-11-15 08:47:00,2025-11-15 19:03:00,616,G3423,高铁,一等座,,1410.0,1,461
成都,济南,2025-11-15,ICW,成都东站,EAY,西安北站,2025-11-15 06:09:00,2025-11-15 09:31:00,202,D1998,动车,二等座,,728.0,1,445
成都,济南,2025-11-15,EAY,西安北站,MDK,济南东站,2025-11-15 10:04:00,2025-11-15 14:30:00,266,G3418,高铁,二等座,,728.0,2,445
成都,济南,2025-11-15,ICW,成都东站,MDK,济南东站,2025-11-15 06:40:00,2025-11-15 14:30:00,470,G3418,高铁,二等座,,728.0,1,443
成都,济南,2025-11-15,ICW,成都东站,EAY,西安北站,2025-11-15 06:09:00,2025-11-15 09:31:00,202,D1998,动车,二等座,,712.0,1,442
成都,济南,2025-11-15,EAY,西安北站,JGK,济南西站,2025-11-15 10:04:00,2025-11-15 13:56:00,232,G3418,高铁,二等座,,712.0,2,442
成都,济南,2025-11-15,ICW,成都东站,EAY,西安北站,2025-11-15 14:24:00,2025-11-15 18:28:00,244,G3432,高铁,二等座,,704.0,1,451
成都,济南,2025-11-15,EAY,西安北站,MDK,济南东站,2025-11-15 18:49:00,2025-11-15 23:03:00,254,G2004,高铁,二等座,,704.0,2,451
成都,济南,2025-11-15,ICW,成都东站,CNK,长清站,2025-11-15 08:47:00,2025-11-15 18:45:00,598,G3423,高铁,一等座,,1410.0,1,460
成都,济南,2025-11-15,ICW,成都东站,ABV,运城北站,2025-11-15 11:06:00,2025-11-15 16:43:00,337,D1908,动车,二等座,,623.5,1,449
成都,济南,2025-11-15,ABV,运城北站,JGK,济南西站,2025-11-15 16:58:00,2025-11-15 22:38:00,340,D1646,动车,二等座,,623.5,2,449
成都,济南,2025-11-15,ICW,成都东站,JNK,济南站,2025-11-15 06:55:00,2025-11-15 18:36:00,701,G317,高铁,二等座,,979.5,1,463
成都,济南,2025-11-15,ICW,成都东站,ZAF,郑州东站,2025-11-15 13:38:00,2025-11-15 20:00:00,382,G2208,高铁,二等座,,680.0,1,450
成都,济南,2025-11-15,ZAF,郑州东站,MDK,济南东站,2025-11-15 20:47:00,2025-11-15 23:03:00,136,G2004,高铁,二等座,,680.0,2,450
成都,济南,2025-11-15,ICW,成都东站,ZAF,郑州东站,2025-11-15 07:41:00,2025-11-15 13:44:00,363,G3286,高铁,二等座,,722.0,1,454
成都,济南,2025-11-15,ZAF,郑州东站,CNK,长清站,2025-11-15 14:17:00,2025-11-15 16:54:00,157,G2078,高铁,二等座,,722.0,2,454
