origin_city,destination_city,dep_date,dep_station_code,dep_station_name,arr_station_code,arr_station_name,dep_datetime,arr_datetime,duration,flight_no,airline,seat_class,seat_status,equip_type,equip_size,manufacturer,price,segment_index,route_index
乌鲁木齐,上海,2025-11-12,URC,乌鲁木齐天山国际机场,SHA,虹桥国际机场,2025-11-12 16:25:00,2025-11-12 20:50:00,265,HO1256,吉祥,经济舱,充足,320NEO,中型机,空客,1300,1,350
乌鲁木齐,上海,2025-11-12,URC,乌鲁木齐天山国际机场,SHA,虹桥国际机场,2025-11-12 19:10:00,2025-11-12 23:55:00,285,FM9224,上航,经济舱,充足,737,中型机,波音,912,1,348
乌鲁木齐,上海,2025-11-12,URC,乌鲁木齐天山国际机场,TAO,胶东国际机场,2025-11-12 07:40:00,2025-11-12 12:30:00,290,SC4721,山航,经济舱,充足,737MAX8,中型机,波音,690,1,359
乌鲁木齐,上海,2025-11-12,TAO,胶东国际机场,SHA,虹桥国际机场,2025-11-12 15:30:00,2025-11-12 17:15:00,105,SC4659,山航,经济舱,充足,737,中型机,波音,690,2,359
乌鲁木齐,上海,2025-11-12,URC,乌鲁木齐天山国际机场,PVG,浦东国际机场,2025-11-12 09:55:00,2025-11-12 14:30:00,275,HU4505,海航｜海南航空,经济舱,充足,737,中型机,波音,710,1,345
乌鲁木齐,上海,2025-11-12,URC,乌鲁木齐天山国际机场,SHA,虹桥国际机场,2025-11-12 11:05:00,2025-11-12 15:50:00,285,FM9220,上航,经济舱,充足,737,中型机,波音,1013,1,349
乌鲁木齐,上海,2025-11-12,URC,乌鲁木齐天山国际机场,SHA,虹桥国际机场,2025-11-12 19:10:00,2025-11-12 23:55:00,285,MU8370,东航,经济舱,充足,737,中型机,波音,1305,1,351
乌鲁木齐,上海,2025-11-12,URC,乌鲁木齐天山国际机场,PEK,首都国际机场,2025-11-12 13:00:00,2025-11-12 16:45:00,225,SC5749,山航,经济舱,充足,737MAX8,中型机,波音,700,1,361
乌鲁木齐,上海,2025-11-12,PEK,首都国际机场,PVG,浦东国际机场,2025-11-12 21:00:00,2025-11-12 23:20:00,140,SC5406,山航,经济舱,充足,350,大型机,空客,700,2,361
乌鲁木齐,上海,2025-11-12,URC,乌鲁木齐天山国际机场,PEK,首都国际机场,2025-11-12 14:40:00,2025-11-12 18:30:00,230,SC5150,山航,经济舱,充足,330,大型机,空客,700,1,358
