poi_name,latitude,longitude,address,poi_type
钟楼街步行街,37.867910,112.566813,,attraction
纯阳宫,37.862385,112.572122,,attraction
崇善寺,37.866958,112.579917,,attraction
汾河景区,37.841953,112.539438,,attraction
协同庆钱庄博物馆,37.204243,112.184829,,attraction
山西青铜博物馆,37.805219,112.533475,,attraction
食品街,37.870023,112.562197,,attraction
太原长风文化商务区,37.804899,112.534015,,attraction
太山龙泉寺,37.751081,112.442589,,attraction
晋商博物院,37.874751,112.562713,,attraction
古鲁特烤肉自助餐厅(太原钟楼老香村店),37.867549,112.567354,,restaurant
留白西餐厅,37.867758,112.565249,,restaurant
haxnbauer海森堡德国餐厅(钟楼街店),37.867858,112.565126,,restaurant
韩屋村韩式料理餐厅(立达国际商城店),37.866325,112.568175,,restaurant
牛牛章鱼水煎肉(铜锣湾店),37.869552,112.568343,,restaurant
玉川屋の食堂(柳巷店),37.868038,112.570715,,restaurant
初蓉遇见新川菜(钟楼街星耀店),37.867864,112.562874,,restaurant
五爷叔煲仔饭&啫啫煲&砂锅粥,37.865166,112.568681,,restaurant
小溅沾串,37.864886,112.564683,,restaurant
汇都餐厅(汇都五一购物中心店),37.862948,112.573198,,restaurant
并州饭店·中餐厅,37.859491,112.572068,,restaurant
港粤茶点·港式茶餐厅(太原五一路店),37.864723,112.574410,,restaurant
火焰山涮锅烤肉一体式自助餐厅(柳巷店),37.863879,112.567302,,restaurant
奈雪的茶(太原柳巷茂业店),37.863448,112.567046,,restaurant
龙城风味餐厅,37.858025,112.573825,,restaurant
湖滨国际大酒店-中餐厅,37.859129,112.566920,,restaurant
都说好餐厅社区食堂暖蜂驿站,37.864146,112.565742,,restaurant
晓山餐厅(晓山大厦店),37.870136,112.573517,,restaurant
豪客来牛排(太原五一路餐厅),37.871087,112.573848,,restaurant
粤港澳茶点.港式茶餐厅,37.873482,112.573485,,restaurant
老梁餐馆,37.875125,112.576325,,restaurant
雁荡山餐厅,37.852786,112.597272,,restaurant
恒隆餐厅,37.854957,112.594277,,restaurant
吉志烤肉(清心雅苑店),37.857172,112.582453,,restaurant
蚝鲜生,37.841387,112.548371,,restaurant
喜喜餐馆(老军营南区店),37.840317,112.549039,,restaurant
新餐厅快餐,37.834439,112.535059,,restaurant
莉苑茶餐厅,37.847996,112.532272,,restaurant
黑菘露甄选牛排餐厅,37.832907,112.539109,,restaurant
聚点烧烤餐厅,37.838704,112.528213,,restaurant
欧亿咖啡西餐厅(康乐街店),37.851748,112.540206,,restaurant
吴记茶餐聚(铁三局汾河小区店),37.851709,112.540968,,restaurant
京味轩音乐火锅餐厅,37.838101,112.551592,,restaurant
省烟草酒店餐厅,37.851277,112.545953,,restaurant
聚宏源公馆中餐厅,37.204654,112.185756,,restaurant
复兴公饭店,37.203393,112.185729,,restaurant
天元奎饭店(总店),37.203279,112.185731,,restaurant
洪武记饭店,37.203044,112.185963,,restaurant
老平遥饭馆,37.208630,112.182472,,restaurant
茶语咖啡餐厅,37.202147,112.189342,,restaurant
四季春餐馆,37.206168,112.192290,,restaurant
平遥鸿瑞昌民俗客栈·餐厅,37.210528,112.188722,,restaurant
鑫隆餐馆(环城东路),37.202868,112.193119,,restaurant
旺日餐馆,37.206784,112.192917,,restaurant
机甲营地餐厅,37.806435,112.535807,,restaurant
1950西餐厅(华润悦府店),37.804750,112.530256,,restaurant
艺奢书廊餐厅Luxury Art,37.803235,112.531123,,restaurant
