city,attraction_name,attraction_id,description,attraction_type,address,latitude,longitude,rating,opening_time,closing_time,closing_dates,min_visit_hours,max_visit_hours,ticket_price
杭州,杭州湖滨银泰in77A区,B023B08RT2,杭州知名购物中心，位于西湖边，品牌齐全，交通便利。,休闲体验,,30.253160,120.162484,4.8,10:00,22:00,,1.0,2.5,0.0
杭州,苏堤春晓,B023B02070,西湖十景之首，苏东坡主持修建的湖堤，春季杨柳依依最为著名。,历史文化,,30.243880,120.137960,4.8,全天开放,全天开放,,0.5,2.0,0.0
杭州,西湖音乐喷泉,,位于湖滨三公园的大型音乐喷泉，夜晚配合音乐表演极为壮观。,休闲体验,,30.254900,120.154700,4.7,19:30,19:45,,0.0,1.5,0.0
杭州,西溪国家湿地公园,B023B06P06,中国首个国家湿地公园，生态环境优美，《非诚勿扰》取景地。,自然风光,,30.255079,120.061159,4.7,07:30,18:30,,2.5,4.0,80.0
杭州,南宋御街,B0IA368WAJ,杭州历史文化步行街，保留南宋时期街巷格局，适合漫步。,历史文化,,30.242479,120.170779,4.5,全天开放,全天开放,,1.0,2.5,0.0
杭州,中国刀剪剑博物馆,B023B09XH9,展示中国刀剪剑制作工艺的专题博物馆，了解杭州传统手工艺文化。,历史文化,,30.316137,120.137682,4.7,全天开放,全天开放,,1.0,2.5,0.0
杭州,三潭印月,B023B0283D,西湖十景之一，位于小瀛洲岛上，以三座石塔倒影如月而得名。,历史文化,,30.238845,120.145369,4.8,08:00,17:00,,2.0,3.5,70.0
杭州,清河坊步行街,B023B1E89A,杭州最具代表性的历史文化街区，保留明清建筑风格，各类特色小店云集。,历史文化,,30.240073,120.168923,4.7,全天开放,全天开放,,2.0,3.5,0.0
杭州,中国美术学院象山校区,B023B1A0E1,著名艺术院校，建筑设计独特，适合艺术爱好者参观。,艺术展览,,30.155446,120.076690,3.7,全天开放,全天开放,,1.5,3.0,0.0
杭州,小河历史文化街区,B0FFFWQ8DS,保存完好的历史街区，典型的江南水乡建筑，生活气息浓厚。,历史文化,,30.308302,120.135337,4.7,全天开放,全天开放,,1.5,3.0,0.0
