city,attraction_name,attraction_id,description,attraction_type,address,latitude,longitude,rating,opening_time,closing_time,closing_dates,min_visit_hours,max_visit_hours,ticket_price
郑州,黄河博物馆,B01730K030,全面展示黄河治理历史和文化的专业博物馆。,历史文化,,34.871840,113.677764,4.6,09:00,17:00,周一,1.0,2.5,0
郑州,惠济桥遗址公园,B0FFKZXJGC,历史桥梁遗址公园，环境清幽适合休闲。,历史文化,,34.892354,113.585469,4.4,全天开放,全天开放,,0.5,2.0,0
郑州,二七纪念馆,B0FFID6Y3G,郑州地标性建筑，纪念京汉铁路工人大罢工的历史遗迹，夜景尤为壮观。,历史文化,,34.752186,113.666494,3.8,09:00,17:00,周一,0.5,2.0,0
郑州,紫荆山公园,B01730IQMH,郑州市中心综合性公园，绿化环境优美，市民休闲胜地。,自然风光,,34.761890,113.687708,4.8,00:00,23:00,,1.0,2.5,0
郑州,郑州文庙,B01730ISHP,明清古建筑群，现为郑州博物馆文庙馆区，展示古代教育文化。,历史文化,,34.748659,113.688345,4.6,09:00,17:00,周一,1.0,2.5,0
郑州,郑州博物馆新馆,B0FFKCGLHK,现代化设计的综合性博物馆，以郑州地方历史文化为主题的文化展陈。,历史文化,,34.739600,113.546720,4.7,09:00,17:00,周一,1.0,2.5,0
郑州,黄河风景名胜区,,黄河文化主题公园，炎黄二帝巨型塑像是标志性景观。,历史文化,,34.920000,113.630000,4.5,全天开放,全天开放,,2.5,4.0,48
郑州,北龙湖湿地公园,,郑东新区生态湿地公园，环境优美，适合休闲漫步观景。,自然风光,,34.812300,113.789100,4.4,全天开放,全天开放,,1.0,2.5,0
郑州,郑东新区CBD,B0FFFYIE8I,郑州现代化商务中心区，欣赏都市建筑群和夜景灯光秀。,城市地标,,34.769100,113.753400,4.3,全天开放,全天开放,,0.5,2.0,0
郑州,郑州商都国家考古遗址公园,B0FFGAJ6C3,商代都城遗址，城市中心的历史印记，展示3500多年前商代文明。,历史文化,,34.753775,113.690498,4.5,全天开放,全天开放,,0.5,2.0,0
郑州,郑州黄河文化公园,B01730839D,黄河南岸大型文化主题公园，可登高观河景，感受黄河文化。,历史文化,,34.953667,113.512589,4.5,06:30,21:00,,1.5,3.0,45
郑州,河南博物院,B01730HZRE,中国首批国家一级博物馆，中原文化精品荟萃，藏品丰富。,历史文化,,34.788263,113.672097,4.9,09:00,17:00,周一,2.0,3.5,0
郑州,如意湖景区,B01730J4AI,郑东新区CBD核心景观湖，夜景灯光秀闻名。,城市地标,,34.772895,113.724204,4.8,14:00,22:00,,1.0,2.5,0
郑州,黄河花园口旅游区,B017305563,黄河重要历史节点，1938年花园口决口事件发生地，融合历史文化与自然景观。,历史文化,,34.903629,113.676636,4.5,全天开放,全天开放,,1.0,2.5,0
郑州,城隍庙,B01730ISGR,郑州历史悠久的道教寺庙，传统建筑风格，香火旺盛。,历史文化,,34.752061,113.686977,4.7,09:00,17:00,,0.5,2.0,0.0
郑州,三皇寨,B0FFFCLJNL,嵩山少室山的精华景区，以险峻的山峰和悬空栈道著称。,自然风光,,34.473496,112.952063,4.7,08:00,17:00,,2.5,4.0,0
郑州,二七广场,B01730IES4,郑州市中心标志性广场，二七纪念塔是郑州地标建筑。,城市地标,,34.751860,113.666451,4.9,09:00,17:00,,1.0,2.5,0
郑州,大卫城购物中心,B0IB2CT0E0,郑州知名综合购物中心，品牌齐全，购物餐饮一体化。,休闲体验,,34.758202,113.666031,4.8,10:00,22:00,,1.5,3.0,0
